timestamp,frequency,duration,word
0.534058957,99.8178,0.203174603,o
0.795283447,138.689,0.139319728,o
0.940408163,164.733,0.464399093,o
1.410612245,142.674,0.191564626,o
1.927256236,107.827,1.1261678,say
3.808072562,122.506,0.127709751,can
3.941587302,138.312,0.690793651,can
4.638185941,149.081,0.145124717,you
4.789115646,163.559,0.493424036,you
5.288344671,191.764,0.104489796,you
5.398639456,221.886,0.238004535,you
5.903673469,221.23,2.292970522,see
9.369251701,132.406,0.150929705,by
9.584036281,270.162,0.354104308,by
9.943945578,247.566,0.325079365,by
10.2922449,260.092,0.168344671,the
10.46639456,220.794,0.203174603,the
10.76244898,220.627,0.82430839,dawns
11.72027211,128.582,0.162539683,early
11.88861678,141.039,0.760453515,early
12.65487528,148.406,0.116099773,early
12.77678005,154.985,0.603718821,early
13.38630386,164.081,2.536780045,light
17.07247166,152.504,0.516643991,what
17.90839002,168.395,0.272834467,so
18.36117914,244.667,0.121904762,proudly
18.48888889,273.422,0.545668934,proudly
19.04036281,247.081,0.26122449,proudly
19.38285714,256.806,0.127709751,proudly
19.53959184,221.688,1.155192744,we
20.70058957,197.612,0.47600907,hailed
21.18240363,163.561,2.049160998,hailed
24.35773243,168.252,0.110294785,at
24.4738322,186.589,0.272834467,at
24.92081633,221.291,0.267029478,the-2
25.35619048,222.759,1.073922902,twilights
26.44172336,223.039,0.267029478,last
26.96997732,223.054,0.284444444,last
27.33569161,113.111,0.168344671,last
27.51564626,148.118,0.104489796,last
27.62594104,163.974,0.592108844,last
28.5199093,127.552,0.162539683,gleaming
28.68825397,138.708,0.307664399,gleaming
29.05396825,125.655,0.116099773,gleaming
29.17587302,112.49,2.281360544,gleaming
32.25251701,100.422,0.133514739,whose
32.43247166,146.118,0.127709751,whose
32.5659864,167.914,0.365714286,whose
33.14068027,139.486,0.342494331,broad
33.77922903,110.751,0.586303855,stripes
34.67900227,126.501,0.208979592,and
34.89378685,137.262,0.667573696,and
35.59619048,150.989,0.127709751,bright
35.74712018,169.379,0.551473923,bright
36.4030839,218.848,0.191564626,bright
36.89650794,204.5,0.104489796,stars
37.00680272,222.66,1.753106576,stars
38.81795918,223.741,0.43537415,stars
39.5784127,271.921,0.394739229,through
