timestamp,frequency,duration,word
276.22,0.557278912,o,
233.54,0.185759637,o,
186.177,0.638548753,say,
212.393,0.17414966,can,
237.392,0.539863946,can,
273.398,0.760453515,you-see,
338.566,0.156734694,see,
371.959,1.282902494,see,
445.934,0.243809524,by,
470.302,0.574693878,by,
409.845,0.156734694,the,
367.395,0.179954649,dawns,
370.742,0.853333333,dawns,
232.984,0.870748299,early,
263.942,0.551473923,early,
276.01,0.290249433,early,
275.656,1.38739229,light,
278.68,0.383129252,what,
272.267,0.429569161,so,
435.024,0.226394558,proudly,
473.858,0.986848073,proudly,
415.532,0.197369615,proudly,
431.278,0.17414966,proudly,
375.592,0.21478458,we,
369.367,0.853333333,hailed,
255.989,0.110294785,hailed,
311.498,0.127709751,hailed,
352.153,1.404807256,hailed,
286.205,0.156734694,at,
314.936,0.43537415,at,
354.233,0.121904762,the,
369.813,1.062312925,twilights,
368.209,0.783673469,twilights,
275.709,0.748843537,last,
235.568,0.760453515,gleaming,
184.658,0.754648526,gleaming,
256.859,0.133514739,whose,
282.94,0.26122449,whose,
220.954,0.110294785,broad,
186.443,0.65015873,stripes,
209.854,0.162539683,and,
236.979,0.534058957,and,
279.028,0.690793651,bright,
361.625,0.336689342,bright,
373.655,1.451247166,stars,
381.108,0.162539683,stars,
426.797,0.156734694,through,
476.109,0.307664399,through,
424.128,0.197369615,through,
422.908,0.145124717,the,
382.326,0.127709751,the,
376.463,0.957823129,perilous,
234.84,0.789478458,perilous,
252.697,0.168344671,perilous,
266.574,0.679183673,perilous,
273.482,1.4338322,fight,
253.853,0.150929705,oer,
283.558,0.290249433,oer,
287.261,0.21478458,the,
441.245,0.220589569,ramparts,
474.464,1.102947846,ramparts,
432.461,0.232199546,ramparts,
418.816,0.139319728,ramparts,
371.009,0.168344671,we,
375.77,0.882358277,we,
316.613,0.168344671,watched,
351.905,1.294512472,watched,
351.851,0.139319728,watched,
309.641,0.441179138,were,
341.153,0.110294785,so,
371.965,0.185759637,so,
369.583,1.027482993,gallantly,
374.235,0.667573696,gallantly,
276.81,0.731428571,gallantly,
235.951,0.853333333,streaming,
188.855,0.638548753,streaming,
434.827,0.168344671,and,
471.862,0.731428571,and-the,
424.262,0.319274376,the,
476.425,0.73723356,rockets,
467.571,0.191564626,rockets,
501.458,0.545668934,rockets,
506.249,0.43537415,red,
560.769,0.539863946,red-glare,
491.482,0.220589569,glare,
558.763,1.4338322,glare,
490.856,0.777868481,the,
478.251,0.162539683,bombs,
420.198,0.145124717,bombs,
385.117,0.139319728,bursting,
422.569,0.65015873,bursting,
421.511,0.133514739,bursting,
442.335,0.116099773,bursting,
475.229,0.82430839,bursting,
478.132,0.139319728,in,
498.743,0.597913832,in,
433.613,0.220589569,air,
465.488,0.156734694,air,
500.539,1.34675737,air,
464.254,0.121904762,gave,
501.001,0.899773243,gave,
427.406,0.150929705,proof,
469.616,1.160997732,proof,
430.152,0.156734694,through,
431.353,0.150929705,through,
384.255,0.17414966,the, 
366.038,0.952018141,the,
324.285,0.179954649,night,
357.348,1.201632653,night,
286.371,0.162539683,that,
317.168,0.383129252,that,
363.525,0.168344671,our,
374.665,0.992653061,flag,
217.395,0.278639456,was,
237.609,0.377324263,was,
247.188,0.127709751,still,
265.235,0.505034014,still,
282.955,0.226394558,still,
275.833,1.486077098,there,
239.917,0.197369615,o,
275.233,0.383129252,o,
328.983,0.127709751,o,
368.518,0.185759637,o-say,
372.053,0.847528345,say,
343.223,0.116099773,does,
369.894,0.673378685,does,
362.172,0.789478458,that,
284.701,0.139319728,star,
315.562,0.580498866,star,
316.953,0.110294785,spangled,
286.965,0.150929705,spangled,
315.936,0.760453515,spangled,
286.667,0.121904762,spangled,
314.259,0.278639456,spangled,
315.308,0.208979592,banner,
372.603,0.133514739,banner,
420.456,0.441179138,banner,
470.942,0.47600907,banner,
486.484,1.410612245,banner,
424.456,0.17414966,yet,
381.008,0.417959184,wave,
378.558,1.47446712,wave,
356.377,3.175328798,wave,
254.79,0.203174603,oer,
286.467,0.394739229,oer,
288.678,0.278639456,the,
346.96,0.150929705,land,
377.973,1.47446712,land,
422.868,0.545668934,land,
432.463,0.133514739,of,
468.532,0.603718821,the,
497.564,0.505034014,the,
552.566,0.481814059,free,
691.596,0.145124717,free,
741.609,3.018594104,free,
373.439,0.748843537,and,
424.221,0.197369615,the,
432.772,0.191564626,home,
471.996,2.223310658,home,
497.141,0.719818594,of,
453.524,0.336689342,the,
418.212,1.584761905,the,
366.327,0.191564626,brave,
375.438,4.667210884,brave,
368.976,0.238004535,brave,
387.007,0.104489796,brave,
