timestamp,frequency,duration,word
0.319274376,248.316,0.179954649,o
0.505034014,290.653,0.307664399,o
1.178412698,195.055,0.406349206,say
1.64861678,203.227,0.203174603,say
2.020136054,227.742,0.139319728,can
2.165260771,246.009,0.429569161,can
2.606439909,248.108,0.179954649,can
2.792199546,255.927,0.179954649,you
2.977959184,305.301,0.458594104,you
3.726802721,361.891,0.133514739,see
3.866122449,402.175,0.853333333,see
5.427664399,460.64,0.499229025,by
5.938503401,459.519,0.220589569,the
6.211337868,394.828,0.690793651,dawns
7.041451247,245.242,0.859138322,early
7.906394558,278.606,0.238004535,early
8.150204082,264.939,0.539863946,early
8.695873016,292.573,0.667573696,light
9.433106576,300.97,0.156734694,light
10.25160998,300.965,0.359909297,what
10.83210884,303.304,0.156734694,so
11.13977324,442.706,0.133514739,proudly
11.27909297,498.804,0.91138322,proudly
12.31238095,451.852,0.127709751,proudly
12.46331066,390.597,0.638548753,we
13.11346939,454.238,0.179954649,we
13.49659864,348.631,0.499229025,hailed
14.00163265,371.812,0.853333333,hailed
15.55156463,325.738,0.412154195,at-the
16.27138322,352.064,0.150929705,twilights
16.42811791,386.044,1.108752834,twilights
17.6645805,297.167,0.470204082,last
18.32054422,248.785,0.452789116,gleaming
18.77913832,228.965,0.121904762,gleaming
18.90684807,197.84,0.719818594,gleaming
20.47419501,260.817,0.116099773,whose
20.59609977,302.299,0.162539683,whose
20.90956916,255.949,0.133514739,broad
21.2462585,198.701,0.47600907,stripes
21.91963719,224.907,0.145124717,and
22.07056689,251.314,0.568888889,and
22.7323356,284.378,0.458594104,bright
23.4985941,401.036,1.17260771,stars
25.26911565,494.066,0.400544218,through
25.68707483,467.035,0.185759637,the
25.97151927,395.069,0.743038549,perilous
26.79582766,247.928,0.708208617,perilous
27.50984127,282.266,0.197369615,perilous
27.71301587,251.402,0.185759637,perilous
27.9045805,281.586,0.116099773,perilous
28.27609977,257.022,0.110294785,fight
28.39219955,293.752,0.743038549,fight
29.14104308,307.812,0.104489796,fight
30.05823129,271.255,0.127709751,oer-the
30.19174603,300.311,0.510839002,oer-the
30.76063492,429.669,0.121904762,ramparts
30.88834467,491.865,0.899773243,ramparts
31.87519274,456.135,0.145124717,ramparts
32.02612245,390.808,0.116099773,ramparts
32.34539683,391.073,0.417959184,we
32.769161,449.172,0.17414966,we
33.04780045,351.697,0.452789116,watched
33.50639456,376.704,0.719818594,watched
34.98086168,323.736,0.267029478,were
35.42204082,387.085,0.127709751,so
35.6890703,385.862,1.311927438,gallantly
37.04163265,287.247,0.371519274,gallantly
37.6337415,249.009,0.458594104,streaming
38.09814059,226.455,0.127709751,streaming
38.23165533,195.756,0.690793651,streaming
39.99637188,494.982,0.34829932,and
40.35628118,490.15,1.033287982,the-rockets
41.39537415,517.856,0.34829932,rockets
41.83655329,525.801,0.342494331,red
42.18485261,581.019,0.325079365,red
42.52154195,583.515,1.90984127,glare
44.4429932,583.418,0.203174603,glare
44.69260771,538.773,0.232199546,the
44.94802721,509.661,0.162539683,bombs
45.11637188,456.395,0.145124717,bombs
45.42984127,438.882,0.557278912,bursting
46.24253968,485.63,0.789478458,bursting
47.04362812,514.185,0.203174603,in
47.29904762,555.9,0.400544218,air
47.70539683,453.582,0.191564626,air
47.90276644,522.47,1.306122449,air
49.32498866,527.315,0.220589569,air
49.69650794,517.6,0.429569161,gave
50.24798186,338.482,0.156734694,proof
50.41052154,342.127,0.116099773,proof
50.57886621,395.926,0.203174603,proof
50.81106576,463.638,0.38893424,proof
51.20580499,390.833,0.580498866,through
52.00108844,401.304,0.197369615,the
52.35519274,433.807,0.307664399,night
52.83120181,343.293,0.43537415,night
53.27238095,285.317,0.197369615,night
54.56108844,288.673,0.104489796,that
54.67138322,325.499,0.232199546,that
54.92680272,372.665,0.145124717,our
55.26349206,378.392,0.429569161,flag
55.73950113,244.288,0.446984127,was
56.41287982,254.198,0.505034014,still
56.92371882,278.301,0.191564626,still
57.20816327,286.241,1.021678005,there
58.83356009,230.52,0.243809524,o
59.0831746,288.299,0.272834467,o
59.46630386,385.363,0.139319728,o
59.76235828,393.583,0.655963719,say
60.50539683,386.685,0.661768707,does
61.19038549,378.094,0.615328798,that
61.92761905,330.888,0.568888889,stars
62.69387755,330.615,0.830113379,spangled
63.54721088,330.637,0.162539683,spangled
63.71555556,301.675,0.121904762,spangled
64.58049887,385.624,0.104489796,banner
64.69079365,437.285,0.307664399,banner
65.00426304,487.215,0.145124717,banner
65.26548753,508.434,0.534058957,banner
66.02594104,435.333,0.255419501,yet
66.28716553,395.673,0.226394558,yet
66.62385488,386.63,0.574693878,wave
67.20435374,423.877,0.110294785,wave
67.32045352,480.462,0.185759637,wave
67.51201814,435.638,2.536780045,wave
71.03564626,193.797,0.110294785,oer
71.18077098,295.55,0.319274376,oer
71.56970522,292.077,0.238004535,the
71.81931973,353.961,0.127709751,land
71.95283447,393.9,1.033287982,land
72.99192744,449.286,0.104489796,land
73.34603175,479.56,0.26122449,of
73.69433107,496.868,0.359909297,the
74.06004535,545.867,0.21478458,free
74.28063492,594.416,2.542585034,free
76.82902494,652.218,0.342494331,free
78.01904762,560.857,0.34829932,and-the
78.6459864,486.766,0.940408163,home
79.59219955,459.819,0.52244898,home
80.12045352,492.727,1.068117914,home
81.47301587,468.836,0.34829932,of
81.82712018,394.876,0.17414966,the
82.00707483,442.725,1.340952381,the
83.3538322,405.145,0.127709751,the
84.24199547,394.671,0.493424036,brave
84.74122449,430.35,0.185759637,brave
84.93278912,393.122,3.314648526,brave
