timestamp,frequency
0.30185941,242.493
0.307664399,241.309
0.313469388,242.709
0.319274376,246.182
0.325079365,248.361
0.330884354,251.755
0.336689342,254.448
0.342494331,256.842
0.34829932,259.366
0.354104308,261.895
0.359909297,264.227
0.365714286,266.27
0.371519274,268.421
0.377324263,270.801
0.383129252,272.579
0.38893424,275.415
0.394739229,276.993
0.400544218,278.541
0.406349206,279.75
0.412154195,280.174
0.417959184,281.119
0.423764172,281.547
0.429569161,282.1
0.43537415,283.038
0.441179138,283.909
0.446984127,284.392
0.452789116,285.208
0.458594104,286.531
0.464399093,288.636
0.470204082,290.617
0.47600907,292.712
0.481814059,294.4
0.487619048,295.688
0.493424036,297.368
0.499229025,298.881
0.505034014,301.604
0.510839002,303.085
0.516643991,304.817
0.52244898,306.76
0.528253968,308.081
0.534058957,308.938
0.539863946,309.119
0.545668934,308.971
0.551473923,308.501
0.557278912,307.564
0.5630839,306.73
0.568888889,305.848
0.574693878,305.254
0.580498866,305.426
0.586303855,305.978
0.592108844,306.61
0.597913832,307.69
0.603718821,308.571
0.60952381,309.333
0.615328798,309.469
0.621133787,309.295
0.626938776,308.403
0.632743764,306.447
0.638548753,303.391
0.644353741,301.321
0.65015873,298.105
0.655963719,293.489
0.661768707,282.408
0.667573696,277.08
0.673378685,271.636
0.679183673,265.298
0.684988662,262.344
0.690793651,260.841
0.696598639,260.762
0.702403628,261.205
0.708208617,261.519
0.714013605,263.84
0.719818594,265.232
0.725623583,266.813
0.731428571,267.349
0.73723356,268.698
0.743038549,268.271
0.748843537,268.574
0.754648526,268.976
0.760453515,267.919
0.766258503,267.572
0.772063492,266.555
0.777868481,264.633
0.783673469,264.173
0.789478458,263.21
0.795283447,262.218
0.801088435,261.772
0.806893424,261.118
1.050702948,106.503
1.056507937,106.48
1.062312925,106.509
1.068117914,106.574
1.073922902,106.763
1.079727891,106.904
1.08553288,106.709
1.091337868,106.44
1.097142857,106.017
1.102947846,105.443
1.108752834,105.139
1.114557823,104.871
1.120362812,104.69
1.1261678,104.739
1.131972789,102.648
1.137777778,102.676
1.143582766,102.774
1.149387755,103.119
1.155192744,103.509
1.160997732,103.791
1.166802721,103.956
1.17260771,104.088
1.178412698,104.086
1.184217687,103.992
1.190022676,103.835
1.195827664,103.659
1.201632653,103.279
1.207437642,102.797
1.21324263,102.366
1.219047619,101.899
1.224852608,101.036
1.230657596,100.445
1.236462585,100.107
1.253877551,100.021
1.25968254,100.519
1.265487528,101.673
1.271292517,102.382
1.277097506,103.909
1.282902494,104.203
1.288707483,104.324
1.294512472,104.528
1.30031746,105.509
1.306122449,108.134
1.311927438,108.326
1.317732426,108.507
1.323537415,108.547
1.329342404,108.291
1.335147392,107.54
1.340952381,107.312
1.34675737,106.731
1.352562358,104.564
1.358367347,102.586
1.364172336,104.308
1.369977324,101.797
1.375782313,101.246
1.677641723,104.706
1.683446712,104.492
1.689251701,104.404
1.695056689,104.306
1.816961451,104.535
1.82276644,103.484
1.828571429,103.723
1.834376417,103.555
1.840181406,104.861
1.845986395,104.766
1.851791383,104.649
1.857596372,103.436
1.863401361,102.192
1.869206349,101.76
1.875011338,101.922
1.880816327,102.176
1.886621315,102.433
1.892426304,103.948
1.898231293,104.306
1.904036281,103.391
1.90984127,104.047
1.915646259,103.813
1.921451247,103.84
1.927256236,104.018
1.933061224,105.84
2.03755102,102.795
2.043356009,102.294
2.049160998,102.76
2.054965986,103.082
2.060770975,103.217
2.066575964,103.948
2.072380952,104.44
2.078185941,104.884
2.08399093,104.978
2.089795918,105.07
2.095600907,104.749
2.101405896,104.759
2.107210884,104.691
2.113015873,104.567
2.118820862,104.733
2.12462585,104.769
2.130430839,104.379
2.136235828,104.15
2.142040816,104.415
2.200090703,104.529
2.205895692,104.649
2.21170068,104.713
2.217505669,104.846
2.223310658,104.507
2.229115646,104.266
2.234920635,103.911
2.240725624,102.554
2.246530612,102.584
2.252335601,103.952
2.25814059,104.009
2.263945578,103.133
2.269750567,103.331
2.275555556,103.329
2.281360544,103.347
2.287165533,104.185
2.292970522,103.384
2.29877551,103.525
2.304580499,103.194
2.310385488,102.388
2.316190476,103.335
2.321995465,103.157
2.438095238,239.244
2.443900227,238.481
2.449705215,237.563
2.455510204,236.693
2.461315193,236.158
2.467120181,236.146
2.47292517,236.683
2.478730159,237.306
2.484535147,238.221
2.490340136,239.004
2.496145125,239.98
2.501950113,242.183
2.507755102,246.178
2.513560091,250.306
2.519365079,256.203
2.525170068,259.355
2.530975057,263.341
2.536780045,265.567
2.542585034,268.462
2.548390023,269.528
2.554195011,270.187
2.56,269.501
2.565804989,268.165
2.571609977,266.627
2.577414966,265.274
2.583219955,262.515
2.589024943,259.9
2.594829932,256.873
2.600634921,253.986
2.606439909,249.894
2.612244898,248.868
2.618049887,248.124
2.623854875,247.563
2.629659864,247.616
2.635464853,248.783
2.641269841,250.153
2.64707483,252.372
2.652879819,254.206
2.658684807,259.596
2.664489796,266.233
2.670294785,270.087
2.676099773,272.519
2.681904762,276.984
2.687709751,282.205
2.693514739,285.204
2.699319728,286.205
2.705124717,285.964
2.710929705,284.542
2.716734694,282.802
2.722539683,280.538
2.728344671,276.364
2.73414966,272.963
2.739954649,265.359
2.745759637,260.94
2.751564626,259.158
2.757369615,257.458
2.763174603,256.182
2.768979592,255.127
2.77478458,255.074
2.780589569,255.251
2.786394558,256.205
2.792199546,258.918
2.798004535,261.131
2.803809524,264.864
2.809614512,266.979
2.815419501,268.975
2.82122449,270.4
2.827029478,272.295
2.832834467,272.672
2.838639456,273.08
2.844444444,272.211
2.850249433,271.388
2.856054422,270.002
2.937324263,271.795
2.943129252,272.563
2.94893424,272.429
2.954739229,272.235
2.960544218,271.791
2.966349206,270.269
2.972154195,266.896
2.977959184,263.919
2.983764172,261.242
2.989569161,260.598
2.99537415,259.59
3.001179138,257.368
3.006984127,260.909
3.059229025,314.52
3.065034014,316.114
3.070839002,317.495
3.076643991,318.145
3.08244898,317.51
3.088253968,315.602
3.094058957,312.668
3.099863946,309.825
3.105668934,308.08
3.111473923,306.479
3.117278912,305.798
3.1230839,304.924
3.128888889,304.563
3.134693878,304.438
3.140498866,303.909
3.146303855,305.211
3.152108844,306.382
3.157913832,308.172
3.163718821,309.989
3.16952381,311.895
3.175328798,314.924
3.181133787,318.978
3.186938776,323.947
3.192743764,326.79
3.198548753,329.966
3.204353741,331.729
3.21015873,332.633
3.215963719,332.105
3.221768707,331.028
3.227573696,329.618
3.233378685,328.857
3.239183673,328.189
3.244988662,326.681
3.250793651,325.058
3.256598639,321.6
3.262403628,317.613
3.268208617,314.747
3.274013605,310.947
3.279818594,306.462
3.285623583,304.183
3.291428571,303.086
3.29723356,302.342
3.303038549,302.2
3.308843537,302.455
3.314648526,303.872
3.320453515,306.606
3.326258503,309.247
3.332063492,312.945
3.337868481,318.003
3.343673469,323.815
3.349478458,328.146
3.355283447,330.334
3.361088435,331.657
3.366893424,331.625
3.372698413,330.601
3.378503401,327.929
3.38430839,324.708
3.390113379,322.197
3.395918367,320.629
3.401723356,319.326
3.494603175,319.841
3.500408163,320.969
3.506213152,321.653
3.512018141,322.238
3.517823129,321.883
3.523628118,321.222
3.529433107,319.251
3.535238095,315.976
3.541043084,315.21
3.546848073,314.707
3.552653061,315.856
3.55845805,316.665
3.564263039,317.786
3.802267574,353.79
3.808072562,356.854
3.813877551,358.15
3.81968254,360.915
3.825487528,363.544
3.831292517,365.8
3.837097506,367.581
3.842902494,368.424
3.848707483,369.204
3.854512472,369.295
3.86031746,369.569
3.866122449,369.725
3.871927438,370.846
3.877732426,372.694
3.883537415,374.207
3.889342404,375.589
3.895147392,376.456
3.900952381,376.924
3.90675737,377.456
3.912562358,378.054
3.918367347,378.82
3.924172336,379.67
3.929977324,380.422
3.935782313,381.163
3.941587302,381.929
3.94739229,382.689
3.953197279,383.462
3.959002268,385.097
3.964807256,386.826
3.970612245,389.274
3.976417234,392.253
3.982222222,396.702
3.988027211,400.245
3.9938322,403.415
3.999637188,407.611
4.005442177,411.83
4.011247166,413.622
4.017052154,415.151
4.022857143,416.946
4.028662132,418.398
4.03446712,419.566
4.040272109,419.626
4.046077098,419.099
4.051882086,418.058
4.057687075,416.673
4.063492063,414.804
4.069297052,413.31
4.075102041,412.379
4.080907029,412.148
4.086712018,412.347
4.092517007,412.264
4.098321995,412.645
4.104126984,413.029
4.109931973,414.098
4.115736961,415.271
4.12154195,416.362
4.127346939,417.005
4.133151927,417.466
4.138956916,417.825
4.144761905,418.16
4.150566893,418.475
4.156371882,418.483
4.162176871,418.505
4.167981859,418.373
4.173786848,418.196
4.179591837,417.855
4.185396825,417.385
4.191201814,416.936
4.197006803,416.69
4.202811791,416.52
4.20861678,416.503
4.214421769,416.409
4.220226757,416.281
4.226031746,416.126
4.231836735,415.871
4.237641723,415.597
4.243446712,415.438
4.249251701,415.339
4.255056689,415.268
4.260861678,415.383
4.266666667,415.789
4.272471655,416.672
4.278276644,417.469
4.284081633,418.269
4.289886621,418.925
4.29569161,419.316
4.301496599,420.201
4.307301587,420.72
4.313106576,421.629
4.318911565,423.211
4.324716553,424.797
4.330521542,425.904
4.336326531,427.772
4.342131519,428.472
4.347936508,429.32
4.353741497,430.225
4.359546485,429.796
4.365351474,428.974
4.371156463,427.597
4.376961451,425.38
4.38276644,423.631
4.388571429,420.379
4.394376417,417.026
4.400181406,412.0
4.405986395,406.853
4.411791383,402.387
4.417596372,399.999
4.423401361,398.732
4.429206349,398.464
4.435011338,398.61
4.440816327,399.622
4.446621315,402.267
4.452426304,404.47
4.458231293,407.889
4.464036281,413.179
4.46984127,417.51
4.475646259,421.921
4.481451247,429.925
4.487256236,435.48
4.493061224,438.898
4.498866213,443.0
4.504671202,448.066
4.51047619,451.601
4.516281179,452.755
4.522086168,452.843
4.527891156,452.185
4.533696145,449.287
4.539501134,444.108
4.545306122,438.054
4.551111111,429.95
4.5569161,425.647
4.562721088,420.358
4.568526077,415.806
4.574331066,400.398
4.580136054,394.891
4.585941043,391.634
4.591746032,389.887
4.59755102,389.274
4.603356009,388.818
4.609160998,389.453
4.614965986,390.82
4.620770975,393.129
4.626575964,397.864
4.632380952,404.331
4.638185941,409.434
4.64399093,415.608
4.649795918,421.337
4.655600907,427.251
4.661405896,431.219
4.667210884,435.797
4.673015873,439.65
4.678820862,442.563
4.68462585,443.764
4.690430839,444.797
4.696235828,442.182
4.702040816,439.557
4.707845805,434.399
4.713650794,429.848
4.719455782,422.495
4.725260771,417.666
4.73106576,408.382
4.736870748,398.917
4.742675737,391.791
4.748480726,388.183
4.754285714,386.391
4.760090703,385.081
4.765895692,384.028
4.77170068,383.994
4.777505669,384.947
4.783310658,387.17
4.789115646,391.359
4.794920635,395.751
4.800725624,400.897
4.806530612,407.786
4.812335601,413.056
4.81814059,418.302
4.823945578,423.462
4.829750567,431.462
4.835555556,438.435
4.841360544,444.132
4.847165533,446.452
4.852970522,447.115
4.85877551,446.725
4.864580499,445.23
4.870385488,441.931
4.876190476,437.393
4.881995465,428.927
4.887800454,419.838
4.893605442,414.247
4.899410431,409.714
4.90521542,402.375
4.911020408,393.923
4.916825397,389.121
4.922630385,387.405
4.928435374,386.571
4.934240363,386.174
4.940045351,386.93
4.94585034,389.544
4.951655329,392.426
4.957460317,397.258
4.963265306,404.712
4.969070295,410.118
4.974875283,414.065
4.980680272,419.63
4.986485261,427.036
4.992290249,433.926
4.998095238,438.664
5.003900227,442.789
5.009705215,445.329
5.015510204,446.474
5.021315193,446.374
5.027120181,445.229
5.03292517,442.674
5.038730159,437.63
5.044535147,430.499
5.050340136,420.797
5.056145125,415.902
5.061950113,411.934
5.067755102,405.979
5.073560091,394.996
5.079365079,390.278
5.085170068,389.852
5.090975057,390.57
5.096780045,392.319
5.102585034,394.925
5.108390023,399.338
5.114195011,403.564
5.12,410.13
5.125804989,414.765
5.131609977,421.675
5.137414966,427.328
5.143219955,433.233
5.149024943,434.749
5.154829932,435.854
5.160634921,435.316
5.166439909,433.433
5.172244898,432.076
5.178049887,429.685
5.183854875,425.739
5.189659864,419.457
5.195464853,413.667
5.201269841,409.546
5.20707483,405.935
5.212879819,403.746
5.218684807,403.97
5.224489796,406.966
5.230294785,412.151
5.236099773,418.381
5.241904762,424.18
5.247709751,427.867
5.253514739,429.335
5.259319728,429.662
5.265124717,428.22
5.270929705,424.823
5.276734694,418.977
5.282539683,409.6
5.288344671,398.547
5.29414966,400.539
6.072018141,448.053
6.077823129,448.194
6.083628118,451.9
6.089433107,455.493
6.095238095,457.288
6.101043084,457.354
6.106848073,457.368
6.112653061,456.57
6.11845805,455.41
6.124263039,453.951
6.130068027,452.179
6.135873016,451.425
6.141678005,451.965
6.147482993,453.963
6.153287982,457.208
6.159092971,460.984
6.164897959,466.281
6.170702948,471.613
6.176507937,478.144
6.182312925,484.739
6.188117914,495.142
6.193922902,503.248
6.199727891,511.734
6.20553288,518.404
6.211337868,525.059
6.217142857,528.417
6.222947846,530.082
6.228752834,530.822
6.234557823,530.754
6.240362812,530.308
6.2461678,529.688
6.251972789,528.677
6.257777778,527.866
6.263582766,527.305
6.269387755,527.322
6.275192744,527.678
6.280997732,528.429
6.286802721,529.337
6.29260771,529.847
6.298412698,529.378
6.304217687,528.353
6.310022676,527.253
6.315827664,525.718
6.321632653,524.35
6.327437642,523.193
6.33324263,521.678
6.339047619,520.164
6.344852608,519.362
6.350657596,518.583
6.356462585,518.102
6.362267574,518.031
6.368072562,518.088
6.373877551,518.778
6.37968254,519.902
6.385487528,521.06
6.391292517,522.135
6.397097506,522.774
6.402902494,522.325
6.408707483,522.008
6.414512472,521.829
6.42031746,519.365
6.484172336,485.607
6.489977324,486.694
6.495782313,485.007
6.501587302,484.282
6.50739229,481.893
6.513197279,479.822
6.519002268,477.925
6.524807256,474.95
6.530612245,473.433
6.536417234,472.678
6.542222222,472.676
6.548027211,473.196
6.5538322,474.24
6.559637188,475.501
6.565442177,477.1
6.571247166,478.506
6.577052154,479.123
6.582857143,479.292
6.588662132,478.573
6.59446712,477.111
6.600272109,474.001
6.606077098,470.365
6.611882086,469.62
6.617687075,469.924
6.623492063,470.356
6.629297052,468.345
6.635102041,466.619
6.640907029,464.891
6.693151927,415.139
6.698956916,419.293
6.704761905,420.815
6.710566893,421.666
6.716371882,421.985
6.722176871,420.97
6.727981859,420.078
6.733786848,419.737
6.739591837,419.522
6.745396825,419.832
6.751201814,419.496
6.757006803,418.742
6.762811791,417.508
6.76861678,415.974
6.774421769,414.405
6.780226757,413.145
6.786031746,411.928
6.791836735,410.578
6.797641723,409.035
6.803446712,407.323
6.809251701,405.807
6.815056689,404.485
6.820861678,403.728
6.826666667,403.368
6.832471655,403.296
6.838276644,403.684
6.844081633,404.92
6.849886621,406.484
6.85569161,408.939
6.861496599,411.335
6.867301587,414.784
6.873106576,418.464
6.878911565,420.423
6.884716553,422.09
6.890521542,423.338
6.896326531,425.651
6.902131519,427.517
6.907936508,428.581
6.913741497,428.644
6.919546485,427.067
6.925351474,425.144
6.931156463,422.399
6.936961451,419.567
6.94276644,415.851
6.948571429,412.386
6.954376417,409.305
6.960181406,406.948
6.965986395,404.403
6.971791383,402.259
6.977596372,400.846
6.983401361,399.909
6.989206349,399.675
6.995011338,399.959
7.000816327,400.991
7.006621315,402.586
7.012426304,404.13
7.018231293,406.465
7.024036281,410.069
7.02984127,414.212
7.035646259,419.052
7.041451247,424.578
7.047256236,429.314
7.053061224,433.295
7.058866213,436.438
7.064671202,438.55
7.07047619,440.01
7.076281179,440.282
7.082086168,439.277
7.087891156,435.659
7.093696145,433.583
7.099501134,429.982
7.105306122,424.872
7.111111111,415.893
7.1169161,410.943
7.122721088,406.763
7.128526077,402.921
7.134331066,400.201
7.140136054,398.258
7.145941043,397.412
7.151746032,396.524
7.15755102,396.789
7.163356009,397.486
7.169160998,398.801
7.174965986,400.289
7.180770975,402.615
7.186575964,405.304
7.192380952,407.883
7.198185941,410.592
7.20399093,415.037
7.209795918,420.396
7.215600907,425.709
7.221405896,430.42
7.227210884,433.345
7.233015873,435.219
7.238820862,436.068
7.24462585,436.569
7.250430839,435.84
7.256235828,433.577
7.262040816,430.436
7.267845805,425.704
7.273650794,421.179
7.279455782,414.886
7.285260771,410.084
7.29106576,405.458
7.296870748,402.567
7.302675737,400.592
7.308480726,398.032
7.314285714,397.142
7.320090703,396.469
7.325895692,396.614
7.33170068,397.122
7.337505669,398.106
7.343310658,400.743
7.349115646,402.706
7.354920635,405.994
7.360725624,410.267
7.366530612,415.145
7.372335601,419.032
7.37814059,422.69
7.383945578,426.331
7.389750567,429.011
7.395555556,431.974
7.401360544,433.762
7.407165533,434.733
7.412970522,434.405
7.41877551,432.822
7.424580499,430.724
7.430385488,427.186
7.436190476,422.83
7.441995465,415.272
7.447800454,409.664
7.453605442,405.878
7.459410431,402.971
7.46521542,399.972
7.471020408,397.9
7.476825397,396.994
7.482630385,396.575
7.488435374,396.326
7.494240363,397.257
7.500045351,398.574
7.50585034,400.307
7.511655329,402.169
7.517460317,404.671
7.523265306,410.612
7.529070295,418.154
7.534875283,424.729
7.540680272,429.494
7.546485261,433.038
7.552290249,436.709
7.558095238,439.397
7.563900227,442.183
7.569705215,442.945
7.575510204,441.762
7.581315193,439.297
7.587120181,435.061
7.59292517,431.369
7.598730159,426.126
7.604535147,417.765
7.610340136,409.147
7.616145125,403.781
7.621950113,399.192
7.627755102,396.077
7.633560091,393.85
7.639365079,392.778
7.645170068,391.744
7.650975057,391.621
7.656780045,392.735
7.662585034,395.2
7.668390023,402.227
7.674195011,409.998
7.68,415.687
7.685804989,419.77
7.691609977,424.93
7.697414966,430.626
7.703219955,433.773
7.709024943,436.644
7.714829932,439.234
7.720634921,442.117
7.726439909,443.247
7.732244898,441.406
7.738049887,438.464
7.743854875,433.595
7.749659864,428.502
7.755464853,424.668
7.761269841,418.405
7.76707483,412.649
7.772879819,407.856
7.778684807,405.723
7.784489796,404.058
7.790294785,402.635
7.796099773,403.75
7.801904762,405.491
7.807709751,407.525
7.813514739,410.768
7.819319728,413.095
7.825124717,415.996
7.830929705,418.406
7.836734694,421.203
7.842539683,423.037
7.848344671,423.504
7.85414966,423.639
7.859954649,423.023
7.865759637,421.26
7.871564626,418.624
7.877369615,415.014
7.883174603,411.401
7.888979592,410.104
7.89478458,410.257
7.900589569,411.302
7.906394558,418.552
7.912199546,422.686
7.918004535,421.72
8.057324263,252.537
8.063129252,252.514
8.06893424,253.34
8.074739229,254.058
8.080544218,254.238
8.086349206,254.003
8.092154195,253.031
8.097959184,251.565
8.103764172,248.373
8.109569161,246.792
8.11537415,246.277
8.121179138,246.093
8.126984127,245.3
8.132789116,244.101
8.138594104,243.799
8.144399093,243.893
8.150204082,245.116
8.15600907,246.42
8.161814059,247.28
8.167619048,248.287
8.173424036,249.931
8.179229025,253.144
8.185034014,255.356
8.190839002,258.233
8.196643991,261.672
8.20244898,264.865
8.208253968,267.04
8.214058957,268.051
8.219863946,269.463
8.225668934,271.298
8.231473923,272.913
8.237278912,273.917
8.2430839,274.745
8.248888889,275.434
8.254693878,276.027
8.260498866,276.126
8.266303855,275.867
8.272108844,275.471
8.277913832,274.878
8.283718821,274.275
8.28952381,273.873
8.295328798,273.478
8.301133787,272.869
8.306938776,272.436
8.312743764,271.927
8.318548753,271.682
8.324353741,271.536
8.33015873,271.277
8.335963719,271.06
8.341768707,270.738
8.347573696,270.553
8.353378685,270.539
8.359183673,270.435
8.364988662,270.291
8.370793651,270.13
8.376598639,269.905
8.382403628,269.964
8.388208617,269.845
8.394013605,269.407
8.399818594,268.748
8.405623583,268.277
8.411428571,267.954
8.41723356,267.667
8.423038549,267.156
8.428843537,266.366
8.434648526,265.895
8.440453515,265.555
8.446258503,265.064
8.452063492,264.698
8.457868481,264.623
8.463673469,264.592
8.469478458,264.839
8.475283447,264.942
8.481088435,264.914
8.486893424,264.813
8.492698413,264.547
8.498503401,264.286
8.50430839,263.662
8.510113379,263.036
8.515918367,262.466
8.521723356,261.726
8.527528345,261.611
8.533333333,261.112
8.539138322,261.093
8.544943311,261.314
8.550748299,260.948
8.556553288,261.1
8.562358277,260.837
8.568163265,260.553
8.573968254,260.584
8.579773243,260.475
8.585578231,260.534
8.59138322,260.848
8.597188209,260.942
8.602993197,261.204
8.608798186,261.422
8.614603175,261.326
8.620408163,261.595
8.626213152,261.806
8.632018141,261.787
8.637823129,262.279
8.643628118,262.34
8.649433107,262.175
8.655238095,262.548
8.661043084,262.353
8.666848073,262.264
8.672653061,262.531
8.67845805,262.512
8.684263039,262.922
8.690068027,263.622
8.695873016,264.177
8.701678005,264.81
8.707482993,265.018
8.713287982,265.218
8.719092971,265.401
8.724897959,265.576
8.730702948,265.907
8.736507937,266.008
8.742312925,266.124
