timestamp,frequency,duration,word,phrase
0.296054422,160.641,0.150929705,o,o-say-can-you-see
0.452789116,179.606,0.406349206,o,o-say-can-you-see
0.864943311,144.452,0.441179138,o,o-say-can-you-see
1.590566893,118.483,0.708208617,say,o-say-can-you-see
2.827029478,136.956,0.179954649,can,o-say-can-you-see
3.012789116,151.064,0.412154195,can,o-say-can-you-see
3.442358277,188.237,0.464399093,you,o-say-can-you-see
4.12154195,241.837,0.847528345,see,o-say-can-you-see
5.33478458,294.697,0.145124717,by,by-the-dawns-early-light
5.485714286,312.335,0.73723356,by,by-the-dawns-early-light
6.234557823,270.023,0.150929705,the,by-the-dawns-early-light
6.391292517,245.625,0.156734694,the,by-the-dawns-early-light
6.582857143,240.393,0.957823129,dawns,by-the-dawns-early-light
7.859954649,139.071,0.17414966,early,by-the-dawns-early-light
8.039909297,156.388,0.446984127,early,by-the-dawns-early-light
8.492698413,173.109,0.65015873,early,by-the-dawns-early-light
9.148662132,181.775,0.806893424,light,by-the-dawns-early-light
10.43156463,173.969,0.150929705,what,what-so-proudly-we-hailed
10.750839,181.86,0.516643991,so,what-so-proudly-we-hailed
11.33714286,273.295,0.168344671,proudly,what-so-proudly-we-hailed
11.51129252,304.868,0.539863946,proudly,what-so-proudly-we-hailed
12.09759637,242.579,1.671836735,proudly-we,what-so-proudly-we-hailed
13.8739229,234.8,1.166802721,hailed,what-so-proudly-we-hailed
15.43546485,182.454,0.139319728,at,what-so-proudly-we-hailed
15.58058957,207.91,0.603718821,at-the,at-the-twilights-last-gleaming
16.35845805,242.979,1.381587302,twilights,at-the-twilights-last-gleaming
18.15219955,184.326,0.394739229,last,at-the-twilights-last-gleaming
18.55274376,162.775,0.139319728,last,at-the-twilights-last-gleaming
18.94167801,152.495,0.359909297,gleaming,at-the-twilights-last-gleaming
19.30739229,120.295,0.830113379,gleaming,at-the-twilights-last-gleaming
20.56707483,155.392,0.121904762,whose,whose-broad-stripes-and-bright-stars
20.69478458,179.319,0.34829932,whose,whose-broad-stripes-and-bright-stars
21.13596372,146.693,0.371519274,broad,whose-broad-stripes-and-bright-stars
21.76290249,118.103,0.26122449,stripes,whose-broad-stripes-and-bright-stars
22.05315193,116.671,0.191564626,stripes,whose-broad-stripes-and-bright-stars
24.26485261,133.766,0.238004535,and,whose-broad-stripes-and-bright-stars
24.50866213,155.321,0.673378685,and,whose-broad-stripes-and-bright-stars
25.21106576,182.703,0.743038549,bright,whose-broad-stripes-and-bright-stars
26.50557823,246.252,0.156734694,stars,whose-broad-stripes-and-bright-stars
26.66811791,272.992,0.748843537,stars,whose-broad-stripes-and-bright-stars
27.42276644,246.04,0.882358277,stars,whose-broad-stripes-and-bright-stars
28.4154195,206.749,0.441179138,stars,whose-broad-stripes-and-bright-stars
30.58648526,288.331,0.162539683,through,through-the-perilous-fight
30.75482993,308.622,0.743038549,through-the,through-the-perilous-fight
31.56172336,246.646,1.439637188,perilous,through-the-perilous-fight
34.31909297,141.831,0.34829932,perilous,through-the-perilous-fight
34.67319728,153.885,0.928798186,perilous,through-the-perilous-fight
35.6368254,190.921,0.203174603,perilous,through-the-perilous-fight
35.84580499,205.661,0.505034014,perilous,through-the-perilous-fight
36.59464853,183.426,0.156734694,fight,through-the-perilous-fight
36.75718821,208.347,0.156734694,fight,through-the-perilous-fight
36.91972789,185.584,0.626938776,fight,through-the-perilous-fight
40.66975057,159.689,0.220589569,oer,oer-the-ramparts-we-watched
40.89614513,182.718,0.470204082,oer,oer-the-ramparts-we-watched
41.38956916,189.56,0.267029478,oer,oer-the-ramparts-we-watched
41.68562358,276.896,0.185759637,ramparts,oer-the-ramparts-we-watched
41.87718821,301.584,0.412154195,ramparts,oer-the-ramparts-we-watched
42.29514739,246.49,1.062312925,ramparts,oer-the-ramparts-we-watched
43.53160998,249.691,0.470204082,we,oer-the-ramparts-we-watched
44.04244898,232.51,0.975238095,watched,oer-the-ramparts-we-watched
45.74911565,205.644,0.197369615,were,were-so-gallantly-streaming
46.09160998,212.433,0.290249433,so,were-so-gallantly-streaming
46.71274376,217.603,0.162539683,gallantly,were-so-gallantly-streaming
46.88108844,244.357,1.044897959,gallantly,were-so-gallantly-streaming
48.48326531,179.772,0.684988662,gallantly,were-so-gallantly-streaming
49.41206349,156.837,0.377324263,streaming,were-so-gallantly-streaming
49.79519274,139.416,0.145124717,streaming,were-so-gallantly-streaming
50.21315193,124.024,0.690793651,streaming,were-so-gallantly-streaming
53.33043084,286.889,0.17414966,and,and-the-rockets-red-glare
53.51038549,311.172,1.654421769,and-the-rockets,and-the-rockets-red-glare
55.22285714,306.456,0.116099773,rockets,and-the-rockets-red-glare
55.34476191,331.301,0.255419501,rockets,and-the-rockets-red-glare
56.20970522,342.209,0.168344671,red,and-the-rockets-red-glare
56.38385488,369.655,0.423764172,red,and-the-rockets-red-glare
56.91210884,370.373,1.758911565,glare,and-the-rockets-red-glare
58.72326531,331.624,0.359909297,the,and-the-rockets-red-glare
59.19927438,307.417,0.127709751,bombs,the-bombs-bursting-in-air
59.33278912,276.948,0.156734694,bombs,the-bombs-bursting-in-air
59.66367347,280.6,0.464399093,bursting,the-bombs-bursting-in-air
60.29641723,308.952,0.417959184,bursting,the-bombs-bursting-in-air
61.72444444,335.758,0.185759637,in,the-bombs-bursting-in-air
61.92181406,329.549,1.230657596,air,the-bombs-bursting-in-air
63.73297052,294.654,0.17414966,gave,gave-proof-through-the-night
63.91292517,334.184,0.743038549,gave,gave-proof-through-the-night
64.70240363,295.83,0.359909297,proof,gave-proof-through-the-night
65.06811791,246.043,0.899773243,proof,gave-proof-through-the-night
66.31038549,249.173,0.272834467,through,gave-proof-through-the-night
66.71092971,283.485,0.145124717,the,gave-proof-through-the-night
66.94893424,216.033,0.354104308,night,gave-proof-through-the-night
67.30884354,180.723,0.307664399,night,gave-proof-through-the-night
67.67455782,173.628,0.116099773,night,gave-proof-through-the-night
68.51047619,189.326,0.110294785,that,that-our-flag-was-still-there
68.62657596,206.999,0.313469388,that,that-our-flag-was-still-there
68.94585034,233.057,0.168344671,our,that-our-flag-was-still-there
69.49732426,221.076,0.185759637,flag,that-our-flag-was-still-there
69.68888889,245.839,0.801088435,flag,that-our-flag-was-still-there
70.71637188,151.074,0.272834467,was,that-our-flag-was-still-there
71.47102041,168.691,0.197369615,still,that-our-flag-was-still-there
71.99346939,168.004,0.21478458,there,that-our-flag-was-still-there
72.21405896,182.814,1.602176871,there,that-our-flag-was-still-there
76.05696145,165.282,0.226394558,o,that-our-flag-was-still-there
76.289161,183.782,0.574693878,o,that-our-flag-was-still-there
76.86965986,208.434,0.127709751,o,that-our-flag-was-still-there
77.0031746,241.863,0.185759637,o,that-our-flag-was-still-there
77.32825397,241.886,1.190022676,say,o-say-does-that-star-spangled
78.61115646,244.436,1.108752834,does,o-say-does-that-star-spangled
79.89405896,243.873,1.613786848,that,o-say-does-that-star-spangled
82.3785941,191.301,0.156734694,star,o-say-does-that-star-spangled
82.54113379,208.972,0.870748299,star,o-say-does-that-star-spangled
83.66730159,189.003,0.162539683,spangled,o-say-does-that-star-spangled
83.83564626,205.998,0.743038549,spangled,o-say-does-that-star-spangled
84.61351474,182.81,0.139319728,spangled,o-say-does-that-star-spangled
84.75863946,202.964,0.238004535,spangled,o-say-does-that-star-spangled
85.00244898,163.778,0.82430839,spangled,o-say-does-that-star-spangled
87.46376417,251.853,0.191564626,banner,banner-yet-wave
87.66113379,276.359,0.714013605,banner,banner-yet-wave
88.42739229,330.175,0.481814059,banner,banner-yet-wave
88.91501134,309.759,0.441179138,banner,banner-yet-wave
89.42585034,274.34,0.313469388,yet,banner-yet-wave
89.74512472,246.671,2.03755102,yet,banner-yet-wave
92.15419501,272.257,0.290249433,wave,banner-yet-wave
92.45024943,247.192,1.625396825,wave,banner-yet-wave
94.11628118,223.219,0.34829932,wave,banner-yet-wave
94.47038549,186.544,1.097142857,wave,banner-yet-wave
96.31056689,164.175,0.226394558,oer,oer-the-land-of-the-free
96.54276644,183.603,0.719818594,oer,oer-the-land-of-the-free
97.26839002,223.728,0.139319728,the,oer-the-land-of-the-free
97.41351474,247.263,1.143582766,land,oer-the-land-of-the-free
98.56290249,279.599,0.354104308,land,oer-the-land-of-the-free
99.03310658,307.82,0.359909297,of,oer-the-land-of-the-free
99.41043084,321.3,0.26122449,the,oer-the-land-of-the-free
99.71229025,343.122,0.127709751,free,oer-the-land-of-the-free
99.84580499,368.603,3.024399093,free,oer-the-land-of-the-free
102.9514739,325.346,0.145124717,free,oer-the-land-of-the-free
103.8686621,238.465,0.290249433,and,oer-the-land-of-the-free
104.1763265,245.566,0.110294785,and,oer-the-land-of-the-free
104.2924263,278.379,0.191564626,the,oer-the-land-of-the-free
104.8148753,282.963,0.168344671,home,and-the-home-of-the-brave
104.9890249,309.666,2.176870748,home,and-the-home-of-the-brave
107.3632653,338.614,0.243809524,of,and-the-home-of-the-brave
107.9089342,276.499,1.4338322,the,and-the-home-of-the-brave
110.1090249,274.109,0.179954649,brave,and-the-home-of-the-brave
110.2947846,294.545,2.513560091,brave,and-the-home-of-the-brave
112.8141497,331.152,2.292970522,brave,and-the-home-of-the-brave
115.1129252,367.602,0.359909297,brave,and-the-home-of-the-brave
115.6121542,309.884,0.52244898,brave,and-the-home-of-the-brave
116.227483,250.784,0.272834467,brave,and-the-home-of-the-brave
116.6860771,249.749,1.364172336,brave,and-the-home-of-the-brave
