timestamp,frequency,duration,word,phrase
0.272834467,175.482,0.417959184,o,o-say-can-you-see
0.760453515,139.615,0.104489796,o,o-say-can-you-see
0.870748299,128.908,0.110294785,o,o-say-can-you-see
0.986848073,105.514,0.156734694,o,o-say-can-you-see
1.38739229,115.282,0.452789116,say,o-say-can-you-see
2.414875283,136.163,0.127709751,can,o-say-can-you-see
2.548390023,149.952,0.789478458,can,o-say-can-you-see
3.343673469,177.518,0.626938776,you,o-say-can-you-see
4.115736961,176.23,0.110294785,see,o-say-can-you-see
4.249251701,218.871,0.133514739,see,o-say-can-you-see
4.388571429,235.826,0.574693878,see,o-say-can-you-see
4.969070295,214.799,0.104489796,see,o-say-can-you-see
6.356462585,267.694,0.162539683,by,by-the-dawns-early-light
6.524807256,298.749,0.417959184,by,by-the-dawns-early-light
6.954376417,270.017,0.168344671,the,by-the-dawns-early-light
7.128526077,239.287,0.150929705,the,by-the-dawns-early-light
7.395555556,235.347,0.952018141,dawns,by-the-dawns-early-light
8.405623583,148.914,0.899773243,early,by-the-dawns-early-light
9.311201814,164.952,0.864943311,early,by-the-dawns-early-light
10.18195011,174.661,0.423764172,light,by-the-dawns-early-light
11.91183674,177.346,0.267029478,so,what-so-proudly-we-hailed
12.41106576,265.708,0.208979592,proudly,what-so-proudly-we-hailed
12.62585034,294.398,0.719818594,proudly,what-so-proudly-we-hailed
13.35147392,267.989,0.38893424,proudly,what-so-proudly-we-hailed
13.74621315,237.154,0.893968254,we,what-so-proudly-we-hailed
14.6459864,263.941,0.145124717,we,what-so-proudly-we-hailed
14.7969161,240.399,0.133514739,we,what-so-proudly-we-hailed
15.05814059,216.998,0.748843537,hailed,what-so-proudly-we-hailed
15.81278912,172.165,0.162539683,hailed,what-so-proudly-we-hailed
16.7938322,173.584,0.162539683,at,what-so-proudly-we-hailed
16.96217687,195.111,0.238004535,at-the,at-the-twilights-last-gleaming
17.55428571,213.182,0.197369615,twilights,at-the-twilights-last-gleaming
17.75746032,232.358,1.108752834,twilights,at-the-twilights-last-gleaming
19.02294785,173.083,0.197369615,last,at-the-twilights-last-gleaming
19.23192744,177.85,0.406349206,last,at-the-twilights-last-gleaming
20.07945578,153.944,0.458594104,gleaming,at-the-twilights-last-gleaming
20.54385488,139.343,0.104489796,gleaming,at-the-twilights-last-gleaming
20.65414966,120.921,0.551473923,gleaming,at-the-twilights-last-gleaming
22.00671202,160.774,0.121904762,whose,whose-broad-stripes-and-bright-stars
22.13442177,178.487,0.272834467,whose,whose-broad-stripes-and-bright-stars
23.03419501,117.385,0.458594104,stripes,whose-broad-stripes-and-bright-stars
23.93977324,137.197,0.145124717,and,whose-broad-stripes-and-bright-stars
24.09070295,147.827,0.684988662,and,whose-broad-stripes-and-bright-stars
24.7814966,155.627,0.150929705,bright,whose-broad-stripes-and-bright-stars
24.93823129,177.496,0.510839002,bright,whose-broad-stripes-and-bright-stars
25.54195011,224.714,0.145124717,bright,whose-broad-stripes-and-bright-stars
25.88444444,232.506,0.905578231,stars,whose-broad-stripes-and-bright-stars
26.81324263,233.098,0.156734694,stars,whose-broad-stripes-and-bright-stars
27.38793651,267.613,0.156734694,through,through-the-perilous-fight
27.55047619,289.406,0.412154195,through,through-the-perilous-fight
28.07292517,230.397,0.139319728,the,through-the-perilous-fight
28.39800454,235.197,0.748843537,perilous,through-the-perilous-fight
29.19909297,133.112,0.168344671,perilous,through-the-perilous-fight
29.37324263,149.831,0.754648526,perilous,through-the-perilous-fight
30.13369615,166.15,0.412154195,perilous,through-the-perilous-fight
30.80707483,157.339,0.162539683,fight,through-the-perilous-fight
30.9754195,173.151,0.417959184,fight,through-the-perilous-fight
32.33959184,171.027,0.452789116,oer,oer-the-ramparts-we-watched
32.82721088,258.92,0.145124717,the,oer-the-ramparts-we-watched
32.97814059,293.896,1.050702948,ramparts,oer-the-ramparts-we-watched
34.03464853,278.515,0.278639456,ramparts,oer-the-ramparts-we-watched
34.40036281,270.698,0.145124717,ramparts,oer-the-ramparts-we-watched
34.55129252,235.803,0.133514739,ramparts,oer-the-ramparts-we-watched
34.84734694,230.958,0.789478458,we,oer-the-ramparts-we-watched
35.78195011,200.075,0.145124717,watched,oer-the-ramparts-we-watched
35.93287982,219.788,1.131972789,watched,oer-the-ramparts-we-watched
37.37251701,184.139,0.458594104,were,were-so-gallantly-streaming
38.10975057,199.495,0.145124717,so,were-so-gallantly-streaming
38.2955102,213.007,0.145124717,gallantly,were-so-gallantly-streaming
38.44643991,233.743,1.044897959,gallantly,were-so-gallantly-streaming
39.82222222,173.359,0.667573696,gallantly,were-so-gallantly-streaming
40.92517007,143.656,0.638548753,streaming,were-so-gallantly-streaming
41.56952381,119.573,0.638548753,streaming,were-so-gallantly-streaming
