timestamp,frequency,duration,word,phrase
0.255419501,180.472,0.557278912,o,o-say-can-you-see
0.893968254,155.623,0.197369615,o,o-say-can-you-see
1.265487528,146.141,0.197369615,say,o-say-can-you-see
1.468662132,127.496,0.383129252,say,o-say-can-you-see
2.002721088,127.757,0.179954649,say,o-say-can-you-see
2.368435374,140.164,0.197369615,can,o-say-can-you-see
2.571609977,157.93,0.801088435,can,o-say-can-you-see
3.395918367,187.179,0.917188209,you,o-say-can-you-see
4.504671202,227.81,0.162539683,see,o-say-can-you-see
4.673015873,239.933,0.197369615,see,o-say-can-you-see
4.876190476,252.255,1.967891156,see,o-say-can-you-see
6.849886621,255.655,0.429569161,see,o-say-can-you-see
7.296870748,257.642,0.150929705,see,o-say-can-you-see
8.353378685,276.789,0.185759637,by,by-the-dawns-early-light
8.556553288,307.284,0.516643991,by,by-the-dawns-early-light
9.090612245,284.086,0.145124717,the,by-the-dawns-early-light
9.392471655,243.23,0.917188209,dawns,by-the-dawns-early-light
10.37351474,140.683,0.267029478,early,by-the-dawns-early-light
10.64634921,151.347,1.015873016,early,by-the-dawns-early-light
11.66802721,171.587,0.789478458,early,by-the-dawns-early-light
12.46331066,180.2,1.782131519,light,by-the-dawns-early-light
14.82594104,129.313,0.145124717,what,what-so-proudly-we-hailed
15.43546485,185.859,0.26122449,so,what-so-proudly-we-hailed
15.92888889,287.23,0.179954649,proudly,what-so-proudly-we-hailed
16.11464853,311.923,0.208979592,proudly,what-so-proudly-we-hailed
16.32943311,307.007,0.34829932,proudly,what-so-proudly-we-hailed
16.6893424,310.098,0.185759637,proudly,what-so-proudly-we-hailed
16.88090703,307.106,0.743038549,proudly,what-so-proudly-we-hailed
17.65297052,256.863,0.179954649,proudly,what-so-proudly-we-hailed
17.92,249.971,0.981043084,we,what-so-proudly-we-hailed
19.02294785,212.904,0.145124717,hailed,what-so-proudly-we-hailed
19.18548753,231.752,0.412154195,hailed,what-so-proudly-we-hailed
19.6092517,237.546,0.197369615,hailed,what-so-proudly-we-hailed
19.8124263,234.902,0.464399093,hailed,what-so-proudly-we-hailed
21.03727891,193.482,0.441179138,at,what-so-proudly-we-hailed
21.71646259,236.895,0.127709751,the,by-the-dawns-early-light
22.09959184,245.532,0.38893424,twilights,at-the-twilights-last-gleaming
22.49433107,248.936,0.319274376,twilights,at-the-twilights-last-gleaming
22.85424036,247.649,1.068117914,twilights,at-the-twilights-last-gleaming
24.07909297,178.71,0.708208617,last,at-the-twilights-last-gleaming
24.79310658,184.014,0.325079365,last,at-the-twilights-last-gleaming
25.27492064,144.366,0.267029478,gleaming,at-the-twilights-last-gleaming
25.5477551,156.686,0.249614512,gleaming,at-the-twilights-last-gleaming
25.81478458,143.268,0.116099773,gleaming,at-the-twilights-last-gleaming
26.25015873,120.746,1.486077098,gleaming,at-the-twilights-last-gleaming
28.54312925,178.289,0.325079365,whose,whose-broad-stripes-and-bright-stars
28.87981859,180.109,0.127709751,whose,whose-broad-stripes-and-bright-stars
29.02494331,153.168,0.21478458,broad,whose-broad-stripes-and-bright-stars
29.43709751,121.005,0.99845805,stripes,whose-broad-stripes-and-bright-stars
30.57487528,149.645,1.004263039,and,whose-broad-stripes-and-bright-stars
31.60235828,181.731,0.597913832,bright,whose-broad-stripes-and-bright-stars
32.2060771,186.705,0.162539683,bright,whose-broad-stripes-and-bright-stars
32.63564626,230.396,0.162539683,stars,whose-broad-stripes-and-bright-stars
32.80399093,245.983,1.904036281,stars,whose-broad-stripes-and-bright-stars
35.39882086,304.126,0.673378685,through,through-the-perilous-fight
36.08961451,284.949,0.197369615,the,by-the-dawns-early-light
36.37405896,242.92,0.917188209,perilous,through-the-perilous-fight
37.53505669,151.69,1.131972789,perilous,through-the-perilous-fight
38.67283447,171.814,0.621133787,perilous,through-the-perilous-fight
39.47972789,179.946,1.236462585,fight,through-the-perilous-fight
40.72780045,189.617,0.150929705,fight,through-the-perilous-fight
40.88453515,186.353,0.21478458,fight,through-the-perilous-fight
41.79011338,184.028,0.499229025,what,what-so-proudly-we-hailed
42.36480726,188.531,0.267029478,so,what-so-proudly-we-hailed
42.63764172,188.25,0.133514739,so,what-so-proudly-we-hailed
42.8524263,269.09,0.145124717,proudly,what-so-proudly-we-hailed
43.00335601,311.497,0.168344671,proudly,what-so-proudly-we-hailed
43.17750567,313.336,0.226394558,proudly,what-so-proudly-we-hailed
43.45614513,310.071,0.870748299,proudly,what-so-proudly-we-hailed
44.60553288,250.711,0.516643991,we,what-so-proudly-we-hailed
45.1570068,254.721,0.145124717,we,what-so-proudly-we-hailed
45.34276644,257.457,0.417959184,we,what-so-proudly-we-hailed
45.8768254,217.188,0.17414966,hailed,what-so-proudly-we-hailed
46.05678005,231.202,0.82430839,hailed,what-so-proudly-we-hailed
46.93333333,230.056,0.133514739,hailed,what-so-proudly-we-hailed
47.07845805,240.414,0.220589569,hailed,what-so-proudly-we-hailed
47.90857143,199.602,0.162539683,at,what-so-proudly-we-hailed
48.0769161,203.233,0.197369615,at,what-so-proudly-we-hailed
48.28589569,206.617,0.116099773,at-the,at-the-twilights-last-gleaming
48.82575964,246.921,0.551473923,twilights,at-the-twilights-last-gleaming
49.38303855,250.762,0.139319728,twilights,at-the-twilights-last-gleaming
49.57460318,247.275,0.992653061,twilights,at-the-twilights-last-gleaming
50.66013605,179.71,0.888163265,last,at-the-twilights-last-gleaming
51.82113379,303.609,0.446984127,gleaming,at-the-twilights-last-gleaming
52.46548753,246.759,0.203174603,gleaming,at-the-twilights-last-gleaming
52.77315193,245.165,0.65015873,gleaming,at-the-twilights-last-gleaming
53.84126984,275.824,0.150929705,and,whose-broad-stripes-and-bright-stars
53.99800454,300.422,0.412154195,and,whose-broad-stripes-and-bright-stars
54.42176871,306.989,0.859138322,the-rockets,and-the-rockets-red-glare
55.28671202,311.899,0.168344671,rockets,and-the-rockets-red-glare
55.46086168,309.61,0.499229025,rockets,and-the-rockets-red-glare
55.97750567,322.069,0.644353741,rockets,and-the-rockets-red-glare
56.82503401,326.826,0.145124717,red,and-the-rockets-red-glare
56.97596372,363.739,0.574693878,red,and-the-rockets-red-glare
57.57387755,366.685,0.168344671,glare,and-the-rockets-red-glare
57.75963719,362.821,0.377324263,glare,and-the-rockets-red-glare
58.14857143,365.832,0.354104308,glare,and-the-rockets-red-glare
58.50848073,366.668,0.168344671,glare,and-the-rockets-red-glare
58.68263039,367.042,0.185759637,glare,and-the-rockets-red-glare
58.87419501,365.01,0.197369615,glare,and-the-rockets-red-glare
59.0831746,367.264,0.185759637,glare,and-the-rockets-red-glare
59.27473923,364.581,0.208979592,glare,and-the-rockets-red-glare
59.4953288,365.517,0.17414966,glare,and-the-rockets-red-glare
59.68689342,365.399,0.325079365,glare,and-the-rockets-red-glare
60.03519274,364.276,0.197369615,glare,and-the-rockets-red-glare
60.34866213,361.712,0.272834467,glare,and-the-rockets-red-glare
60.62730159,363.388,0.789478458,glare,and-the-rockets-red-glare
61.45160998,363.819,0.162539683,glare,and-the-rockets-red-glare
61.61995465,360.522,0.191564626,glare,and-the-rockets-red-glare
61.82312925,366.64,0.104489796,glare,and-the-rockets-red-glare
62.0030839,366.456,0.38893424,glare,and-the-rockets-red-glare
62.39782313,366.126,0.168344671,glare,and-the-rockets-red-glare
62.60099773,370.778,0.110294785,glare,and-the-rockets-red-glare
62.77514739,370.667,0.191564626,glare,and-the-rockets-red-glare
64.26702948,295.154,0.116099773,the,by-the-dawns-early-light
64.39473923,328.837,0.278639456,the,by-the-dawns-early-light
64.78367347,301.001,0.191564626,bombs,the-bombs-bursting-in-air
65.538322,275.569,0.574693878,bursting,the-bombs-bursting-in-air
66.31619048,284.86,0.185759637,bursting,the-bombs-bursting-in-air
66.59482993,308.393,0.690793651,bursting,the-bombs-bursting-in-air
67.30303855,306.956,0.203174603,in,at-the-twilights-last-gleaming
67.52362812,323.226,0.690793651,in,at-the-twilights-last-gleaming
68.33052154,359.171,0.383129252,air,the-bombs-bursting-in-air
68.72526077,322.478,0.197369615,air,the-bombs-bursting-in-air
68.92843537,330.27,0.406349206,air,the-bombs-bursting-in-air
69.34058957,332.6,0.191564626,air,the-bombs-bursting-in-air
69.54956916,332.996,0.922993197,air,the-bombs-bursting-in-air
70.47836735,334.381,0.394739229,air,the-bombs-bursting-in-air
70.92535147,334.125,0.179954649,air,the-bombs-bursting-in-air
71.9876644,327.948,0.632743764,gave,gave-proof-through-the-night
72.8584127,312.745,0.888163265,proof,gave-proof-through-the-night
73.75238095,310.531,0.342494331,proof,gave-proof-through-the-night
74.2922449,282.501,0.139319728,through,through-the-perilous-fight
74.43736962,250.603,0.220589569,through,through-the-perilous-fight
74.71600907,247.568,1.004263039,the,by-the-dawns-early-light
75.75510204,233.529,0.615328798,night,gave-proof-through-the-night
77.56045352,158.701,0.203174603,that,that-our-flag-was-still-there
77.79265306,194.943,0.470204082,that,that-our-flag-was-still-there
78.28027211,234.037,0.197369615,our,that-our-flag-was-still-there
78.62276644,239.961,0.975238095,flag,that-our-flag-was-still-there
79.70829932,150.516,0.981043084,was,that-our-flag-was-still-there
80.86349206,157.075,0.168344671,still,that-our-flag-was-still-there
81.03764172,170.605,0.748843537,still,that-our-flag-was-still-there
81.8155102,181.307,1.666031746,there,that-our-flag-was-still-there
83.84725624,166.534,0.133514739,o,o-say-can-you-see
83.98657596,187.412,0.38893424,o,o-say-can-you-see
84.38131519,213.787,0.17414966,o,o-say-can-you-see
84.8921542,245.98,0.99845805,say,o-say-can-you-see
86.00671202,244.638,1.015873016,does,o-say-does-that-star-spangled
87.0922449,246.292,0.73723356,that,that-our-flag-was-still-there
88.04426304,200.797,0.133514739,star,whose-broad-stripes-and-bright-stars
88.18358277,203.046,0.249614512,star,whose-broad-stripes-and-bright-stars
88.43900227,205.196,0.121904762,star,whose-broad-stripes-and-bright-stars
88.578322,206.375,0.400544218,star,whose-broad-stripes-and-bright-stars
89.13560091,201.665,0.104489796,spangled,o-say-does-that-star-spangled
89.24589569,206.364,0.893968254,spangled,o-say-does-that-star-spangled
90.2153288,205.079,0.499229025,spangled,o-say-does-that-star-spangled
91.30666667,241.037,0.179954649,banner,banner-yet-wave
91.4924263,270.915,0.818503401,banner,banner-yet-wave
92.38639456,313.568,0.673378685,banner,banner-yet-wave
93.06557823,275.848,0.208979592,banner,banner-yet-wave
93.42548753,269.419,0.452789116,yet,banner-yet-wave
93.9014966,249.139,0.150929705,yet,banner-yet-wave
94.15111111,247.874,0.290249433,wave,banner-yet-wave
94.45297052,243.993,3.314648526,wave,banner-yet-wave
97.77342404,229.709,1.1261678,wave,banner-yet-wave
98.90539683,231.162,0.255419501,wave,banner-yet-wave
99.21306122,229.959,0.952018141,wave,banner-yet-wave
100.1824943,230.991,0.586303855,wave,banner-yet-wave
102.2258503,178.407,0.359909297,oer,oer-the-ramparts-we-watched
102.6031746,176.152,0.38893424,the,by-the-dawns-early-light
103.0037188,223.594,0.21478458,land,oer-the-land-of-the-free
103.2243084,239.336,1.178412698,land,oer-the-land-of-the-free
104.4085261,267.836,0.208979592,land,oer-the-land-of-the-free
104.7278005,270.097,0.127709751,land,oer-the-land-of-the-free
104.8671202,274.005,0.191564626,of,gave-proof-through-the-night
105.0760998,296.785,0.354104308,of,gave-proof-through-the-night
105.453424,319.769,0.197369615,the,by-the-dawns-early-light
105.8191383,321.6,0.243809524,free,oer-the-land-of-the-free
106.0687528,365.817,1.718276644,free,oer-the-land-of-the-free
107.7928345,362.339,0.493424036,free,oer-the-land-of-the-free
108.2978685,369.963,0.417959184,free,oer-the-land-of-the-free
109.1628118,457.79,0.139319728,free,oer-the-land-of-the-free
109.3253515,498.295,0.539863946,free,oer-the-land-of-the-free
109.8768254,495.879,0.795283447,free,oer-the-land-of-the-free
110.8578685,368.568,0.110294785,free,oer-the-land-of-the-free
110.9739683,429.503,0.150929705,free,oer-the-land-of-the-free
112.3555556,240.819,0.168344671,and,whose-broad-stripes-and-bright-stars
112.8083447,280.309,0.238004535,the,by-the-dawns-early-light
113.2785488,289.566,0.110294785,home,and-the-home-of-the-brave
113.3946485,304.087,0.226394558,home,and-the-home-of-the-brave
113.7313379,306.701,0.330884354,home,and-the-home-of-the-brave
114.0738322,311.524,0.127709751,home,and-the-home-of-the-brave
114.2073469,305.297,0.43537415,home,and-the-home-of-the-brave
114.6485261,310.48,0.191564626,home,and-the-home-of-the-brave
114.8458957,311.068,0.127709751,home,and-the-home-of-the-brave
114.9852154,305.189,0.179954649,home,and-the-home-of-the-brave
115.1709751,305.917,0.342494331,home,and-the-home-of-the-brave
115.5308844,306.668,0.127709751,home,and-the-home-of-the-brave
115.6643991,307.565,0.238004535,home,and-the-home-of-the-brave
115.9082086,308.639,0.539863946,home,and-the-home-of-the-brave
116.4538776,309.495,0.290249433,home,and-the-home-of-the-brave
116.8544218,316.615,0.336689342,home,and-the-home-of-the-brave
117.5278005,315.7,0.493424036,of,gave-proof-through-the-night
118.0966893,253.538,0.203174603,the,by-the-dawns-early-light
118.3985488,273.682,0.429569161,the,by-the-dawns-early-light
118.8397279,276.097,0.458594104,the,by-the-dawns-early-light
119.309932,277.04,0.655963719,the,by-the-dawns-early-light
119.9833107,278.066,0.783673469,the,by-the-dawns-early-light
120.7727891,282.347,0.191564626,the,by-the-dawns-early-light
120.9701587,284.71,0.38893424,the,by-the-dawns-early-light
122.0673016,248.176,0.43537415,the,by-the-dawns-early-light
122.5142857,241.537,1.166802721,brave,and-the-home-of-the-brave
123.7217234,237.576,0.30185941,brave,and-the-home-of-the-brave
125.3006803,243.719,1.666031746,brave,and-the-home-of-the-brave
