timestamp,frequency,duration,word,phrase
0.023219955,139.737,0.30185941,o,o-say-can-you-see
0.568888889,111.01,1.166802721,say,o-say-can-you-see
2.049160998,139.478,0.777868481,can,o-say-can-you-see
2.832834467,166.312,0.818503401,you,o-say-can-you-see
3.889342404,224.639,0.481814059,see,o-say-can-you-see
4.423401361,220.589,0.487619048,see,o-say-can-you-see
6.339047619,253.412,0.145124717,by,by-the-dawns-early-light
6.489977324,276.171,0.510839002,by-the,by-the-dawns-early-light
7.372335601,221.48,0.905578231,dawns,by-the-dawns-early-light
8.457868481,139.456,1.114557823,early,by-the-dawns-early-light
9.578231293,155.602,1.195827664,early,by-the-dawns-early-light
10.80888889,166.407,1.224852608,light,by-the-dawns-early-light
12.88707483,165.059,0.21478458,what,what-so-proudly-we-hailed
13.32244898,165.768,0.394739229,so,what-so-proudly-we-hailed
13.91455782,245.015,0.162539683,proudly,what-so-proudly-we-hailed
14.09451247,273.014,0.116099773,proudly,what-so-proudly-we-hailed
14.22222222,278.852,0.940408163,proudly,what-so-proudly-we-hailed
15.2090703,249.397,0.139319728,proudly,what-so-proudly-we-hailed
15.35419501,251.315,0.145124717,proudly,what-so-proudly-we-hailed
15.65605442,219.219,0.34829932,we,what-so-proudly-we-hailed
16.02176871,222.343,0.661768707,we,what-so-proudly-we-hailed
17.02022676,213.265,1.248072562,hailed,what-so-proudly-we-hailed
19.37124717,189.381,0.249614512,at,what-so-proudly-we-hailed
19.81823129,208.644,0.52244898,the,at-the-twilights-last-gleaming
20.40453515,221.35,1.840181406,twilights,at-the-twilights-last-gleaming
22.30857143,168.625,0.830113379,last,at-the-twilights-last-gleaming
23.39410431,122.628,0.139319728,gleaming,at-the-twilights-last-gleaming
23.59147392,143.775,0.621133787,gleaming,at-the-twilights-last-gleaming
24.31129252,111.984,0.238004535,gleaming,at-the-twilights-last-gleaming
25.56517007,146.581,0.168344671,whose,whose-broad-stripes-and-bright-stars
25.73931973,171.098,0.30185941,whose,whose-broad-stripes-and-bright-stars
26.19791383,139.214,0.325079365,broad,whose-broad-stripes-and-bright-stars
