timestamp,frequency,duration,word,phrase
0.55727891,211.969,0.15092971,o,o-say-can-you-see
0.71401361,239.475,0.23800454,o,o-say-can-you-see
0.95782313,205.773,0.12770975,o,o-say-can-you-see
1.38739229,158.153,0.84752835,say,o-say-can-you-see
3.07664399,182.653,0.17414966,can,o-say-can-you-see
3.25659864,203.14,0.58049887,can,o-say-can-you-see
3.84290249,239.399,0.59210884,you,o-say-can-you-see
4.44081633,279.403,0.12190476,you,o-say-can-you-see
4.56852608,317.227,0.15673469,you,o-say-can-you-see
4.9690703,317.37,0.36571429,see,o-say-can-you-see
5.34058957,335.294,1.23646259,see,o-say-can-you-see
7.44780045,369.497,0.27863946,by,by-the-dawns-early-light
7.7322449,410.911,0.4121542,the,by-the-dawns-early-light
8.21405896,375.347,0.14512472,the,by-the-dawns-early-light
8.36498866,325.939,0.12770975,dawns,by-the-dawns-early-light
8.58557823,331.633,0.8185034,dawns,by-the-dawns-early-light
9.58984127,208.456,0.79528345,early,by-the-dawns-early-light
10.3909297,237.926,0.33668934,early,by-the-dawns-early-light
10.733424,205.637,0.24380952,early,by-the-dawns-early-light
10.9830385,247.507,1.35256236,light,by-the-dawns-early-light
13.2063492,240.257,0.16253968,what,what-so-proudly-we-hailed
13.6475283,250.97,0.34829932,so,what-so-proudly-we-hailed
14.1757823,373.437,0.24380952,proudly,what-so-proudly-we-hailed
14.4253968,415.915,0.65596372,proudly,what-so-proudly-we-hailed
15.0871655,380.646,0.4121542,proudly,what-so-proudly-we-hailed
15.5051247,333.815,0.64435374,we,what-so-proudly-we-hailed
16.2307483,290.42,0.60952381,hailed,what-so-proudly-we-hailed
16.8460771,314.918,1.03909297,hailed,what-so-proudly-we-hailed
18.5585488,271.543,0.34249433,at,what-so-proudly-we-hailed
18.924263,272.222,0.13351474,the,by-the-dawns-early-light
19.0868027,296.516,0.11029479,twilights,at-the-twilights-last-gleaming
19.2029025,331.716,0.17995465,twilights,at-the-twilights-last-gleaming
19.5221769,331.594,1.36997732,twilights,at-the-twilights-last-gleaming
21.1765986,247.36,0.75464853,last,at-the-twilights-last-gleaming
22.2040816,186.883,0.13931973,gleaming,at-the-twilights-last-gleaming
22.3492063,205.771,0.24961451,gleaming,at-the-twilights-last-gleaming
22.6046259,185.207,0.2554195,gleaming,at-the-twilights-last-gleaming
22.8658503,167.459,0.79528345,gleaming,at-the-twilights-last-gleaming
23.7191837,169.254,0.13351474,gleaming,at-the-twilights-last-gleaming
25.1762358,228.51,0.36571429,whose,whose-broad-stripes-and-bright-stars
25.62322,212.305,0.16253968,broad,whose-broad-stripes-and-bright-stars
26.0063492,164.499,0.38893424,stripes,whose-broad-stripes-and-bright-stars
27.0280272,184.052,0.13351474,and,whose-broad-stripes-and-bright-stars
27.1673469,201.631,0.43537415,bright,whose-broad-stripes-and-bright-stars
27.666576,247.127,0.40634921,stars,whose-broad-stripes-and-bright-stars
28.3399546,334.543,1.54412698,stars,whose-broad-stripes-and-bright-stars
30.3078458,369.646,0.60371882,through,through-the-perilous-fight
30.9231746,377.43,0.15673469,the,by-the-dawns-early-light
31.0857143,339.977,0.1044898,perilous,through-the-perilous-fight
31.3295238,332.98,0.72562358,perilous,through-the-perilous-fight
32.1248073,178.846,0.2031746,perilous,through-the-perilous-fight
32.3337868,207.622,0.510839,perilous,through-the-perilous-fight
32.8504308,235.501,0.13351474,perilous,through-the-perilous-fight
33.2393651,244.26,0.12190476,fight,through-the-perilous-fight
33.3670748,277.421,0.14512472,fight,through-the-perilous-fight
33.5180045,246.144,0.74884354,fight,through-the-perilous-fight
34.324898,245.316,0.11609977,fight,through-the-perilous-fight
35.1317914,251.023,0.37151927,o,o-say-can-you-see
35.5091156,281.116,0.23219955,o,o-say-can-you-see
35.7645351,327.848,0.38893424,o,o-say-can-you-see
36.1592744,379.785,0.19156463,ramparts,oer-the-ramparts-we-watched
36.356644,418.133,0.64435374,ramparts,oer-the-ramparts-we-watched
37.0068027,376.833,0.11029479,ramparts,oer-the-ramparts-we-watched
37.1809524,374.514,0.22639456,ramparts,oer-the-ramparts-we-watched
37.4131519,343.011,0.12770975,ramparts,oer-the-ramparts-we-watched
37.6221315,331.285,0.55147392,we,what-so-proudly-we-hailed
38.1794104,287.847,0.55727891,watched,oer-the-ramparts-we-watched
38.7424943,318.842,0.84172336,watched,oer-the-ramparts-we-watched
39.5900227,314.78,0.16834467,watched,oer-the-ramparts-we-watched
40.7103855,257.055,0.33668934,were,were-so-gallantly-streaming
