,aaliyah_nba-regular-season-game_1995,aaron-lewis_world-series_2014,al-green_nba-allstar-game_2000,alanis-morissette_stanley-cup-playoffs_2007,alicia-keys_super-bowl_2013,aloe-blacc_nba-finals_2016,amber-riley_dnc_2012,amber-riley_mlb-allstar-game_2010,anita-baker_nfl-regular-season_2023,anthony-hamilton_nba-allstar-game_2019,aretha-franklin_world-series_1993,ariana-grande_nfl-regular-season_2014,bebe-rexha_indy-500_2017,beyonce_inauguration_2013,beyonce_super-bowl_2004,billy-joel_stanley-cup-playoffs_1979,billy-joel_super-bowl_1989,billy-joel_super-bowl_2007,billy-joel_world-series_2000,brad-paisley_world-series_2017,brian-mcknight_mlb-allstar-game_2005,brooke-hogan_stanley-cup-playoffs_2004,carly-pearce_world-series_2021,carrie-underwood_mlb-allstar-game_2006,carrie-underwood_stanley-cup-playoffs_2017,carrie-underwood_super-bowl_2010,carrie-underwood_world-series_2007,cassadee-pope_stanley-cup-playoffs_2023,chaka-khan_nba-allstar-game_2020,cher_super-bowl_1999,cheryl-ladd_super-bowl_1980,chloe-bailey_world-series_2022,chris-daughtry_world-series_2011,chris-stapleton_super-bowl_2023,christina-aguilera_nba-allstar-game_2004,christina-aguilera_super-bowl_2011,cody-johnson_world-series_2019,colbie-caillat_world-series_2013,darius-rucker_world-series_1995,demi-lovato_super-bowl_2020,demi-lovato_world-series_2012,demi-lovato_world-series_2015,diana-ross_super-bowl_1982,dierks-bentley_stanley-cup-playoffs_2017,donna-summer_mlb-allstar-game_1999,eric-burton_world-series_2022,faith-hill_super-bowl_2000,fantasia_ncaa-football-championship_2023,fergie_nba-allstar-game_2018,gladys-knight_super-bowl_2019,gladys-knight_world-series_1991,gretchen-wilson_nba-allstar-game_2010,harry-connick-jr_super-bowl_1992,her_world-series_2023,hunter-hayes_world-series_2016,idina-menzel_mlb-allstar-game_2014,idina-menzel_super-bowl_2015,jackie-evancho_inauguration_2017,james-taylor_world-series_2018,jazmine-sullivan_world-series_2022,jennifer-hudson_super-bowl_2009,jessica-simpson_indy-500_2004,jessica-simpson_nba-allstar-game_2001,jewel_nba-allstar-game_2023,jewel_super-bowl_1998,jewel_world-series_2001,jimmy-buffett_mlb-regular-season-game_1984,joe-walsh_world-series_1995,john-legend_nba-allstar-game_2013,john-legend_nba-finals_2016,john-oates_world-series_2008,john-vincent_world-series_2016,jon-secada_world-series_1992,jordan-smith_nfl-regular-season_2023,jordin-sparks_mlb-allstar-game_2011,jordin-sparks_nba-finals_2017,jordin-sparks_super-bowl_2008,jordin-sparks_world-series_2023,josh-groban_nba-allstar-game_2011,joyce-didonato_world-series_2014,juanita-booker_inauguration_1981,keith-urban_stanley-cup-playoffs_2017,kelly-clarkson_indy-500_2018,kelly-clarkson_indy-500_2019,kelly-clarkson_world-series_2010,kelsey-grammer_mlb-regular-season-game_1996,kiana-lede_mlb-allstar-game_2023,kritsen-chenoweth_wnba-allstar-game_2019,lady-gaga_inauguration_2021,lady-gaga_super-bowl_2016,lauren-alaina_world-series_2021,lauren-daigle_ncaa-football-championship_2020,leann-rimes_world-series_1997,luke-bryan_stanley-cup-playoffs_2017,luke-bryan_super-bowl_2017,luther-vandross_super-bowl_1997,madison-beer_stanley-cup-playoffs_2020,madison-watkins_world-series_2022,marc-anthony_dnc_2012,mariah-carey_super-bowl_2002,martina-mcbride_world-series_2004,marvin-gaye_nba-allstar-game_1983,mary-j-blige_nba-allstar-game_2012,mary-j-blige_world-series_2009,mary-j-blige_world-series_2013,matthew-morrison_world-series_2012,melissa-etheridge_world-series_2002,mickey-guyton_super-bowl_2022,mickey-guyton_world-series_2023,natalie-grant_ncaa-football-championship_2022,nayah-damasen_nba-finals_2018,neyo_nba-allstar-game_2016,neyo_nba-regular-season-game_2020,nicole-scherzinger_world-series_2019,patrick-stump_world-series_2016,patti-labelle_world-series_2008,paul-simon_world-series_1986,peabo-bryson_world-series_1992,phillip-phillips_world-series_2012,pia-toscano_memorial-day-concert_2022,pink_super-bowl_2018,rachel-platten_world-series_2016,renee-fleming_super-bowl_2014,scotty-mccreery_world-series_2011,sheryl-crow_stanley-cup-playoffs_2018,standard,stephanie-mills_wnba-allstar-game_2003,steven-tyler_indy-500_2001,taylor-swift_nfl-regular-season_2006,taylor-swift_world-series_2008,tpain_mlb-regular-season-game_2015,trace-adkins_rnc_2020,trisha-yearwood_world-series_2014,usher_nba-finals_2015,whitney-houston_super-bowl_1991,whitney-houston_wnba-allstar-game_1999,zooey-deschanel_world-series_2011
aaliyah_nba-regular-season-game_1995,,86.8266263719129,147.7723628425768,160.20804520787254,176.2152637492137,149.68710342959469,267.424376396021,161.41978198061702,204.05506656574443,698.7988069680214,84.07667552485624,158.90128733016797,196.05683869932622,153.49499082989104,125.6059864118607,172.12256176628264,209.0208094612679,244.9520751027245,166.9383837691678,181.92391741707007,257.37209518496445,200.17657457270332,142.41632302025945,148.15190524625814,55.39963860858676,191.7643741781736,146.9742859499183,190.54202367460658,165.02020396210162,57.001403207742754,99.5101796342408,107.59922616683916,86.58218310805933,312.2710552136789,78.87383702423003,171.56730027839237,214.45105972886947,232.20955791191122,263.15182727119844,138.07602700484995,233.24420429746556,153.89220325676496,105.40128263703323,346.7319902527845,81.90109224905721,169.67780423145214,155.76196221456928,335.62696225205497,226.18452744212337,198.33066824031562,110.14505099133852,140.3765656703309,154.29745532712477,150.14513013794343,268.33859420108337,149.20527750037581,296.11555932172456,114.30805249583365,77.7380135911954,106.82241143831722,239.2949113115096,223.6539800530814,109.59000478147047,178.65784275831354,161.87930021969876,153.76465158882326,151.97055721370114,175.52873923511356,129.16296337652255,132.96504695395785,111.10401839112636,143.61572430918446,155.82718719893194,93.10471905888467,155.88742645135403,131.68654320770526,149.5423519635634,152.3390735855771,174.95265396481062,124.2890087526315,175.51940057551303,153.76633930193174,72.49987114056336,138.46780724659627,50.04862192413689,81.10074831890776,127.5164900319793,215.86523616544574,152.4866946973032,176.85679155687905,271.7605281922785,145.22766051537562,167.31595721800986,239.60604055656165,253.93071293078745,162.89458900723676,154.549535010885,141.17012333022032,283.8719071180604,147.02827610940926,155.11315938226804,185.38821226212292,76.6627457530722,112.33364526011333,129.57857825381078,150.51342146415993,143.81160813375323,150.1626238102828,69.67989495817169,155.85168390383114,141.11791934595993,161.22701291800993,444.5996497773457,158.91888976713565,210.34449163945663,153.27746365619373,170.22335552397897,192.962495761026,147.87996184221254,157.13981877358438,80.06000743210384,147.90553490134766,82.24422003238408,143.36695198187886,200.38293313227265,104.282559450168,96.86117210386284,181.14521965553297,155.75606901430376,184.34175698499467,157.67048326341896,171.48793884347612,145.0516249032581,176.847406221931,194.89879468100972,227.28675389558794,139.37090450911106
aaron-lewis_world-series_2014,86.8266263719129,,64.77781173546973,36.182948218991925,94.3578945017889,60.836310049878136,77.70886513667851,36.98754793095503,65.94870796292741,668.4746179984685,100.30753612845324,173.83020655036347,52.85240311304486,64.64791407491208,73.66079813719996,47.508038861604035,99.66730785575089,59.72417104993974,43.36022765538704,80.3833703586467,65.41214475037869,53.04519952487401,68.07975408427183,57.23879823072441,54.67218828373384,85.59176461082212,50.86263891384256,71.13668107199258,202.8952801308503,70.0999046928382,106.88347433989158,82.26772388901465,63.690192999206886,233.0734616795966,98.97035461908972,115.58037990931155,79.90811802869443,48.507696706817185,139.8143971608296,65.5682314256506,172.1409933841507,101.1058380543834,109.10894845342244,365.16010087862395,89.36629555356072,75.39433920023527,60.226800849035854,173.1082934409851,214.5761988959696,131.167528189569,128.98212649694398,55.42838223182608,112.47707368755768,67.20932217360034,107.9708355798179,59.83812904147019,66.02503856676196,64.69135227647068,56.50497426181051,109.86362705121927,268.23048702371545,90.28890431583395,109.59716390010426,76.93129569209978,79.88830790506493,63.35744297345714,32.69902517745807,110.57813006155055,151.92022273671589,80.69052349287314,88.72752611045846,73.6724507167874,146.59736412554625,53.19640061099813,65.7929629919087,54.14578414604275,90.00875048610118,71.11568115359718,62.38106393560831,89.08620371928505,169.55229660001714,49.15911230393821,66.11082190972468,71.38993492726631,58.63841410685628,79.7775525195421,64.01272464032499,123.11622896180891,59.147276449687496,64.54385782197512,232.81667906563118,65.7330161935081,87.43787747062301,59.626687213218084,118.13683373834684,63.154300729759825,147.86696058366795,67.63941670319792,253.3702799902013,62.201428033890515,61.89251679887525,116.89944114171308,73.27917163873069,113.22427575624117,85.65306629913019,44.15081983290301,107.39418216898189,137.82962782920123,66.18068326446387,82.39608471746767,62.4861325667115,153.4943830417667,398.03841528913654,87.34561465710124,45.60997761881312,100.31986516977533,37.3265475159978,127.63129674363562,57.51558490914295,65.41884369013091,105.84407867253478,50.638269813499136,75.98382968575477,90.89982336154824,85.03858935982102,42.95966271442925,70.68751993864936,83.81761945893587,51.70270549289545,75.1727912446289,159.72986052671047,80.54973270133287,35.85626548527557,181.66925663660612,46.31838024418142,65.99548976971515,65.56004275404564
al-green_nba-allstar-game_2000,147.7723628425768,64.77781173546973,,43.90382976220539,103.51425560008883,41.40150095636236,116.94626370630614,39.492924927308025,86.00495039295558,586.2627571030057,248.7992416095653,229.98812486032458,78.55902923488127,58.793268162039574,84.97650954273894,66.72291752030574,72.58949083301317,120.10132467535685,40.18929595307529,116.67326433002529,108.30997127565688,91.57428736539661,51.13249140967464,57.81060273001301,57.210894180725056,94.52121153536456,68.46969501184728,88.25717324954476,175.17901698633483,38.037074495018445,83.29298903590359,104.38483009972522,64.901032531796,337.6050019149612,80.57670935701873,125.55238235398208,62.89675297097995,136.21524488231702,128.39213488885207,28.764105607595003,187.71244424111825,93.6140838728264,83.87414727521582,245.32419325116018,84.38159257584753,46.85561817728446,47.22583953818843,217.40386649700162,396.599723051919,75.15231049428053,172.3237100825918,40.211330840170106,86.41077514233483,93.36508264176338,153.93581560117912,73.50588763071273,189.56990677204033,83.92916702225499,68.6877409630934,119.30054441301718,286.44955283111585,135.90336049549583,215.5019582665842,65.89646096611288,67.65583922068109,33.40674630459821,25.278172758402842,65.27296575854422,341.1154919014835,51.29962677780898,105.2621187030983,33.502359235278156,213.6464975299325,56.15231014546065,71.04894418847188,62.07330630084968,75.1982813491419,75.36139711093566,87.53256433370602,63.075639487885084,217.20468319639426,65.3278025816653,59.360323917914464,36.32200326233873,36.48505758118115,79.57728540989318,81.69812395363515,114.35299797269614,44.94835020464308,62.402208628835226,360.9841133466918,57.224095877930196,75.53451744238664,132.00652991998166,133.93783026502487,64.01631994931093,214.6815337975342,50.283585999813155,289.83326709053364,90.68542241935647,35.70260260577282,112.29236434386645,56.378835302920464,93.35586734289973,120.77453494665157,58.66676989249078,71.99264001287072,145.2554966506555,76.18575876789771,76.472624113584,67.20630515389269,41.27571808100177,290.79820865184064,65.27279543746762,78.81197691015497,70.25295867623136,75.30412533869078,174.86163709804674,31.880934270539125,86.0280345321269,87.98416711641063,27.85077677846883,73.64500272871322,88.32655377873206,34.91041022312767,64.25311327763407,62.8126804715348,51.99439328577143,32.52389190459035,48.36514247036937,213.38280111416486,68.24662113909713,37.47393757214217,52.88898285122869,100.16515073527782,109.4464005624058,31.703710456959882
alanis-morissette_stanley-cup-playoffs_2007,160.20804520787254,36.182948218991925,43.90382976220539,,53.83011951871095,40.573947001055714,141.72961091720921,27.44809380865513,91.53792009414839,601.5764380245685,197.21453239889226,255.72007059835934,87.89288961717861,50.309953150784814,57.20565375706621,47.64323804977009,87.28671370903099,139.05812720202806,28.712459063840402,79.33791636054666,132.79230170064923,85.87823566251785,57.94686991915812,45.71965241285532,42.696961472148836,99.79666147262009,40.934838357406484,88.99541692721172,160.38470975485654,58.71978826820278,103.1526424895601,64.39154695524789,49.93428667999156,361.1987632612203,78.77805787486392,106.8127796281546,80.84530964070774,134.41795135921345,128.79635665982656,49.39202862111213,168.85071783055656,90.90494897724815,117.55447031474044,296.3856544038063,107.20040974503264,56.20058785603547,46.192987514743066,241.4934636670387,334.91820661714576,102.1381984349635,158.34012227514236,45.93737425663081,84.86219444798782,61.522778857712936,147.21022346219897,49.418241931897995,191.26605537975558,51.2602184901464,40.8738247269464,128.61452532086457,253.55613905543632,161.9773548338202,225.18761579031747,83.42402155891337,60.71008999670048,43.73767003511276,24.144635117576563,55.04687188036492,321.02722392798347,69.1596947643525,105.61100392968159,47.128085763500415,161.2344799841709,42.949103949721305,55.33736486455246,51.002738913028885,78.02744391908163,56.513965609637424,39.76545443516718,63.58392859523421,168.5894441327249,39.45644609786123,76.80025411481964,60.35287404634466,53.079406761065144,55.88226098463565,52.155669131787725,107.41132890869578,33.134315067277846,44.27804742775943,351.2652102807977,53.06375920888743,68.48987644238825,143.30534474871857,155.9147292133631,48.581835300035664,203.40991295292312,57.23363857152547,262.4039628964307,55.91580948225461,47.391133011486744,99.52290776297333,61.828406742409754,114.0388293305319,131.71005856849905,22.530536304952392,89.9706516943412,124.85540673381404,54.35658972813944,67.55895523030128,49.80696667455347,78.63620014397048,330.5037693263103,67.28063078120108,79.50410794166854,87.95301375737931,29.94531403072162,135.46115113658266,48.16259213052441,56.98226509828821,87.36851551183625,41.545852291624335,61.78749004292322,81.98401328255254,54.241484628298025,56.97472872753393,85.90656820092119,60.47342312151207,42.39761599078748,65.1087202230605,149.4302865818234,64.8192332267966,22.412908284642207,92.40758840901437,73.24132695225461,125.96337227342381,49.101337574713746
alicia-keys_super-bowl_2013,176.2152637492137,94.3578945017889,103.51425560008883,53.83011951871095,,61.112441200745664,205.56338990160074,78.63788712422819,149.93590811241287,773.0922029289293,237.07224923403425,298.1623625374409,173.60021300405285,97.98713758604735,68.30378870887698,87.14197217001552,125.82551348036188,177.00603188211298,70.79529714481454,97.7010326926248,225.97434652300265,150.88546942994302,165.034961695373,76.47692084407531,93.35874177115801,170.78865285769746,89.26553677912298,232.6036333989257,180.4691649963544,136.32996264515168,141.0004700126134,122.92890250472944,99.32759710765042,511.4322128457107,111.36332262286602,157.08776959706952,131.05216656467482,209.32032402557397,155.24385572378745,177.73909381229555,351.63068765590356,133.61239037277397,104.68100459550149,378.26263198629056,119.90908448990982,93.8678517550604,108.1619866188072,371.08796178130126,411.97083663698476,168.01597651111763,276.30344465069,89.18806624617407,108.9530331308156,106.31716146716671,171.77323340298915,121.0098617329285,286.4762932301629,45.609645556808346,66.39441692028176,144.77105582390328,234.92208914360302,199.5649657292224,292.14272934565014,207.73397277599187,66.79396090902233,87.33705843640628,82.1044463997106,50.74551654319761,370.53180497052824,134.37237063743433,137.45498609039842,107.2075191491418,212.93581126335172,103.0338219405983,53.781687892529845,83.99487854075039,85.12206675752822,71.44905924490081,86.85153159037743,90.01916555848746,169.33508240683983,65.94084290164757,133.93902564909087,126.8431638167069,93.31652735814761,76.81134550157306,84.25957505814733,145.56134277536378,90.95508548015286,106.13771671917824,398.6016205022212,127.74638235034737,93.19446255097047,178.2536320212461,213.82150569410857,83.14618544010317,241.48500063287958,74.65921981727868,266.2680466128249,120.39127428730816,96.06145066559456,300.52493867405644,101.38499388081573,193.46595391672756,173.05040777406518,80.67553333232266,104.12879319060701,128.2433240591406,64.25066762727643,94.88808888281865,72.48176774734054,128.90811855145463,411.13725648405455,97.54868068668532,147.6881628636532,138.4869666819747,88.36877659752606,207.49174763820764,96.39696383703819,86.62784675514506,136.03294220893224,93.94587209684512,102.55148145837,97.89486073973579,170.3242870508756,96.0860913019059,138.4933390507362,113.91592727159508,88.09314446390344,128.76717676484142,137.49931784009658,84.69627561441561,76.44562370720575,221.5617246647771,131.42669352631074,288.29804366831706,132.74830293055516
aloe-blacc_nba-finals_2016,149.68710342959469,60.836310049878136,41.40150095636236,40.573947001055714,61.112441200745664,,107.51684056257777,36.10894618764433,75.43982479183322,646.5613761560522,138.85327177689138,258.8793777262427,82.08224002150044,43.41371621235918,42.94677031132766,52.21089,67.76487000000006,115.62208756130764,42.213529913919785,83.4462932439857,108.67236057127892,87.36856465206893,37.94411453963484,36.23642396290146,54.47017660070458,93.98609929110225,51.49773257388099,70.83636980367392,181.1494703701967,54.27122204740407,111.58395414183795,81.9785041330179,60.375674847433245,327.81837130599865,62.905078065944274,103.15332454330628,75.27032635826482,125.14881112304083,120.2292726797456,45.67533937524942,163.17321631682498,79.93152422595968,87.33413905341266,316.9419183961525,93.1192231451896,32.25221501639995,42.93803527823217,219.14276488307215,301.54707891917025,76.58986492085207,177.480421919497,46.95840596093213,70.06129927557083,52.100953819522935,151.1171102256801,58.45159356132754,164.52377081356113,46.698362604727606,40.639077347226426,99.0626181571489,231.47472250296968,154.00254275377654,214.58232310709363,72.26011818267783,52.82653962419547,49.06495451829087,42.27306215410678,59.85288855286422,312.4260493981429,56.50800084892139,95.79328742372458,51.59331741976299,167.0510553976792,62.89702815199433,46.045503374307735,54.56683401393245,66.00499095216648,57.43580276320085,52.81632509205848,48.11879670563198,164.32890848984408,25.441209999999966,65.89947864772383,54.261288402594644,45.41856831341056,59.68103132303112,54.49006838713577,114.86685387276567,39.80764804450914,58.847153903991995,349.29983289512614,44.11146769315189,42.541183264497704,130.9799154381521,134.30434887304784,60.128948933754266,184.8865383235737,38.12264990554207,263.8836061062707,78.76742794125623,34.02087813291063,134.38832000000002,48.08384632401723,91.14661162940939,114.37273026987434,46.69232424873869,60.94841997345816,141.52012928065625,73.53174183125881,44.28134987765886,37.631583116949194,44.01648213653129,298.10224884285986,50.48685647820658,82.90372999999994,99.65350066555128,45.9222218616396,148.75999208743238,38.92652921220956,61.4135969039384,81.57536609907632,40.89700576533292,59.46934550294116,62.07030781756476,87.33487446357184,81.50689040557201,77.9866303105415,56.415088481333406,38.6891504241471,49.50474376359612,174.90045574977182,44.608141348522274,42.82334863670616,76.29121577985778,82.80451856025014,107.24997281730607,45.51251951537002
amber-riley_dnc_2012,267.424376396021,77.70886513667851,116.94626370630614,141.72961091720921,205.56338990160074,107.51684056257777,,35.478967067471324,47.9553553619651,601.3238048687701,235.45096643868726,360.097675484015,64.11243995498715,54.5541803982272,151.3994496852723,66.70129242568129,38.15785935694972,51.67607714967104,120.9843870589342,99.1589747129881,26.429130067287886,51.37682820510251,124.37031520269366,136.65691077742983,166.74995369062853,75.0961681354006,140.5234558540452,43.30280395671797,274.7215921478526,144.268109608216,122.40837743384093,170.44153419162907,149.7305638907665,244.76727443671768,156.19290160439107,172.96598485483173,46.574272503185,74.03075016463141,132.84349824891004,58.24937122267624,193.79986555051244,133.1030904939681,93.75962298680001,253.8665136056344,93.87366410868621,100.41760880931541,149.99383232901076,138.73103868059357,474.2745390676135,80.51219786213721,270.67117659274084,153.68233234139225,123.70384940675525,106.09045539052137,133.816745624744,86.13448337122803,63.86730942567454,178.52515500826632,150.28109185574286,80.52077533063272,348.76604778517606,88.57792912807274,296.78437843811827,80.26070252508035,166.9915153519277,154.46196737075852,50.719591916453844,173.91599240828634,362.92881692441966,66.80204383987817,178.5661140149303,128.51560669021984,285.86872564138963,80.16907662818562,114.44580082992259,65.62095266693785,150.73975306581542,121.91801402971342,146.579557346483,133.95102475523626,203.6195946058402,140.32679777286629,155.6463122548306,53.21997440806067,155.40827243228742,149.0422910122805,161.1270708466872,228.22195062479398,134.3305194354547,155.47385112871132,340.7266283014074,137.68136077224236,154.63616804305187,70.0913235815794,94.16567464488426,187.6172404675283,215.0647306789055,122.05057667586232,282.4001459776857,193.5469413592033,38.449126568425065,236.81571446749615,157.8994301012874,207.65214009265554,86.5831505097375,180.1803179167058,77.4339653552534,220.19832952276502,168.5665411835051,142.11005912734663,129.96663170529598,171.10241778424114,403.1042797927832,139.15241635882236,47.209625828325706,140.32323780721077,162.70996006270434,238.6987247830149,40.72866645480104,87.0548320883766,166.89479800988468,131.75784304803713,77.79839133953064,83.23713737235936,160.2473152909208,222.82909629796194,142.72654539558772,114.33020889708796,140.28005243863205,79.32625255276497,268.82897051289575,42.05720122403697,143.8066526461523,228.7040540288431,84.7308868737838,72.71479024002527,163.10990702623482
amber-riley_mlb-allstar-game_2010,161.41978198061702,36.98754793095503,39.492924927308025,27.44809380865513,78.63788712422819,36.10894618764433,35.478967067471324,,41.094528634339724,497.0202616157398,201.9789143590771,242.47937965485917,43.2666729190534,48.15503665203028,56.80647384092956,39.57376297509373,54.99410929118234,41.443427527795265,31.248742215742027,64.54647402448188,36.28826303770229,38.607203009360724,38.15385169994708,45.9412154773691,52.19561738337095,64.98161412466752,40.528758544658125,46.80382918187411,157.25263746867324,46.569434269023816,97.23494584790616,62.04659607602288,45.90652266168624,240.66288310564244,66.71663394688312,100.09117991111725,53.23818336425242,46.65047533168634,105.55400709877857,42.51625074415825,153.14415608728268,77.55214441498858,108.18668979175919,281.42852276057346,71.6482983098208,32.466034153593675,46.59940388949255,136.39748276513183,361.4333570651801,80.93155005548319,160.95591504980393,47.52664302970256,81.37369821492753,48.9729237013385,100.71623065774754,44.14269645048891,47.702608489653194,65.90399530147722,45.18901777095241,80.52576724557075,245.78704960336833,76.24817448571585,238.7482689908793,59.81181423287562,69.30199081697857,41.52893608715735,26.77493040416716,69.53239001070682,309.93104467877697,55.33304414712526,96.88955578198185,44.85039841477789,151.54309363583232,51.07395138459894,47.08380449344298,45.195607341161484,68.71515829577933,53.001718403456636,40.9761037459672,67.06092423433881,170.49326180441213,31.454744298863535,66.89958267263039,45.51409580229471,46.877064231201665,62.395989337556564,48.64928565584165,110.96066675420623,42.16258533113215,43.0254960204854,309.5127211209176,50.035198697077256,57.669159153044085,52.31129820947473,94.98791329256979,48.91194604109125,196.14810119949743,41.350199868030415,248.35262181449045,58.42052654112597,32.94474133158427,99.1175185272324,52.770608333560475,103.74002477660815,82.3485458353863,34.49792653879933,66.86181143669813,124.56310750380582,60.49091729176282,61.220477845194864,45.274229934946995,99.68587576417765,333.59411234412414,50.00380556479476,37.37164815848045,92.61726691902835,26.002253405137562,140.31908888656565,35.53104630360374,51.34729430691348,87.21379633207809,34.37101122977625,64.95163032621376,78.6673498940129,56.06738763482562,63.594526586283585,72.81826136270716,53.57087094160052,38.50839298568703,48.87882922622577,155.40473587928935,43.890269743442325,30.468319014682844,124.39176107445172,35.87510645657884,56.99270495303495,48.08648755115052
anita-baker_nfl-regular-season_2023,204.05506656574443,65.94870796292741,86.00495039295558,91.53792009414839,149.93590811241287,75.43982479183322,47.9553553619651,41.094528634339724,,623.1466030864741,251.48243646875332,300.2195062231494,48.41932600061904,58.35076633145787,109.67553767993817,69.70428594502137,58.26534659188811,24.633757994428844,84.28661281258941,107.18874869285776,34.36612460414352,57.10196551411479,85.30743059812073,75.07328275961655,88.89990379156987,56.884771367068495,93.7054776972044,34.41086604777654,195.72798199481332,101.03237591456701,99.29555533161762,140.05125996368878,106.7985240502459,248.8676431538201,95.48434052444307,131.40485704371508,65.3338164356454,64.67253933469362,133.1354834200092,66.10481319128026,184.77950460995157,117.98732889069069,92.25849016719751,245.688047058818,79.79105094111854,70.48937692704851,93.81806568223634,149.787299792478,416.14419947385386,99.05105607825004,216.38518176974793,79.05808713000151,119.19007472334077,99.27429855841841,116.13663696302247,85.08853553727995,49.900245974660685,96.93420563707825,107.01381342123699,92.71064603231038,304.02321496004066,71.02463135104428,250.40640306931473,45.19975117418021,100.89079142046076,88.33220068348724,49.230619452872354,129.2131250342506,357.94891883567686,53.89745692151315,129.23276852058066,87.59576719155926,250.96737088557688,69.47522553309852,91.32486159905226,61.4585793300273,103.32803375017595,97.71476309483346,109.7832816634843,100.63942555784604,213.24802965324943,89.34208035628609,104.54086809378026,50.40141773695373,83.55803252195132,92.67826607539696,127.70594438421831,162.95278799505152,85.71375865397357,101.93203829320144,356.5302921738341,97.23330360789804,89.64937455297884,43.65615351436206,89.07792266185714,114.98674379789146,200.80445934238048,80.09877734642527,273.7158894479308,139.0312363207038,42.111320341386566,166.82753397412478,88.63824871260891,138.9601834749272,88.04353254968088,104.54930500886258,84.8484122993434,175.3022094334965,123.11336455226039,104.60407582199734,86.33370573569673,98.81983834723556,352.97523378564483,87.16980125808155,32.94063443027917,93.38923003271057,112.93911646018847,212.09448990698704,37.10554426492843,75.27137576229846,139.53861982947328,78.82312635168722,74.8034357530468,81.36025854327536,108.36500882085528,118.8891711003858,104.6250068069088,108.62486524991586,77.87767492526514,69.22831465962265,263.7284982223339,33.886382025410256,98.61822373565478,143.91849567024528,68.96146368573339,28.420657734105752,92.90449142959459
anthony-hamilton_nba-allstar-game_2019,698.7988069680214,668.4746179984685,586.2627571030057,601.5764380245685,773.0922029289293,646.5613761560522,601.3238048687701,497.0202616157398,623.1466030864741,,715.3789963407132,761.4499164145365,499.5788280644603,596.0563686836858,694.9852610850779,483.15727388965496,591.8574648634841,592.667809362432,614.2528782268828,476.82903880435333,526.4810115868574,497.0199400746012,762.8938673194788,745.4870906631842,623.4904476480253,591.7917032808244,653.1820487228899,643.1430382181658,500.5702353826232,695.7206759472741,467.31344427531235,656.7686528905366,744.5339630500915,695.1512050364005,803.2454430023485,625.0967765109241,514.0776466882023,544.3753935219318,658.9414701659252,535.1745077529185,734.6368337722939,754.7894781149662,758.1323996645384,915.0579720737092,638.2174919299495,870.4115130333646,724.0490257222538,688.2796068860572,848.6394816174999,623.9496677054742,630.9329151001584,641.1301844508694,697.7221994585851,632.5013542582406,518.3079285787801,611.6169667464791,656.5081700717423,682.2795624073177,549.5598509821464,772.4217454093642,957.0999352723878,545.8530682341961,654.9879043632822,506.27545493368604,727.1161607648299,617.8429025950737,483.6997959044931,687.1779751317478,720.1947991897579,602.2121076334171,804.5180936844798,679.6111144362944,865.3659091785587,465.688357166374,576.0073599827838,493.96897525371196,691.8716706838443,592.7363095085416,632.3750200841116,661.7973291657117,804.8161693949763,597.9042962788067,693.7533288990677,557.2370588674955,694.2063948387787,653.691240394183,620.1155120869228,684.4542128561626,605.016938460889,668.8098523142748,823.6179990968673,725.5841986001959,765.299872346989,646.0981408589353,820.9748350772151,613.9264916704215,746.2215014750161,724.6898840153189,531.9699007992833,697.4637047148334,631.7421354279453,765.5699338333004,734.4055794891298,879.4404676115327,773.5079206501418,594.6331980060548,752.0745682069878,718.4837439934302,624.1819265832074,688.9967132720144,658.7784357725468,829.3771565631343,936.8116454610404,951.109174611935,492.0700009029243,602.6078917510708,643.7713804545566,658.1347484605266,570.5083871735728,504.99230243668535,714.2784107535207,663.869614944176,593.7224020269884,675.6306375516388,490.0477313863282,533.3560194634086,626.4320576876551,659.2297263726391,724.5312921732673,567.7560651812794,814.3334714158917,701.0314533210166,603.439485201228,694.9588320233773,544.1711694544746,395.28857963869757,683.5079617701452
