timestamp,frequency,
0.319274376,123.703,
0.325079365,122.348,
0.330884354,118.051,
0.336689342,114.64,
0.342494331,113.056,
0.34829932,113.695,
0.354104308,114.965,
0.359909297,115.954,
0.365714286,117.245,
0.371519274,118.747,
0.377324263,119.829,
0.383129252,120.493,
0.38893424,122.629,
0.394739229,124.692,
0.400544218,125.23,
0.406349206,127.548,
0.412154195,130.144,
0.417959184,131.907,
0.423764172,133.065,
0.429569161,134.806,
0.43537415,136.335,
0.441179138,138.162,
0.446984127,139.67,
0.452789116,141.352,
0.458594104,143.323,
0.464399093,146.159,
0.470204082,149.405,
0.47600907,151.8,
0.481814059,153.187,
0.487619048,155.115,
0.493424036,156.989,
0.499229025,159.81,
0.505034014,162.204,
0.510839002,164.583,
0.516643991,166.288,
0.52244898,167.633,
0.528253968,168.916,
0.534058957,170.06,
0.539863946,171.506,
0.545668934,172.656,
0.551473923,173.747,
0.557278912,174.7,
0.5630839,175.482,
0.568888889,176.15,
0.574693878,176.849,
0.580498866,177.375,
0.586303855,177.693,
0.592108844,178.041,
0.597913832,177.913,
0.603718821,177.849,
0.60952381,178.266,
0.615328798,178.419,
0.621133787,178.801,
0.626938776,179.288,
0.632743764,178.874,
0.638548753,178.4,
0.644353741,178.153,
0.65015873,177.396,
0.655963719,176.89,
0.661768707,176.576,
0.667573696,175.902,
0.673378685,175.453,
0.679183673,175.191,
0.684988662,174.907,
0.690793651,174.787,
0.696598639,174.691,
0.702403628,174.619,
0.708208617,174.793,
0.714013605,174.726,
0.719818594,174.678,
0.725623583,174.781,
0.731428571,174.861,
0.73723356,175.33,
0.743038549,175.843,
0.748843537,175.864,
0.754648526,176.031,
0.760453515,175.667,
0.766258503,175.469,
0.772063492,175.541,
0.777868481,175.61,
0.783673469,175.816,
0.789478458,175.639,
0.795283447,174.997,
0.801088435,174.304,
0.806893424,172.946,
0.812698413,171.698,
0.818503401,170.437,
0.82430839,168.143,
0.830113379,165.642,
0.835918367,160.999,
0.841723356,154.87,
0.847528345,148.987,
0.853333333,145.586,
0.859138322,143.03,
0.864943311,142.62,
0.870748299,143.211,
0.876553288,143.152,
0.882358277,143.959,
0.888163265,144.095,
0.893968254,143.989,
0.899773243,144.217,
0.905578231,144.179,
0.91138322,144.691,
0.917188209,145.335,
0.922993197,145.41,
0.928798186,145.902,
0.934603175,145.421,
0.940408163,145.249,
0.946213152,145.632,
0.952018141,145.563,
0.957823129,146.214,
0.963628118,146.573,
0.969433107,147.386,
0.975238095,148.173,
0.981043084,148.868,
0.986848073,149.398,
0.992653061,150.193,
0.99845805,149.923,
1.004263039,149.481,
1.010068027,148.967,
1.015873016,147.467,
1.021678005,146.251,
1.027482993,145.83,
1.033287982,145.208,
1.039092971,145.511,
1.044897959,141.256,
1.050702948,0,
1.056507937,0,
1.062312925,0,
1.068117914,0,
1.073922902,0,
1.079727891,0,
1.08553288,0,
1.091337868,0,
1.097142857,0,
1.102947846,0,
1.108752834,0,
1.114557823,0,
1.120362812,0,
1.1261678,0,
1.131972789,0,
1.137777778,0,
1.143582766,0,
1.149387755,0,
1.155192744,0,
1.160997732,0,
1.166802721,0,
1.17260771,0,
1.178412698,0,
1.184217687,0,
1.190022676,0,
1.195827664,0,
1.201632653,0,
1.207437642,0,
1.21324263,0,
1.219047619,0,
1.224852608,0,
1.230657596,0,
1.236462585,0,
1.242267574,0,
1.248072562,0,
1.253877551,0,
1.25968254,0,
1.265487528,0,
1.271292517,0,
1.277097506,111.342,
1.282902494,111.092,
1.288707483,111.011,
1.294512472,110.538,
1.30031746,110.263,
1.306122449,109.628,
1.311927438,109.362,
1.317732426,109.328,
1.323537415,109.434,
1.329342404,109.508,
1.335147392,109.769,
1.340952381,110.171,
1.34675737,111.35,
1.352562358,113.042,
1.358367347,113.408,
1.364172336,113.61,
1.369977324,113.412,
1.375782313,112.949,
1.381587302,112.089,
1.38739229,111.705,
1.393197279,110.633,
1.399002268,109.772,
1.404807256,109.368,
1.410612245,108.479,
1.416417234,107.508,
1.422222222,107.112,
1.428027211,106.909,
1.4338322,106.963,
1.439637188,107.063,
1.445442177,107.779,
1.451247166,108.964,
1.457052154,109.369,
1.462857143,109.913,
1.468662132,110.633,
1.47446712,111.246,
1.480272109,111.69,
1.486077098,112.781,
1.491882086,113.769,
1.497687075,114.205,
1.503492063,115.58,
1.509297052,116.009,
1.515102041,116.482,
1.520907029,117.024,
1.526712018,117.028,
1.532517007,116.504,
1.538321995,115.822,
1.544126984,115.351,
1.549931973,115.109,
1.555736961,114.253,
1.56154195,112.08,
1.567346939,111.957,
1.573151927,109.98,
1.578956916,108.914,
1.584761905,108.487,
1.590566893,108.02,
1.596371882,108.386,
1.602176871,109.15,
1.607981859,109.623,
1.613786848,109.864,
1.619591837,110.768,
1.625396825,112.344,
1.631201814,112.92,
1.637006803,115.614,
1.642811791,116.973,
1.64861678,117.851,
1.654421769,118.794,
1.660226757,119.31,
1.666031746,119.738,
1.671836735,120.631,
1.677641723,121.065,
1.683446712,121.138,
1.689251701,120.774,
1.695056689,119.93,
1.700861678,118.253,
1.706666667,117.728,
1.712471655,116.858,
1.718276644,114.022,
1.724081633,113.171,
1.729886621,109.706,
1.73569161,108.643,
1.741496599,108.028,
1.747301587,107.105,
1.753106576,107.257,
1.758911565,112.475,
1.764716553,112.878,
1.770521542,112.343,
1.776326531,112.588,
1.782131519,112.576,
1.787936508,114.945,
1.793741497,117.078,
1.799546485,117.599,
1.805351474,117.172,
1.811156463,120.576,
1.816961451,121.488,
1.82276644,122.185,
1.828571429,122.11,
1.834376417,121.947,
1.840181406,121.688,
1.845986395,121.537,
1.851791383,120.008,
1.857596372,119.284,
1.863401361,119.13,
1.869206349,116.534,
1.875011338,116.451,
1.880816327,115.484,
1.886621315,114.323,
1.892426304,113.919,
1.898231293,113.516,
1.904036281,113.96,
1.90984127,113.788,
1.915646259,113.977,
1.921451247,116.991,
1.927256236,117.56,
1.933061224,118.883,
1.938866213,119.917,
1.944671202,121.07,
1.95047619,121.339,
1.956281179,122.508,
1.962086168,122.818,
1.967891156,123.254,
1.973696145,122.855,
1.979501134,121.099,
1.985306122,120.712,
1.991111111,119.469,
1.9969161,118.035,
2.002721088,117.76,
2.008526077,117.266,
2.014331066,117.132,
2.020136054,117.672,
2.025941043,117.246,
2.031746032,116.789,
2.03755102,116.657,
2.043356009,116.301,
2.049160998,116.039,
2.054965986,116.058,
2.060770975,115.611,
2.066575964,116.224,
2.072380952,117.793,
