timestamp,frequency,
0.255419501,126.387,
0.26122449,125.637,
0.267029478,124.201,
0.272834467,123.162,
0.278639456,122.093,
0.284444444,121.134,
0.290249433,119.633,
0.296054422,119.096,
0.30185941,118.82,
0.307664399,119.285,
0.313469388,120.086,
0.319274376,120.654,
0.325079365,121.587,
0.330884354,122.578,
0.336689342,123.216,
0.342494331,124.022,
0.34829932,125.304,
0.354104308,126.175,
0.359909297,126.658,
0.365714286,127.147,
0.371519274,127.768,
0.377324263,128.157,
0.383129252,128.292,
0.38893424,128.544,
0.394739229,128.817,
0.400544218,128.967,
0.406349206,129.102,
0.412154195,129.353,
0.417959184,129.452,
0.423764172,129.67,
0.429569161,129.833,
0.43537415,130.084,
0.441179138,130.558,
0.446984127,131.157,
0.452789116,131.654,
0.458594104,131.979,
0.464399093,132.597,
0.470204082,133.183,
0.47600907,133.648,
0.481814059,133.983,
0.487619048,134.282,
0.493424036,134.241,
0.499229025,134.108,
0.505034014,133.963,
0.510839002,133.856,
0.516643991,133.85,
0.52244898,133.774,
0.528253968,133.663,
0.534058957,133.514,
0.539863946,133.156,
0.545668934,132.53,
0.551473923,131.73,
0.557278912,130.937,
0.5630839,129.635,
0.568888889,127.713,
0.574693878,125.496,
0.580498866,123.636,
0.586303855,119.655,
0.592108844,115.115,
0.597913832,112.667,
0.603718821,110.272,
0.60952381,107.535,
0.615328798,104.938,
0.621133787,103.401,
0.626938776,101.598,
0.632743764,101.349,
0.638548753,100.544,
0.644353741,101.226,
0.65015873,101.506,
0.655963719,101.767,
0.661768707,101.844,
0.667573696,102.107,
0.673378685,102.423,
0.679183673,102.518,
0.684988662,102.783,
0.690793651,102.928,
0.696598639,102.975,
0.702403628,102.997,
0.708208617,102.826,
0.714013605,101.861,
0.719818594,101.797,
0.725623583,100.347,
0.731428571,101.124,
0.73723356,103.27,
0.743038549,103.19,
0.748843537,104.829,
0.754648526,107.572,
0.760453515,106.973,
0.766258503,105.218,
0.772063492,104.952,
0.777868481,103.677,
0.783673469,103.405,
0.789478458,103.319,
0.795283447,102.973,
0.801088435,102.712,
0.806893424,104.091,
0.812698413,110.128,
0.818503401,111.949,
0.82430839,113.976,
0.830113379,115.907,
0.835918367,115.928,
0.841723356,115.349,
0.847528345,114.466,
0.853333333,113.393,
0.859138322,113.264,
0.864943311,113.185,
0.870748299,114.866,
0.876553288,115.699,
0.882358277,0,
0.888163265,0,
0.893968254,0,
0.899773243,0,
0.905578231,0,
0.91138322,0,
0.917188209,0,
0.922993197,0,
0.928798186,0,
0.934603175,0,
0.940408163,0,
0.946213152,0,
0.952018141,0,
0.957823129,0,
0.963628118,0,
0.969433107,0,
0.975238095,0,
0.981043084,0,
0.986848073,0,
0.992653061,0,
0.99845805,0,
1.004263039,0,
1.010068027,0,
1.015873016,0,
1.021678005,0,
1.027482993,0,
1.033287982,0,
1.039092971,0,
1.044897959,0,
1.050702948,0,
1.056507937,0,
1.062312925,0,
1.068117914,0,
1.073922902,0,
1.079727891,0,
1.08553288,0,
1.091337868,0,
1.097142857,0,
1.102947846,0,
1.108752834,0,
1.114557823,86.7627,
1.120362812,87.768,
1.1261678,86.6998,
1.131972789,86.4489,
1.137777778,85.8193,
1.143582766,85.5388,
1.149387755,85.2124,
1.155192744,84.8373,
1.160997732,84.805,
1.166802721,84.5887,
1.17260771,84.9776,
1.178412698,85.1262,
1.184217687,85.0425,
1.190022676,85.4079,
1.195827664,85.633,
1.201632653,86.392,
1.207437642,86.589,
1.21324263,87.3756,
1.219047619,87.201,
1.224852608,87.2972,
1.230657596,87.3378,
1.236462585,87.2623,
1.242267574,87.5191,
