timestamp,frequency
0.470204082,268.972
0.47600907,267.513
0.481814059,266.406
0.487619048,265.199
0.493424036,262.81
0.499229025,259.707
0.505034014,258.644
0.510839002,256.097
0.516643991,254.684
0.52244898,252.659
0.528253968,251.371
0.534058957,249.809
0.539863946,249.3
0.545668934,249.388
0.551473923,249.845
0.557278912,250.612
0.5630839,250.291
0.568888889,250.905
0.574693878,250.945
0.580498866,250.946
0.586303855,254.162
0.592108844,255.293
0.597913832,255.513
0.603718821,256.193
0.60952381,256.806
0.615328798,257.25
0.621133787,259.128
0.626938776,261.2
0.632743764,263.093
0.638548753,264.416
0.644353741,264.893
0.65015873,265.203
0.655963719,264.91
0.661768707,265.846
0.667573696,265.589
0.673378685,264.644
0.679183673,263.885
0.684988662,266.572
0.690793651,273.392
0.696598639,273.484
0.702403628,273.093
0.708208617,274.805
0.714013605,274.759
0.719818594,274.333
0.725623583,272.851
0.731428571,271.164
0.73723356,272.082
0.743038549,273.119
0.748843537,276.238
0.754648526,278.341
0.760453515,278.347
0.766258503,278.332
0.772063492,279.729
0.777868481,282.514
0.783673469,284.607
0.789478458,284.547
0.795283447,283.029
0.801088435,282.829
0.806893424,282.271
0.812698413,282.966
0.818503401,284.659
0.82430839,283.374
0.830113379,283.238
0.835918367,281.276
0.841723356,281.489
0.847528345,282.893
0.853333333,282.551
0.859138322,283.493
0.864943311,281.787
0.870748299,280.004
0.876553288,278.434
0.882358277,279.165
0.888163265,279.455
0.893968254,281.607
0.899773243,281.43
0.905578231,280.861
0.91138322,280.355
0.917188209,279.441
0.922993197,279.881
0.928798186,279.836
0.934603175,279.588
0.940408163,280.306
0.946213152,280.656
0.952018141,281.332
0.957823129,283.4
0.963628118,285.073
0.969433107,286.979
0.975238095,286.963
0.981043084,286.098
0.986848073,285.683
0.992653061,284.843
0.99845805,284.536
1.004263039,284.779
1.010068027,284.927
1.015873016,283.393
1.021678005,281.23
1.027482993,276.168
1.033287982,270.855
1.039092971,265.209
1.044897959,262.044
1.050702948,253.339
1.056507937,249.037
1.062312925,245.385
1.068117914,243.415
1.073922902,241.555
1.079727891,239.869
1.08553288,235.485
1.091337868,232.061
1.097142857,232.097
1.102947846,232.305
1.108752834,233.773
1.114557823,236.692
1.120362812,237.337
1.1261678,238.729
1.131972789,237.695
1.137777778,237.547
1.143582766,237.436
1.149387755,236.496
1.155192744,236.655
1.160997732,236.046
1.166802721,236.564
1.17260771,235.907
1.178412698,235.539
1.184217687,236.049
1.190022676,236.781
1.195827664,237.43
1.201632653,237.267
1.207437642,237.169
1.21324263,235.737
1.219047619,235.17
1.224852608,235.642
1.230657596,236.389
1.236462585,237.153
1.242267574,237.734
1.248072562,238.512
1.253877551,238.656
1.25968254,238.546
1.265487528,238.222
1.271292517,237.194
1.277097506,236.61
1.282902494,236.412
1.288707483,236.57
1.294512472,236.877
1.30031746,237.326
1.306122449,237.619
1.311927438,237.338
1.317732426,236.904
1.323537415,235.938
1.329342404,235.427
1.335147392,227.664
1.340952381,232.234
1.34675737,235.307
1.352562358,0
1.358367347,0
1.364172336,0
1.369977324,0
1.375782313,0
1.381587302,0
1.38739229,0
1.393197279,0
1.399002268,0
1.404807256,0
1.410612245,0
1.416417234,0
1.422222222,0
1.428027211,0
1.4338322,0
1.439637188,0
1.445442177,0
1.451247166,0
1.457052154,0
1.462857143,0
1.468662132,0
1.47446712,0
1.480272109,0
1.486077098,0
1.491882086,0
1.497687075,0
1.503492063,0
1.509297052,0
1.515102041,0
1.520907029,0
1.526712018,0
1.532517007,0
1.538321995,0
1.544126984,0
1.549931973,0
1.555736961,0
1.56154195,0
1.567346939,0
1.573151927,0
1.578956916,0
1.584761905,0
1.590566893,206.444
1.596371882,202.241
1.602176871,197.012
1.607981859,194.589
1.613786848,193.531
1.619591837,193.156
1.625396825,193.842
1.631201814,190.907
1.637006803,190.047
1.642811791,193.206
1.64861678,194.241
1.654421769,192.633
1.660226757,193.672
1.666031746,195.196
1.671836735,191.583
1.677641723,189.024
1.683446712,190.654
1.689251701,189.561
1.695056689,186.265
1.700861678,187.969
1.706666667,188.512
1.712471655,186.064
1.718276644,186.125
1.724081633,187.399
1.729886621,184.441
1.73569161,182.547
1.741496599,185.158
1.747301587,183.982
1.753106576,182.983
1.758911565,184.221
1.764716553,183.785
1.770521542,183.093
1.776326531,183.822
1.782131519,184.211
1.787936508,184.022
1.793741497,184.357
1.799546485,185.191
1.805351474,185.744
1.811156463,185.405
1.816961451,185.139
1.82276644,184.948
1.828571429,184.394
1.834376417,184.294
1.840181406,184.889
1.845986395,184.918
1.851791383,184.476
1.857596372,184.674
1.863401361,184.507
1.869206349,183.512
1.875011338,183.601
1.880816327,183.844
1.886621315,183.687
1.892426304,183.517
1.898231293,184.191
1.904036281,184.689
1.90984127,185.263
1.915646259,186.263
1.921451247,186.927
1.927256236,187.271
1.933061224,187.388
1.938866213,187.611
1.944671202,187.243
1.95047619,186.908
1.956281179,186.646
1.962086168,186.292
1.967891156,186.161
1.973696145,185.881
1.979501134,186.167
1.985306122,185.891
1.991111111,185.853
1.9969161,185.739
2.002721088,185.521
2.008526077,185.309
2.014331066,185.794
2.020136054,185.461
2.025941043,185.128
2.031746032,185.602
2.03755102,185.417
2.043356009,185.56
2.049160998,186.208
2.054965986,186.769
2.060770975,186.44
2.066575964,187.693
2.072380952,187.651
2.078185941,188.588
2.08399093,189.276
2.089795918,189.664
2.095600907,190.125
2.101405896,190.078
2.107210884,190.541
2.113015873,190.502
2.118820862,190.759
2.12462585,190.104
2.130430839,189.764
2.136235828,189.643
2.142040816,189.052
2.147845805,188.862
2.153650794,188.646
2.159455782,188.893
2.165260771,189.001
2.17106576,189.556
2.176870748,189.904
2.182675737,190.002
2.188480726,189.766
2.194285714,189.901
2.200090703,190.235
2.205895692,190.145
2.21170068,190.404
2.217505669,190.509
2.223310658,191.361
2.229115646,191.763
2.234920635,192.195
2.240725624,193.073
2.246530612,193.738
2.252335601,193.607
2.25814059,193.591
2.263945578,193.087
2.269750567,192.641
2.275555556,192.844
2.281360544,192.53
2.287165533,192.594
2.292970522,192.493
2.29877551,191.054
2.304580499,190.42
2.310385488,190.282
2.316190476,188.332
2.321995465,188.24
2.327800454,186.035
2.333605442,183.307
2.339410431,185.524
2.34521542,186.318
2.351020408,192.199
2.356825397,191.325
2.362630385,189.912
2.368435374,188.653
2.374240363,195.398
2.380045351,200.954
2.38585034,200.361
2.391655329,0
2.397460317,0
2.403265306,0
2.409070295,0
2.414875283,0
2.420680272,0
2.426485261,0
2.432290249,0
2.438095238,0
2.443900227,0
2.449705215,0
2.455510204,0
2.461315193,0
2.467120181,0
2.47292517,0
2.478730159,0
2.484535147,0
2.490340136,0
2.496145125,0
2.501950113,0
2.507755102,0
2.513560091,221.054
2.519365079,213.601
2.525170068,210.873
2.530975057,209.712
2.536780045,208.661
2.542585034,208.349
2.548390023,208.551
2.554195011,208.143
2.56,208.824
2.565804989,209.383
2.571609977,210.874
2.577414966,211.715
2.583219955,212.077
2.589024943,212.694
2.594829932,212.259
2.600634921,211.731
2.606439909,210.517
2.612244898,208.595
2.618049887,207.652
2.623854875,208.173
2.629659864,209.119
2.635464853,209.867
2.641269841,211.654
2.64707483,212.285
2.652879819,212.886
2.658684807,213.999
2.664489796,215.27
2.670294785,219.531
2.676099773,220.825
2.681904762,223.685
2.687709751,225.965
2.693514739,227.548
2.699319728,231.231
2.705124717,232.749
2.710929705,234.489
2.716734694,236.016
2.722539683,236.264
2.728344671,236.617
2.73414966,236.5
2.739954649,236.414
2.745759637,236.842
2.751564626,236.939
2.757369615,236.854
2.763174603,236.884
2.768979592,236.505
2.77478458,236.377
2.780589569,236.269
2.786394558,236.798
2.792199546,237.451
2.798004535,238.322
2.803809524,239.146
2.809614512,239.282
2.815419501,239.39
2.82122449,240.062
2.827029478,240.391
2.832834467,240.87
2.838639456,241.611
2.844444444,242.14
2.850249433,241.606
2.856054422,241.468
2.86185941,241.824
2.867664399,242.292
2.873469388,242.959
2.879274376,242.64
2.885079365,241.987
2.890884354,241.503
2.896689342,241.332
2.902494331,241.058
2.90829932,240.552
2.914104308,240.243
2.919909297,240.338
2.925714286,240.221
2.931519274,240.196
2.937324263,239.674
2.943129252,238.76
2.94893424,238.226
2.954739229,238.139
2.960544218,238.02
2.966349206,238.464
2.972154195,238.944
2.977959184,239.549
2.983764172,239.951
2.989569161,240.211
2.99537415,240.241
3.001179138,239.853
3.006984127,239.515
3.012789116,239.318
3.018594104,239.513
3.024399093,239.988
3.030204082,240.57
3.03600907,240.676
3.041814059,240.64
3.047619048,240.512
3.053424036,240.214
3.059229025,240.173
3.065034014,240.048
3.070839002,239.771
3.076643991,239.442
3.08244898,239.243
3.088253968,239.419
3.094058957,239.631
3.099863946,239.872
3.105668934,239.81
3.111473923,239.57
3.117278912,238.999
3.1230839,238.568
3.128888889,238.334
3.134693878,238.06
3.140498866,237.885
3.146303855,237.941
3.152108844,237.995
3.157913832,238.211
3.163718821,238.545
3.16952381,238.664
3.175328798,238.633
3.181133787,238.428
3.186938776,238.32
3.192743764,238.35
3.198548753,238.464
3.204353741,238.599
3.21015873,238.447
3.215963719,237.963
3.221768707,237.361
3.227573696,236.459
3.233378685,235.656
3.239183673,235.496
3.244988662,236.086
3.250793651,237.269
3.256598639,237.623
3.262403628,237.242
3.268208617,236.952
3.274013605,236.639
3.279818594,236.557
3.285623583,236.843
