id,diva_phrase_1,diva_phrase_2,diva_phrase_3,diva_phrase_4,diva_phrase_5,diva_phrase_6,diva_phrase_7,diva_phrase_8,diva_phrase_9,diva_phrase_10,diva_phrase_11,diva_phrase_12,diva_phrase_13,diva_phrase_14,diva_phrase_15,diva_phrase_16
aretha-franklin_world-series_1993,127.4487171242644,112.9854950667203,302.71534781796163,151.21522177956433,766.2765233059965,252.43498953215726,457.3477290111585,181.71454649079863,230.1358542896587,583.1043588609434,302.72204922005136,616.6176138872522,971.5047165106582,612.3028071789105,450.6877133389746,367.1070941290947
ariana-grande_nfl-regular-season_2014,66.66450949544011,187.96461798916357,366.7653741085094,108.7578192400623,108.61533138922486,79.48386961123416,251.59427061313406,86.74155688876755,203.67179323217817,233.8588349869008,466.18216802572516,82.27991713424314,324.5990490034381,356.9251003946255,126.75265869317433,140.19835446250374
bebe-rexha_indy-500_2017,85.02332824884925,148.33998053330103,160.89665600153137,124.70271150917142,73.58776778488071,76.80564669513944,119.42405319543012,61.430030731894696,140.87900702558483,114.56647006166192,203.65794069697822,67.3196578117118,62.06211259199642,185.6180769376502,1061.9380604714931,122.72705408566007
beyonce_inauguration_2013,69.06935476656354,126.02694758442644,138.62750931120513,153.09546449268962,158.68405907381614,195.97324626992256,109.53675848847396,160.25560876055297,103.27844242249179,194.42495339880247,503.6076199795246,2016.5172255797713,555.875858179767,353.6216192256381,652.0910087623629,1380.909453884497
beyonce_super-bowl_2004,71.21893904750554,136.10409009851162,356.13123949905537,154.39596224124398,74.65894066117721,121.92279244320883,119.79525169440716,131.76978508404744,150.90363177428725,316.8662437682943,230.01008573827966,583.8192672676906,535.6643322415242,255.4327954661415,366.267306437687,2948.946609528216
billy-joel_stanley-cup-playoffs_1979,46.045408067792586,99.54488051820894,159.31881474981049,95.92484945864193,52.63272261466179,55.55455506286454,79.34350228829244,42.84826962472247,73.21189716370446,76.31695990188398,111.135295442244,61.130233413455386,207.35361008928433,75.53092549843721,104.00876905196824,167.71809175259057
billy-joel_super-bowl_1989,114.23592424477197,138.9365090521878,179.5114060912552,103.87011664532102,85.16296538473443,210.04422786810417,164.94776630609263,203.25693180597648,277.42772246019035,389.11880086645004,223.08748104005852,194.4564106027088,239.82150038719092,168.55353068778564,269.3170494023614,295.05802258836627
billy-joel_super-bowl_2007,57.465409880559726,154.1455972533655,312.0612358499382,161.18044293490607,63.73458491277737,213.6108023561231,159.93769785350028,65.2065311321382,96.9590293948462,96.13611879336916,155.69456120617068,32.24172895877394,159.48250581904895,74.74877182336424,131.39775893308632,127.73437393370915
billy-joel_world-series_2000,70.49416181821242,79.65123877826133,167.0583118384979,113.10918371378675,90.46620844330347,96.2947946423064,109.96671511291848,77.94127179610194,140.18226715040393,183.72721933276426,140.74307311288382,98.19053023997367,293.63467196936676,142.84687497703646,255.07136254849985,215.2580141166932
brad-paisley_world-series_2017,93.84588707452765,128.28519573457808,244.6608945137286,118.68732823578068,104.9572571599348,107.77409318945506,157.42261246121143,195.25782376916828,122.9874398195397,180.9836016581806,240.53544436363063,106.54649269887508,292.5011666093753,182.8330196036945,159.46962116861832,233.20677119039595
brian-mcknight_mlb-allstar-game_2005,130.88939296522128,183.4161090064229,206.99370447406918,95.4802383475184,93.51921168239186,230.17305176373847,132.8926241833245,100.58810418248162,120.93034965902162,182.16174580661325,162.0428658851819,191.3777492592522,119.1814700532455,500.6736661710152,181.20274714290213,598.805213762655
brooke-hogan_stanley-cup-playoffs_2004,52.69302904277017,142.25189198010665,315.09468533565496,179.76540151977707,104.04979955576003,138.34860865234933,164.8387411147469,86.56420858770493,198.62950152017714,123.29619621316097,176.37533837616985,94.53369210376427,216.68796276572994,281.6934828646177,312.02562627659324,586.4743581721233
carly-pearce_world-series_2021,121.38016965882852,98.6222278683255,248.61610114923158,33.12269255996693,113.00053847922791,116.46060975070829,144.71255808883672,93.56195159748805,221.2101970364086,257.213811745921,164.38275678151737,98.1774820360086,409.5891977636539,156.2886860391341,211.9079120325731,156.81045998823873
carrie-underwood_mlb-allstar-game_2006,95.10050835171177,93.60137608641746,204.16304314885673,76.32748036725484,58.46494153986984,94.98478366034749,96.97211424228894,84.73240443905907,113.49070273719015,180.43502066425532,113.8455147225141,74.00021044493015,247.87860247030096,74.26515552669231,393.06253646627556,124.20215961237031
carrie-underwood_stanley-cup-playoffs_2017,61.003823661922546,72.21007772245905,158.9831830447232,57.88186912185724,86.79817652158128,78.5317574960522,122.92643178259341,50.17439381559183,119.61866671057703,178.39359809252764,154.59423288082556,61.437135188497784,249.38428048507376,209.0155579850298,841.3416663221525,155.19176766447097
carrie-underwood_super-bowl_2010,83.08135996813418,129.88093492450363,212.05639002544592,103.45766100276231,74.20489923864145,88.38617936335669,107.36060596990882,73.55140667059986,85.85157360328176,78.44815224380903,185.27132139086916,75.3067154383204,370.3863776346573,317.09619022957065,144.64415611645592,633.6431110342187
carrie-underwood_world-series_2007,68.411111160131,79.24844258988637,229.3464439830582,85.47976261960444,72.00887815283369,83.82613890999266,162.83787047797878,88.16915692598286,99.17678940278677,288.1207667900186,145.28421777973045,52.59557398699852,233.75186753361157,79.76434081361148,569.3911510056679,115.28962352422839
cassadee-pope_stanley-cup-playoffs_2023,98.41778411215384,113.12319601170992,423.75114849446015,85.11271536038242,231.70336505119627,189.58819019151684,294.6216729217703,120.22379696039927,218.46856266702952,1078.2378331503874,,193.12423727148,186.7156352205223,358.471453844015,141.58387169538037,523.8080861065174
chaka-khan_nba-allstar-game_2020,280.7998699383056,226.77023171802378,622.2641009605925,239.54150159063704,269.122409547598,155.13207776071806,707.7507428900437,183.63183478311083,1522.8685263980071,703.3375419911836,438.43655774291096,478.84225856882296,621.8152507214796,2034.2622323979906,1111.7217723093004,2151.824734244886
cher_super-bowl_1999,106.92024944960737,53.73299709032678,253.63849927270843,139.47137380966112,89.38671726100608,75.14290833928858,155.17170238879996,251.59304456668576,112.09473435597857,216.53753473786145,215.4379983425958,1052.0134314442566,1276.735416307725,356.54734021970694,423.02145650665386,
cheryl-ladd_super-bowl_1980,66.08047685135247,87.1947809250307,106.02265773763385,93.88606532940365,114.95349176674776,265.47634580168244,88.19741125489864,187.48339358825572,77.7496835586942,173.14912212928706,145.42245903492503,112.72215102572629,128.64276563272722,104.69938842694883,145.3178013848466,848.0655725238976
chloe-bailey_world-series_2022,,100.55466839858174,196.75517700229685,120.40471718483937,111.71156668352661,127.6828116595464,286.2226705797877,287.83210462470527,1709.6075927140687,,364.64992835231646,1128.5153654545081,,1027.559607240931,634.9838278572352,976.9742475236075
chris-daughtry_world-series_2011,79.5818759665754,94.22304992503264,198.98195405321158,43.67691011313154,121.46812700580489,219.83932150837353,65.65300191660512,103.26768198809144,473.99810567613537,273.6713400460681,101.04707709216522,56.36755738452026,236.05821789865345,137.65493423624324,177.8257059641528,838.8033658508426
chris-stapleton_super-bowl_2023,127.82981294873603,353.3370122639135,588.4184229167655,343.61689717274356,121.19854257981446,336.8492395507473,388.9050540408674,342.24295816970954,141.8179895314641,374.2562242837363,708.3931666994703,291.33186631564945,514.9004978161801,411.81938679557834,198.4633465399031,483.71954393172535
christina-aguilera_nba-allstar-game_2004,117.5505012234645,124.01810605671182,394.4931509048604,106.01524280798914,92.66618477799186,184.11477800167688,277.4215139030444,198.72580347934746,109.21754609335862,239.42143710806548,226.2745640878293,322.31680436705034,397.8171727211429,276.4045852827219,759.524740013782,1481.4575041631854
christina-aguilera_super-bowl_2011,146.28492162499103,182.13065394804144,227.22995453195912,92.88917392663551,155.70779612645998,173.23572312289426,208.10792713585786,117.61102441642743,276.4932069135143,308.83468215981156,293.424054681153,608.7191080481546,517.0724456427577,648.6834404901746,482.7309886323289,1371.6907943941112
cody-johnson_world-series_2019,65.4824674717179,96.12542255335404,261.58406397329395,134.67785721002127,75.92673060082706,125.6175332148723,80.98611910691997,107.15309509473126,176.73455500366387,329.03452600955353,148.2656432794587,158.5842398604721,232.88908825578324,144.79318217050874,245.64120083891018,510.67438882140436
colbie-caillat_world-series_2013,77.12478957686366,212.94576301060832,578.9166412360881,205.00003627555293,87.23682684644278,161.82539840572764,419.02143351118264,120.91964837168041,115.12436951388653,667.1258924045188,355.16769177995326,228.37599031859727,330.1150857838468,412.33944752875345,384.7309210795897,593.8891716161427
darius-rucker_world-series_1995,91.88427184054498,177.62757065172025,155.98365691902308,196.16815182404378,57.99793393782904,88.96347967077763,232.1738720555856,43.2188802340769,140.42210685984332,170.68068109628442,143.55416883634328,148.994169928854,253.1700859002366,158.35098550200982,150.2076692615916,639.0934720262013
demi-lovato_super-bowl_2020,93.56979666325023,105.13940179569926,278.18584165980747,70.72643302905162,98.04529793639,89.95037503046315,113.84990162096327,66.33248129804991,152.97036987086165,161.3856192571783,256.5562191750445,143.999064380403,147.78379210323033,303.06780885720235,497.969951319612,348.55040527113783
demi-lovato_world-series_2012,68.24758889193457,193.73376858292895,419.7427626202478,155.83042131076053,50.46755905051132,194.83499404362036,144.91087732716244,105.68985062638393,538.8227846251572,433.25118294519956,589.8722574932888,1516.4675890560093,439.3105440148843,404.09581337605965,213.8997776204568,178.20814792499644
demi-lovato_world-series_2015,72.56472680134003,154.17982413762792,249.9899418792751,126.18833080806371,89.38076857136367,166.3290775632008,117.57383840094639,51.80234641634142,302.69234401856426,335.7926201151208,97.05030348373248,224.98941878176723,299.77781745193346,299.018798799857,207.20871580621704,3540.1353946420736
diana-ross_super-bowl_1982,48.45776024848806,112.950835458656,71.80778760058325,138.26757967022525,48.85691135873142,188.1513984378236,98.86231976477218,98.04934847653126,201.11336802537357,200.39097037211562,174.7608349580454,165.64642879186306,153.0653129468878,453.58626433279375,259.4705405993789,608.1499977547506
dierks-bentley_stanley-cup-playoffs_2017,89.35063631017829,272.2892194323064,328.5319741568139,188.34440566537424,116.92379416821004,172.5466681833117,138.46348025998066,470.9629351573548,154.1139554456903,263.0628344099359,371.89836383264503,350.90455950874093,509.56323696441314,479.08178732144273,97.97461857829914,97.4581108902603
donna-summer_mlb-allstar-game_1999,185.51366482013975,138.45989532842523,223.13862309379311,155.2594792846966,88.34250765054057,143.43374882545987,119.19717555748893,118.77010689404105,98.38307596298554,219.60111107305585,87.99678452985587,46.69770485068158,112.70588226778223,120.2643591032343,274.20690937272246,130.39673959847033
eric-burton_world-series_2022,124.70761597675656,99.67712830933338,341.93146389983303,157.69463977436263,85.83582358539905,85.6833407225917,136.98352503841843,550.2290724797534,649.3478862933213,356.2828055976357,404.163153654429,88.58436691297472,195.36729307167533,334.7847809781704,707.4612763316171,1256.2158061607254
faith-hill_super-bowl_2000,82.99258264606132,98.30839318961164,195.59117760410498,110.73584131800524,73.89675770935635,87.9481882636512,187.78936389775907,124.95240063220552,129.1001823969436,280.2979633006775,153.63990140242376,830.8684279281316,137.62871928631125,340.15836015492124,130.68664127681518,629.2470857271207
fantasia_ncaa-football-championship_2023,223.58377856637264,305.5057309430947,971.1166406677061,119.0476123253715,115.14193883906577,210.11349245504616,344.70363170519494,56.3642238900096,175.42257111813103,345.2669403522339,289.70655280417,251.75518540186738,366.757583962663,607.8601838191871,194.72820875750668,1067.7168096774037
fergie_nba-allstar-game_2018,89.58716248143624,140.3515705166563,498.23107513529465,158.1321437538816,149.0706253840507,342.3682819428891,389.2657318917491,116.6165366546519,260.9126642850097,289.084709619326,311.2821670386971,69.69047564820049,1205.7153428442418,505.34881919730685,208.49574851208243,1478.6905495119797
gladys-knight_super-bowl_2019,139.60528801059525,170.2389716255331,272.52079589818015,162.12505923965756,171.31478195212028,147.90198361800785,235.77606392927407,198.54046356356753,169.1737755982579,184.81779211698577,357.9134407006987,922.7512545403519,368.78781158347067,310.1548540063695,356.79551899407784,1957.566787189305
gladys-knight_world-series_1991,182.35049109695294,107.62126677254376,260.4223370649706,176.9524235219459,174.058028555307,189.27096471124304,234.3470964686582,182.48860368544973,169.59095384676783,81.33082721030053,162.09119946392673,435.0336934798651,235.73595377749277,248.7375251041536,261.44744264820787,915.0053941346388
gretchen-wilson_nba-allstar-game_2010,74.94648110231218,57.895574117103315,96.29395658207645,179.33252033916884,95.51890842005204,54.85010103673124,153.36372935187921,71.38491112978124,135.96016987510095,152.49894858067057,84.0016848632965,99.94210832693926,133.10045727418358,218.10049343044363,130.68103912356486,163.8431911262382
harry-connick-jr_super-bowl_1992,99.27615468399726,189.2041322734227,145.31826607463455,240.74645940286663,98.60064269658037,129.4604094227142,166.80068780509845,111.75930320165187,186.36616519010738,355.1907259158977,201.4480945118118,202.47441143615615,235.5391484196163,207.28241896688633,144.8617717688665,152.07690810628424
her_world-series_2023,67.50574521908115,133.53685676527869,274.5889475712763,149.677506078475,106.62857025315084,110.8947962204772,229.1630679155168,165.81960485598324,178.34609419781435,221.45768512459915,229.87967801433268,147.1450763093668,326.68212888222916,275.2774978369901,720.4558831832577,693.7280482402222
hunter-hayes_world-series_2016,272.1392455318458,153.28713266650774,447.50719344642476,78.99243041554611,81.57413241282944,70.05185744376489,160.25991742139783,92.63584436654182,118.58360871876118,307.653585552498,150.53694350346296,164.50795922787836,457.4655476558881,277.4566008086473,141.1121853025231,579.593403252221
idina-menzel_mlb-allstar-game_2014,169.1286618674972,97.33779764924772,226.05826569446015,189.8085483936418,97.3843915968315,177.71535999445726,121.27408746075596,112.033954118378,68.9978895677431,234.7325641034379,172.39770872598058,122.28032470060795,290.3980680037666,379.25638661578176,151.1238966326634,3218.763253377661
idina-menzel_super-bowl_2015,146.57699248305636,258.1273741533166,185.3503684366842,131.4775107441804,109.0754163879917,241.5676843439231,154.0409268263532,158.94869610675704,157.39620362292024,318.00323769525403,248.3967156141758,279.37872745597105,317.9470934275246,402.75612678250315,423.2072140978091,127.10089732259134
jackie-evancho_inauguration_2017,52.953564754653925,98.20404270810008,142.37978939049268,84.83477931225202,61.09056311265158,132.5708531642995,91.62567193570062,70.3686011756402,147.62614106718337,125.82342822274003,170.7363570797983,165.06917950897866,227.09390642062448,195.193200647515,919.0913355611702,131.03260712264446
james-taylor_world-series_2018,72.814401491979,78.59974373414637,132.6688653820737,145.68728228659265,56.4865661243448,156.7130351529514,87.27286614023569,83.1789690690819,108.87015026126772,46.17469409207456,136.08388899802972,192.41852904417559,184.830001569003,150.58835993605788,200.2754202733392,124.63498969900398
jazmine-sullivan_world-series_2022,118.92333832469458,185.06706133869645,332.8286065096022,104.4432937547872,137.3071377007261,127.75226664186005,274.6457570184795,119.35173514994962,190.948648595871,102.5166445211577,262.33787182446554,1399.6413261656332,806.0363330928303,393.2941097572004,742.1729013288598,736.5446082459306
jennifer-hudson_super-bowl_2009,125.01092127029818,308.84812127517375,551.3926411192768,171.13068031814973,98.43464593154968,212.12488196464818,260.69969023397624,228.7232101489922,302.2947853074575,329.8276121094788,301.82671744105517,1295.5904676849918,383.31108884418063,365.2333816967911,473.25765215509523,903.3602701568584
jessica-simpson_indy-500_2004,72.06784231098636,214.95544340347126,172.45011915026112,53.763288645130025,39.85979023329663,146.56439954999072,187.95605056264972,63.759084048745905,179.0048775419153,205.1309524383013,344.35240457556966,154.34622362410056,342.45144331261946,389.3245067837051,867.0076225800237,311.63499690278155
jessica-simpson_nba-allstar-game_2001,54.22573926834951,110.24168189589307,446.4923718574805,69.99382536503022,46.01310282322161,86.14982160258205,174.31247193490927,103.28236799975316,123.27668225800666,73.57747310399397,383.6482664766219,162.52600035410703,139.43031888887586,154.26422852853253,244.88282944624203,95.1520291144714
jewel_nba-allstar-game_2023,111.84381523776328,81.33949784163713,359.68733394371407,117.47022907960155,104.37086723945077,149.8952913675135,613.2392997279005,170.5464463917375,54.96108183581399,232.02089173209777,490.28424653135653,204.6113393560793,564.5874786494064,523.2407316760542,234.28439400757077,2443.620239053216
jewel_super-bowl_1998,78.05261732725774,83.4800591697388,247.43596324088819,74.99544331485052,89.93189995390888,245.41972507681947,133.89302592924022,59.90260848697095,86.70809631289936,39.381826015192985,89.33133635485652,206.04737449111653,136.75934915730124,81.23259350591051,661.7632941985539,326.225893596704
jewel_world-series_2001,65.38822330162328,65.29065212021908,357.70188879947005,81.78541552452444,27.74050780721298,108.19672063537357,422.6513280678168,38.022507771789115,105.581950555334,189.59651512878017,173.4972854908304,169.9083111479774,181.50778620293647,245.36091132752736,190.87838456551276,658.8011107293336
jimmy-buffett_mlb-regular-season-game_1984,41.22934992731001,43.52166998391866,127.44382463250427,54.881737962381905,24.943497557597137,77.63340387824518,48.28157693366899,65.05737276284853,78.82042994357344,27.33649684762879,46.22741526216053,130.6986502832277,128.24967942315715,79.01203982752992,80.32943985976935,253.7732184326542
joe-walsh_world-series_1995,54.21322650549789,86.58975866642555,119.19479491637586,113.0553203738406,57.08575954196018,93.68697956399146,103.71173862823471,151.59919107519104,148.87413944971834,115.1452100123469,232.97166756873182,158.16813082203007,182.48239299227546,190.7167016186395,230.98621741151013,221.223424152412
john-legend_nba-allstar-game_2013,106.92195763715831,156.96731531043844,246.0957239422844,333.5689837115549,184.9102626883001,328.8194763726811,440.60387225539506,98.2706038490549,312.8885072164732,288.04783279481137,344.31820784332785,343.1618530534698,332.17856752307256,301.33345635559795,873.0954362844526,185.46118277607962
john-legend_nba-finals_2016,113.88818721368621,88.31984309534647,349.30619908129506,153.35040585217098,115.93459828475116,198.28940305217955,330.2921028040439,119.13518095699041,486.83931873350906,280.6005664951699,278.2957590482737,1648.9605440969824,330.0932855912746,243.42015044390104,685.2998411249542,191.18729944470394
john-oates_world-series_2008,64.27636176751065,113.89139709350994,193.28538308374985,91.27403380362713,88.72695194323653,351.1620211993572,193.5314638637901,148.22694556009526,426.1995208780595,,231.97775164090805,303.63351366439156,376.476891382865,228.49899532618437,186.64665347733998,450.5206604753155
john-vincent_world-series_2016,72.08755209013263,84.61306935562399,318.0023476551944,122.15865188533267,193.41672867069192,72.73418991884726,135.91208874802933,118.17912089620104,196.16896680961213,339.0561209594593,161.59636850134012,150.68991409471576,486.7953256919889,247.3066877923759,167.24975512929763,215.7448888961115
jon-secada_world-series_1992,61.42366257092069,141.45925370242128,157.38653701194656,109.39964318665463,74.7508697064061,193.5231755242732,243.39217806222968,97.55648531194383,121.95278704177649,66.87862017015608,155.30369721115784,290.3069460269338,177.99102258957947,215.111058806379,1110.3602669555837,378.3831830198822
jordan-smith_nfl-regular-season_2023,76.84984599414769,67.78319898790282,201.2956284697248,130.45912076556223,121.32062572829827,100.82262741967699,176.3981376420535,229.55718463117836,567.100382259338,304.72067484975275,359.0994144065598,486.03499669242876,508.67293275983354,443.4870227723527,557.0047872464593,704.4109404530964
jordin-sparks_mlb-allstar-game_2011,83.04234295454081,128.76699679906002,175.64885230748976,139.37657251811382,82.2091646465001,163.0262088851427,151.34704242769337,147.74030871312988,150.74884359578363,187.5833788569302,260.1247182515512,1447.8778234584795,642.6687367764971,296.52456333891286,894.3915166716271,271.5997973091152
jordin-sparks_nba-finals_2017,61.98155792775061,107.3804561045005,133.58597877305905,188.14951803040964,66.67806853180574,84.10717759762314,173.1681179908036,94.32094793572293,250.6501818105743,274.3584590795471,173.5992319942012,1216.1232832785354,995.4672145859738,180.1156170048606,843.5252921332881,132.0305586792055
jordin-sparks_super-bowl_2008,64.94824836850181,116.47600628689766,231.95205662658083,77.84403306875973,79.87806645586055,71.9751352703258,197.25869976413924,135.0369081773451,198.44918342873632,178.53111951058779,267.63730212506584,1746.0591142465332,621.9980758214389,275.49939301034124,867.7983249716559,1102.6171771473537
jordin-sparks_world-series_2023,67.2221905840141,121.16197538818922,156.01982884134594,78.92206283936336,72.19774532871925,116.84883130843356,208.92323235827186,86.84378296811285,168.7437372697907,345.2372954401871,143.4938377565931,1491.9841470629171,982.8920578747847,254.77148358396352,1008.7674329560025,270.39997932772485
josh-groban_nba-allstar-game_2011,81.56451852538565,106.34213864148386,191.69201450472596,112.7559653578667,67.42079517790731,138.5790746873113,114.9199431038717,119.12349051475708,98.28932090371042,216.51474075823563,245.3745645254865,132.41300340654135,310.2623164359055,220.7774475313776,174.7987698591223,360.11469482152984
joyce-didonato_world-series_2014,90.40176992361056,124.69989697743341,180.04788013954104,108.77190110294949,75.75539132095771,152.12788177519263,208.54937444657494,153.97123273013932,192.57957035501013,154.63486504192943,178.9950720813265,169.50431261059722,285.60883897626104,342.2044936534245,977.8650892462502,291.64844533190126
juanita-booker_inauguration_1981,167.86456973714303,196.6843889569919,297.5291013475726,311.3317477647412,163.26908327315243,257.4415647142852,139.43298769056273,329.66298976505664,202.2643049438242,398.1796165791765,211.20694324577485,270.9422912896999,348.7574386104973,543.2502709289572,256.77445184511373,435.37204858667326
keith-urban_stanley-cup-playoffs_2017,84.68915480238329,72.62438062234318,143.6543349737924,80.55167937075613,63.70454925758953,54.298445952781556,66.40804445692467,87.03307230433349,190.61362227171387,273.1151469524148,217.77790761044682,112.84854188250648,302.57799819961406,146.19192741515906,113.81660894906852,293.5942878011702
kelly-clarkson_indy-500_2018,95.8204305802377,79.86041305210068,213.50719923495427,46.0165128707638,72.61653990385173,64.77830619588616,96.95320013787739,96.34261754196208,104.65420919546797,128.05372317600006,407.2709799845741,246.71845135914157,317.85794625300895,569.8331843086584,262.6614264696534,179.19560404596675
kelly-clarkson_indy-500_2019,106.74334142248921,83.33516451201764,256.39332954298976,90.02925512444864,56.350854180216736,97.7609429223595,105.02463759787256,69.19873680613375,88.3918220281206,90.06955473440647,278.1078716353956,93.15596482639276,157.0343367542393,259.26121438497904,151.66929344409408,354.9222774649765
kelly-clarkson_world-series_2010,91.67067149474121,56.63327507741846,174.07227417450417,49.54303293182018,69.29064805701428,76.53289533970299,191.77378514303197,92.58354117254326,267.34253615276174,1099.0396550714559,299.9446205747363,104.60543480572713,132.98711797914336,1062.004287492539,206.26240782684056,2305.120533174285
kelsey-grammer_mlb-regular-season-game_1996,92.897007668,99.40122664850159,226.0450982231198,124.01968826686699,114.57831428393746,148.9822850904379,111.56332085192633,110.4505172236979,92.76857720374647,81.79334992579383,92.71854377742267,282.2337153709188,318.8030219974934,220.11847330610178,97.00561190495756,315.49641674308486
kiana-lede_mlb-allstar-game_2023,112.86635043105416,132.18667744958898,332.2828820790199,184.74595213280816,122.66778479775762,193.81296286297393,249.93265168973718,103.93662848167676,344.6565607136098,468.76813041655424,94.11449004068163,184.29913503798136,394.92189464904317,305.8568810041024,144.42172594848688,209.11219396283224
kritsen-chenoweth_wnba-allstar-game_2019,64.50145983438797,164.38083946612758,186.77238566771808,84.58960923883288,50.68548818897966,70.17708910820598,192.22316325211182,87.03686852235009,57.565229703851664,271.13241034487305,245.78972112287386,37.47723357660991,218.34197462574303,294.85291182543847,1148.9694336483656,308.6895897924397
lady-gaga_inauguration_2021,84.13500548961923,95.71085755269017,325.37996945649803,174.70139302382452,73.13835428420275,115.62591139443234,240.26007131637394,146.20322895436624,71.84045430259053,223.44179914956865,148.29618160914842,2172.982390493413,319.6811601237028,228.9321275680131,499.7379814465952,314.3874279386403
lady-gaga_super-bowl_2016,76.20966609416242,84.73924053760012,585.6827790154686,87.33019602913834,96.4022370947382,148.61958600649777,196.5833592712927,108.8191266803781,163.63635522849788,134.54589440407392,352.64283379743364,1943.4112059714325,1254.066390683459,289.9940395295171,353.3127028759344,812.0085128761528
lauren-alaina_world-series_2021,94.53139209626892,309.64271631340665,370.8011656051964,204.36302636326863,133.60650623319944,282.3942165414096,391.9009700944802,231.80026454006259,225.93010862201157,419.0829791700266,231.6803774881193,266.5310092041659,510.5930902148668,365.286834472491,433.13781103898793,358.77742196292024
lauren-daigle_ncaa-football-championship_2020,110.51651576887203,108.67521094978616,269.49022776240287,82.65102014241278,147.59968555665472,136.68411260000983,240.836990758845,129.40109935884192,486.57621323655286,401.352167423332,508.8366434492348,257.21416232497796,440.72478508180996,732.8281647340204,575.2286661145242,881.3845190833595
leann-rimes_world-series_1997,71.6042584967667,105.03414930661413,236.62310137101423,97.20588870642842,97.1099669974091,109.50728333785648,122.21667525313482,68.07443681782809,113.44167131375647,189.67787471614193,150.65722707628984,128.6915111831673,319.2242361489661,155.5059451797818,743.7123652511989,229.41268223001208
luke-bryan_stanley-cup-playoffs_2017,131.42057858652836,209.1825885539589,380.1515571904212,84.78061923544261,72.83418830756301,99.83309346954212,280.6898527388027,134.2791863588197,200.38575245977384,301.4722712371125,357.26406214209123,228.68560797267483,289.86800041541903,479.327404232196,127.80991562956025,113.93821534717932
luke-bryan_super-bowl_2017,142.67056307499985,202.3688577110697,618.7524971852528,213.76680012590325,124.94130282658185,114.10414639038581,335.8195604110462,253.04128252889222,190.93540601378115,398.3416055266118,284.87174899638757,232.81257305370954,292.2811310262514,351.2843539250285,109.13325458067999,750.1121466092649
