,aaliyah_nba-regular-season-game_1995,aaron-lewis_world-series_2014,al-green_nba-allstar-game_2000,alanis-morissette_stanley-cup-playoffs_2007,alicia-keys_super-bowl_2013,aloe-blacc_nba-finals_2016,amber-riley_dnc_2012,amber-riley_mlb-allstar-game_2010,anita-baker_nfl-regular-season_2023,anthony-hamilton_nba-allstar-game_2019,aretha-franklin_world-series_1993,ariana-grande_nfl-regular-season_2014,bebe-rexha_indy-500_2017,beyonce_inauguration_2013,beyonce_super-bowl_2004,billy-joel_stanley-cup-playoffs_1979,billy-joel_super-bowl_1989,billy-joel_super-bowl_2007,billy-joel_world-series_2000,brad-paisley_world-series_2017,brian-mcknight_mlb-allstar-game_2005,brooke-hogan_stanley-cup-playoffs_2004,carly-pearce_world-series_2021,carrie-underwood_mlb-allstar-game_2006,carrie-underwood_stanley-cup-playoffs_2017,carrie-underwood_super-bowl_2010,carrie-underwood_world-series_2007,cassadee-pope_stanley-cup-playoffs_2023,chaka-khan_nba-allstar-game_2020,cher_super-bowl_1999,cheryl-ladd_super-bowl_1980,chloe-bailey_world-series_2022,chris-daughtry_world-series_2011,chris-stapleton_super-bowl_2023,christina-aguilera_nba-allstar-game_2004,christina-aguilera_super-bowl_2011,cody-johnson_world-series_2019,colbie-caillat_world-series_2013,darius-rucker_world-series_1995,demi-lovato_super-bowl_2020,demi-lovato_world-series_2012,demi-lovato_world-series_2015,diana-ross_super-bowl_1982,dierks-bentley_stanley-cup-playoffs_2017,donna-summer_mlb-allstar-game_1999,eric-burton_world-series_2022,faith-hill_super-bowl_2000,fantasia_ncaa-football-championship_2023,fergie_nba-allstar-game_2018,gladys-knight_super-bowl_2019,gladys-knight_world-series_1991,gretchen-wilson_nba-allstar-game_2010,harry-connick-jr_super-bowl_1992,her_world-series_2023,hunter-hayes_world-series_2016,idina-menzel_mlb-allstar-game_2014,idina-menzel_super-bowl_2015,jackie-evancho_inauguration_2017,james-taylor_world-series_2018,jazmine-sullivan_world-series_2022,jennifer-hudson_super-bowl_2009,jessica-simpson_indy-500_2004,jessica-simpson_nba-allstar-game_2001,jewel_nba-allstar-game_2023,jewel_super-bowl_1998,jewel_world-series_2001,jimmy-buffett_mlb-regular-season-game_1984,joe-walsh_world-series_1995,john-legend_nba-allstar-game_2013,john-legend_nba-finals_2016,john-oates_world-series_2008,john-vincent_world-series_2016,jon-secada_world-series_1992,jordan-smith_nfl-regular-season_2023,jordin-sparks_mlb-allstar-game_2011,jordin-sparks_nba-finals_2017,jordin-sparks_super-bowl_2008,jordin-sparks_world-series_2023,josh-groban_nba-allstar-game_2011,joyce-didonato_world-series_2014,juanita-booker_inauguration_1981,keith-urban_stanley-cup-playoffs_2017,kelly-clarkson_indy-500_2018,kelly-clarkson_indy-500_2019,kelly-clarkson_world-series_2010,kelsey-grammer_mlb-regular-season-game_1996,kiana-lede_mlb-allstar-game_2023,kritsen-chenoweth_wnba-allstar-game_2019,lady-gaga_inauguration_2021,lady-gaga_super-bowl_2016,lauren-alaina_world-series_2021,lauren-daigle_ncaa-football-championship_2020,leann-rimes_world-series_1997,luke-bryan_stanley-cup-playoffs_2017,luke-bryan_super-bowl_2017,luther-vandross_super-bowl_1997,madison-beer_stanley-cup-playoffs_2020,madison-watkins_world-series_2022,marc-anthony_dnc_2012,mariah-carey_super-bowl_2002,martina-mcbride_world-series_2004,marvin-gaye_nba-allstar-game_1983,mary-j-blige_nba-allstar-game_2012,mary-j-blige_world-series_2009,mary-j-blige_world-series_2013,matthew-morrison_world-series_2012,melissa-etheridge_world-series_2002,mickey-guyton_super-bowl_2022,mickey-guyton_world-series_2023,natalie-grant_ncaa-football-championship_2022,nayah-damasen_nba-finals_2018,neyo_nba-allstar-game_2016,neyo_nba-regular-season-game_2020,nicole-scherzinger_world-series_2019,patrick-stump_world-series_2016,patti-labelle_world-series_2008,paul-simon_world-series_1986,peabo-bryson_world-series_1992,phillip-phillips_world-series_2012,pia-toscano_memorial-day-concert_2022,pink_super-bowl_2018,rachel-platten_world-series_2016,renee-fleming_super-bowl_2014,scotty-mccreery_world-series_2011,sheryl-crow_stanley-cup-playoffs_2018,standard,stephanie-mills_wnba-allstar-game_2003,steven-tyler_indy-500_2001,taylor-swift_nfl-regular-season_2006,taylor-swift_world-series_2008,tpain_mlb-regular-season-game_2015,trace-adkins_rnc_2020,trisha-yearwood_world-series_2014,usher_nba-finals_2015,whitney-houston_super-bowl_1991,whitney-houston_wnba-allstar-game_1999,zooey-deschanel_world-series_2011
aaliyah_nba-regular-season-game_1995,,1485.680852797873,384.2628607596942,386.5675704770176,2086.804036857295,395.4361767113208,335.3446143677733,958.5362991281778,646.7971504296524,614.3450091268312,461.6438135433559,340.7269953181572,321.59832179124356,1148.5979697860807,3198.196107071694,321.67921008909434,452.5904210785732,338.2457640952913,486.417953020386,376.68259791956115,1071.0147467316156,865.3107590280918,440.8958993321879,400.2752361361704,411.43458357302524,1503.4766680525104,347.16714627161434,1350.5838391953941,1874.9986392336991,2566.701105838539,1497.9509868157775,1140.8892962935602,635.0965126426665,478.2281771544939,1293.378767899993,1159.5082898441588,918.8567777511108,867.1812095616368,604.5941420006125,299.85083942016024,392.08664146607146,1551.2396742168305,1821.4944660335238,323.2569903253096,365.8325922980844,2135.434453242579,515.2196876886417,988.4990579784035,1675.8212810265156,2493.303446261155,1546.0411768119693,374.86956031047225,358.43773677975304,797.9587848650444,736.6072985522363,3436.752225707979,395.52133150971247,313.12039749512934,514.0675679287135,703.4712485415615,1742.2931883727695,447.92455647448645,239.25543336854508,3495.2364169931084,401.3697754069284,1008.0478908935296,465.635444642468,515.7707255694949,414.76940620408436,397.4722646555087,639.2167608850672,538.201290637927,873.9558632055034,2731.0504401332037,507.8921572533399,259.1478077842323,1308.5387570393304,433.8974261870658,597.2002132092449,396.7436419111426,514.9410397974897,501.4113434360146,347.6222718526663,461.34551712216467,2296.913977176359,659.1476874713289,370.4029629784663,511.9221106518416,355.35270808314397,869.4818690721354,424.81343576620105,725.0958411049423,368.09511053526444,451.2354299858548,1121.9979958423573,365.1748700039992,518.6010718576829,1604.247567868349,1009.7759256162211,2157.437745981627,354.99719793376187,1780.4969865302012,1191.957691475277,372.9129353404498,2044.0902639311003,391.6707940944945,449.31568622108205,1176.1208979313697,1392.333780682973,480.66572476486857,511.6771734336485,548.5145717075646,610.0112438549896,731.9332775607631,980.2995035215407,2717.7492093701876,867.883236154262,835.2052136694948,610.9780189629731,2176.023111625957,503.20150215530373,571.3915171352199,4284.704251553961,337.5035199581188,510.07394653776777,305.6630738644873,626.3419199598308,613.9538648080731,291.5649119686119,360.2625339404192,936.6972327777448,699.1287723349878,516.762000823452,336.4803563584476,661.567967043554,750.2735168799582,484.17488512896574
aaron-lewis_world-series_2014,1485.680852797873,,1533.5839800121123,726.7335778736458,3241.251275557073,1509.4674555628487,1013.4028038064359,2024.9276069598707,689.3677099401896,1203.3019635790465,620.2854294384452,1380.1018451395594,651.0051422759489,2513.5524359704814,4216.455399447164,1172.4618538263712,787.5257514150821,1275.87464220543,1406.3438950957848,755.8541304737757,592.4400341400694,558.6793582674568,1002.7158719579569,1461.4649099857668,618.5952883829614,622.9641174511365,1250.75549655264,380.58920092248087,2585.207801469909,3223.500714677337,697.9828039701033,716.6200616432958,1455.9666886199668,1606.4603868678457,1199.860325808541,2225.200445239435,654.1343606917815,621.4786711963193,1289.9657154105644,1651.2337921717483,666.0896294012882,3248.8203552467476,488.4536912888044,942.7391824930236,893.3856976454813,1144.3666491362646,1821.4333103259612,859.1360084742176,1290.4894368820267,3182.4458277713247,1094.0724740619783,1389.4909990955794,1341.7668842053336,1369.1052986431393,690.3221434579604,3350.6183892065474,1337.3313136263732,1518.815994721408,820.6476961499147,2063.6380015788814,1530.228862507111,685.6104726381709,1186.2382991367951,4495.580727282719,688.6580786213267,500.02895450642006,422.459303104147,723.3451119966085,705.376219077848,1270.4869718434868,306.4459117137903,560.5815820397479,445.49358947189467,485.2848874047667,366.6075917216081,1344.196804067312,2545.9750846612083,482.3615482468498,422.7112925579378,694.0156504983395,1794.4433499292822,548.2152175255944,1440.973966895638,636.1528189315029,2624.601454357357,588.4554609289993,1300.2020639815146,678.4496786830325,1485.4795808010003,1205.2722983878953,1472.0099953698673,798.5293452841546,1209.571058934313,1447.5093261912707,2160.4836779472525,1560.1584767717743,763.3877236927193,1252.60157033395,1021.6691789588632,1629.3012285231625,1328.5491384520294,710.3479869403708,945.7096149794182,888.7027608211025,478.490034686816,666.2989024814456,1870.1567909878459,1285.5854981838522,280.7279004821208,1730.707317405696,1615.2535544908053,795.375526248663,1025.2135009455092,869.4557244723254,802.8211183411021,3536.861248365104,558.0320375826781,545.1501083087786,1325.0200020767647,1441.5358760736653,1677.9714620535522,909.1147791892159,5578.669030934843,1161.7187937370684,446.39574067397604,402.45844286052744,2120.026231576872,589.462207480695,1245.0418570256204,1391.0850945138268,898.7481624931092,1466.407934742884,868.2641706081749,1423.3512960325584,2311.6606973299554,2164.50524881636,1393.7994385082761
al-green_nba-allstar-game_2000,384.2628607596942,1533.5839800121123,,192.9612061125246,2088.205775730276,224.713344027219,396.9884425857799,1002.8791825212933,431.7493685073203,889.907441803629,322.0505885601369,215.9475342630456,220.0391184878773,1251.044403710143,3390.120618579703,188.49205806564726,543.6707254288559,169.21861501519618,218.83248572677334,214.71326490297258,1138.6695644375168,876.7234867116641,315.2698522419287,250.4487024537544,191.4650511211204,1162.4434092130673,363.09873645132785,1243.8706194164383,2890.87254283124,2725.2626531313012,1375.0173847340816,1090.8119513764134,743.976473872794,464.6576767241781,1272.626651785223,1383.453729769557,1391.3698197286233,746.0808279884523,644.0856292438983,482.61476866703066,394.01916283530477,2629.9648166560382,1756.695630974889,283.7675763498809,200.6088630201618,2200.9070075718355,645.7732521187515,1193.224582299992,1494.2477136758055,2793.5544478764828,1553.836874209645,282.9148681755855,219.6305539585495,799.0343648531983,682.1668075161909,3342.99033659693,203.30344807424967,324.08525327797764,293.19188513000313,593.6579454651371,2175.5833195503187,367.38936966704335,283.4109458990833,3667.917902645592,361.8218637656427,850.20070292639,363.7764174210651,455.42344269463473,186.91959371935812,122.41694123198306,550.1982590082725,289.5079080128869,845.0913696457771,3117.400414351293,383.57763542277934,211.07347094777012,1228.4947295989537,305.0780909549487,463.0998989274326,372.40497115216675,376.3902722190826,497.05330536617527,428.8312326331065,500.2304864099915,2569.3008351880717,403.2706134170743,282.9390452664743,327.2449933087083,343.91198960111,1009.1985738338216,535.8297401548728,790.2018903687837,306.7721016285724,256.5888917998942,880.0572451474098,310.83811663899525,552.4851814269248,1704.6761370121344,940.7022059628376,2851.658902838183,296.94869899973185,1746.5671324363354,1122.5734589808524,261.5305361601463,2037.7171859779953,551.0626316489885,489.8110824845946,1340.532332579659,1518.7933700455492,319.6295656584499,398.26635652792464,654.3807648337818,247.68212547205636,710.2091492087799,1001.2854036376161,2834.1789502045344,643.6081077319382,889.2253335033039,330.4316929684712,2683.5190710587917,550.5633143615983,674.5741814254638,4130.782582365422,146.70999744562744,427.2158766674497,242.67621953506188,643.4908872049651,444.36835154249326,280.922647613478,199.36226031688523,1128.9961937337057,456.1509081097993,422.693752249126,696.9980146155442,648.2332777823609,998.8369230374847,249.32655139709172
alanis-morissette_stanley-cup-playoffs_2007,386.5675704770176,726.7335778736458,192.9612061125246,,2422.8442295654427,132.89172008001825,210.1050157073149,1070.2567160630404,402.89587793839104,849.2565573090584,351.3808965735586,198.54717733264198,168.98180525163613,1149.4486804072965,3637.2873703826203,174.14038979349064,309.3791974922319,148.1165620553407,182.36658514961943,181.60503184147737,390.2619603810036,454.013610010857,151.4302830248272,179.05082744155726,127.42317569977702,414.4800408284759,230.0455621627273,358.9267503844151,2459.5891803596555,2732.902653372171,767.7185641664427,675.5965376528603,684.4515276969562,371.24328397851576,1361.7628913733458,1604.1500951631047,453.9331647812209,358.40236710173923,446.82205192435026,278.13720639644424,176.961154138393,2537.4908789066967,517.4209559719102,148.3292434491039,141.11219810488237,648.2931889680303,501.867348509209,935.2368879640283,1457.0931896193986,2942.0136957655877,1393.6796703374969,203.62301241194112,126.5940604774912,571.1240658836317,539.1307908733166,3293.3888265938876,140.13986762570033,219.57617756697536,277.3645000982849,561.9693162918185,2048.306974118276,243.5996746265387,193.47631999684188,3611.9754127019114,259.4814836264072,279.75932983063507,321.40417207371723,336.5956530118654,199.77622682992163,166.08456460830865,321.59702313076633,228.93290339212217,368.24777508848064,801.3770586949597,329.6554951520226,138.16115622519183,1274.0300265548012,254.22087219795023,340.16817195149315,247.47263999244802,352.93147372754885,324.35014127573174,157.77038248713333,357.26957362757037,2489.254043068185,358.5166594766912,180.59732346549586,306.63308637886377,312.2496344877286,888.2521984462765,553.5466841669721,736.2895907312128,270.10734364289476,239.9665211676789,1037.82244271722,207.94482503504582,497.7893092176412,1284.6871750741507,897.3222753377274,2539.7315247660017,228.91645212752184,756.2298647676181,989.2078100370687,173.82324022246758,438.60186986461696,311.4593242955452,443.5696608555715,1458.1920821146507,447.06948843262785,302.7033588472688,269.47725066522014,752.9541346722294,261.16890600034753,455.2004310714273,805.5303431501358,2936.3117748836653,352.88792593301844,405.89918087214164,317.3216138906373,2028.9159586545493,395.7756046993765,461.5830862157207,3998.4159202529177,185.44951809074064,319.16922581184275,144.36196091343564,441.8121211819929,326.01677143334564,155.94669302326417,117.7136026220719,1014.6389008084961,345.8722184884001,251.22376601263127,803.6609188039728,377.2580720510212,637.2331982671764,247.30162331674873
alicia-keys_super-bowl_2013,2086.804036857295,3241.251275557073,2088.205775730276,2422.8442295654427,,2698.5194502139475,2699.9314949775107,1031.0590227037385,3386.677067671304,881.3967686195932,1827.018226755833,2131.861766436541,2400.8822321115304,2056.3847366231635,2676.3896679706045,2299.716470553729,2619.181763824435,2243.798614467363,2543.4030173803776,2262.224505992169,3190.887451264667,2747.597487155097,2536.704156709667,2461.009926254919,2017.898286418923,3428.870965233601,2855.101978177009,3878.4978223126063,2659.5023941017253,1915.008662383222,2813.424774107665,2264.2776939452133,1862.4042555184524,1856.7204511130349,1325.5171613966897,1569.9232006100603,3946.215294703205,2748.4720791454065,2029.467901922486,2374.8216569300803,2420.2418081866936,3164.2223986699773,3399.0470635807346,2463.110571406754,2241.328873558981,4126.248366601768,1775.976300897501,1477.0147826632676,2325.3682130787465,2047.276299058795,1448.0197607773007,2832.7949670188905,2391.323886249064,2293.857063865755,1848.3930538270472,5141.568568635867,2040.1577530806564,2506.9874448651644,2198.050289029025,2026.6638656619398,1766.0027055779535,2373.2240556786496,2261.7548331186954,3791.640701842734,1965.963691459903,3101.8854375302494,2287.069078092417,2835.9262498514877,2358.586434330305,2039.6111438800099,2157.796509035589,2487.0636265418584,3430.4314591832604,3827.736301136316,1882.4242470029394,1728.5396740663093,2289.8019119737423,1982.424250790322,2582.3700712286036,2010.883753505153,2578.4158454094927,2826.6124143008424,2779.5091835788808,2318.2639951488977,3216.234252789105,2744.436848938526,2003.6263772659308,2383.4402474052467,1768.0408087421217,2964.742391455877,1862.192518410494,2004.838197536723,1870.7624060827509,2632.666161020234,2206.726087239109,2397.606812993409,2244.8601816531263,1692.3850173455512,2122.160455797876,2174.865024154849,2161.1488682965673,3022.6728497118224,2075.1505849366777,1920.625851629775,3624.571394893505,2037.2940183421981,2463.8431806462395,1788.324630746253,3380.784058338166,2061.5965014459725,2210.7073800947983,2002.206470877194,3272.5484968405885,1922.6784741052581,3502.5819149277754,2318.954346619544,3297.7369020466954,2421.186471190152,3006.1656054628456,2220.5225624224026,2124.9408142934662,1784.502740683438,4013.4086934511165,2233.245705083764,2577.475402311945,2365.8619331799896,2171.6668099724966,2426.732941540556,2252.0111366417636,2513.1934352176804,1744.040812923609,2360.3842904165986,2176.4185782021864,1486.4689775901427,2330.4603243441247,1616.4560238695128,2767.401387191619
aloe-blacc_nba-finals_2016,395.4361767113208,1509.4674555628487,224.713344027219,132.89172008001825,2698.5194502139475,,234.97790094417454,1076.4857872789598,625.1958697865108,922.0337379312004,411.7931402120885,143.44590177645202,141.79720630483226,1370.5143454946692,3742.5494825321857,258.57302,376.5928899999997,209.66307478903045,271.0018596900034,249.21285750705255,943.2610707250682,714.8580094003806,346.37709802844626,196.865643905074,282.8046911378384,1173.466533312579,504.2833241689012,1223.3448968656141,3041.3583744175166,2936.0782864920316,1340.3069286707419,1051.6589288204011,779.2481861056777,477.2429774603866,1808.357235371198,1893.8415431680714,689.6071123753977,603.9099013449569,713.2141874799495,331.09922429791027,240.65694299771266,2476.341620022994,1803.7579407858282,143.53549454680476,114.1870513622934,2109.7076114852275,677.7668652251111,1277.6902313887665,1650.3764751269182,3006.162495023288,1606.717166967054,161.05656272628545,91.95013057239441,673.6371912441206,816.3893132603002,3340.689180178641,302.3759305196791,204.60972339140687,227.93114254762128,671.8235593972561,2170.9739084991857,356.29768807168716,145.52370965899956,3665.628119344083,477.5317281661682,910.9586480081437,260.27310745569395,346.07554413460707,297.91218778536836,196.71844997140542,572.4245048742185,167.1523543121666,514.8010619844804,2808.412169562771,363.7446706744011,210.25073679807392,1234.3603889209041,302.91559447970866,369.0138584626443,292.97955528611203,330.0209369606444,394.2170799999992,214.89506699613014,358.4468117981081,2524.819029585218,453.2236503876644,192.0350962676601,386.0126744240773,337.9064801613193,882.0435701777409,535.609415487318,857.1946093690062,490.3307601586293,171.37246384613016,964.7082785670644,360.8094447038217,605.8525970412752,1562.3482112647844,960.92305121454,3130.9999177029076,261.1482484104703,1819.4092900000066,1257.062340574283,161.75957726926626,1949.537008470773,389.5463248594455,500.46949960652955,1439.7707807968452,1370.8381153799291,336.1001107578663,464.27763960971424,914.6296453391749,478.71351969789305,865.1947335781457,786.6789999999986,3142.1879461319018,508.7973652938065,764.4223158362647,448.8862908217881,2456.969427983506,515.3194248299932,661.9221220194552,4373.47410343042,250.69421227967484,460.14370792062687,66.13512315712231,749.3478214141842,482.64276603486525,91.71500805529625,68.83877505417858,1230.1502435259033,468.32571090082257,345.4098321375492,839.3905398955106,608.6772623228309,1083.9761610820103,207.0132854081285
amber-riley_dnc_2012,335.3446143677733,1013.4028038064359,396.9884425857799,210.1050157073149,2699.9314949775107,234.97790094417454,,1039.4695719220056,490.32249491269516,785.6104586059342,427.40234033797935,238.75562267041565,143.78596758285838,1045.753497903835,3607.07225738541,284.5036705084875,306.7679645569548,351.1729481366835,397.8550948818692,247.5072335586557,656.624330076298,556.3028061283151,159.20796520045792,210.88659307331588,282.10953237024785,797.1948686470531,369.0097711375581,723.6156264960536,2149.909991850182,2817.2668858034613,1144.4990936460065,854.9543044716577,648.6805772639653,426.6912142910716,1344.3317072037469,1236.1287197451438,627.0035206530403,564.9804832891954,400.2939456810535,257.01489511125493,139.15319755555132,2306.618676409628,861.0393615494552,150.21693379441032,170.8816822087952,655.2195793326892,380.2572238864326,1242.386527798914,1562.639446065407,2710.6027919483245,1384.9292640419087,177.3378665608276,232.8472043343489,509.14342433157884,698.1371234500086,3520.457734870204,386.6060025012284,221.82702884893337,198.36949532059242,578.0994982950983,2014.936223118523,289.916538520361,223.07197314220932,3613.2844256223934,398.7812562960777,760.4785074619828,304.07635234661024,194.79329056457738,333.30305543287864,387.9688991072499,627.3814055719939,400.565445773012,652.4506518694011,995.8558687870246,376.9348164539876,272.3696921455464,1299.6902396795006,332.3474523437599,451.75494710282334,187.5345854219481,339.4321252873185,393.988298621016,223.3098204802447,429.13964346440696,2621.519892849541,478.43678625934314,276.45851305128815,439.76653745283,271.15226469292577,723.694324082961,290.08106773950635,682.0898438639606,247.077249731253,234.21673224045375,1055.6425295624713,297.0620563313527,493.4750939938502,1272.9076522686523,1038.0700951944036,2558.063424679118,211.6391582180603,1235.6032465811518,1123.9776762271008,209.1820498777153,748.7629672410757,271.5659355970418,405.39910693882945,1298.6708303887267,593.8358585400216,233.0827098618309,429.357219248959,693.5559065712476,367.1572380677668,366.447401263383,775.5805213167464,3185.86254848049,563.0478628016641,677.4253239392023,385.58081156767474,2030.28420673455,359.6048623346544,332.47681256561225,3938.7972583237492,338.5790499552136,554.930642719027,243.22944532748542,418.06947497127743,443.6852500368599,212.27485203506043,232.37709722132604,954.2125679903808,676.7909866801463,195.6847255834816,588.2818412729138,293.1824533396143,758.5534900211455,302.4464767039973
amber-riley_mlb-allstar-game_2010,958.5362991281778,2024.9276069598707,1002.8791825212933,1070.2567160630404,1031.0590227037385,1076.4857872789598,1039.4695719220056,,1381.8518425086688,747.6821708838652,1135.8099460626106,943.7563978106202,1056.072932383263,929.7203410065238,2059.2074075269466,951.1621097395783,1171.0193824219814,1004.7278682438551,1225.2565628394764,1041.590521319197,1775.666052461377,1638.2617583971078,1084.180377199125,1088.125818435639,1037.6739970853514,2168.4566189947136,1197.6575285827757,2307.5162173696554,1151.4509202904321,1394.0875429967202,1806.998662268846,1588.1763139413315,1193.1056643246757,1117.6851598783282,1022.1288363597243,1240.9675363825431,1636.1922773214098,1737.2903838260345,1331.8883287080998,997.2218127694399,1045.1573895419344,1086.7996906347837,2510.7323672541856,1057.9700753945162,909.0451322020807,2880.216917811376,1267.3978988618592,986.130827128974,1322.7763846116586,1233.1831849408736,947.1321751816921,1139.3287287421851,989.0277660014834,1297.8282335571475,1124.440220530593,3311.206379708457,1003.6930301045452,1068.3219301818424,922.9888065123215,1114.148913729759,1195.7490284302016,1257.7736425973262,932.063215253095,2348.2143601083626,988.4192340571599,1755.4168898112453,1253.940817365464,1237.4863663439098,1017.5362042240251,858.4877113709937,1267.192636187607,1094.9163115187816,1501.6126331269925,2939.670393540405,683.5150916272818,878.773534965617,870.8529512885729,1025.414675608366,1271.0590217990273,1046.4564632866259,1286.5957957305855,1407.7300370020323,980.2796764279931,1073.6748372817583,2274.9544733550183,1267.850799244672,971.2565617246402,1196.1497232487275,900.7655236047934,1642.2989015200023,1026.4594302118178,782.0601980084498,1009.3852356787835,1076.466982171079,668.9402542321,988.0451210908305,1088.136162630779,1295.2056021739556,813.0461847578181,1650.4722397758387,1115.7297115382398,2222.1704798971796,1100.9271098966062,949.2017582885125,2689.320282583561,1140.6583579401201,1137.9295700486969,868.3712646330054,2165.588512965377,1081.7225857819199,1066.259071557527,881.1106733534788,1187.330476588447,1420.3096218575872,1799.5256887512144,1639.3762216575017,1634.5229741207713,1362.1049515830666,1139.9348058516252,1599.350656915356,1127.2929463987412,1109.0075036189812,2734.9691576930754,977.7004579155204,1218.2597351908798,971.0931649073576,1186.2831654366132,1376.5640231260309,1140.5028048401778,1099.8364943945635,1045.110846960877,1174.387703431877,1114.1458629056096,841.1390075742783,1234.4202411948254,1041.9770602028086,1007.1204228926972
anita-baker_nfl-regular-season_2023,646.7971504296524,689.3677099401896,431.7493685073203,402.89587793839104,3386.677067671304,625.1958697865108,490.32249491269516,1381.8518425086688,,1349.2650410624638,485.8688815937089,685.1840866877451,583.3001766175527,1698.4894031356118,4231.02401394088,526.9993038207188,622.0262649923378,306.62631434334827,500.105009266866,367.0684308163259,492.83805717995364,427.805934537879,223.96310482304648,258.1608800005104,231.88631270447465,256.35109553864504,386.4666675502231,134.81959196433084,2948.2255703722617,3222.089905736276,812.3927167850017,922.0634614026511,1283.8127579358384,562.6414502249589,2001.5753570676625,2019.1507938134644,341.8609219245849,454.3349630052656,757.6822402632592,669.6362577573074,384.5189841868817,3229.3184785559115,467.5936801288195,493.0997733987437,371.457928485209,858.9641322708771,885.0560967746067,1108.778632372599,1532.7442839853375,3431.8157808483375,1781.4641350790469,529.5192387355465,603.3899239341001,997.7738775314423,699.3092938769312,3517.4103985936463,311.68878196554317,326.1226451614896,249.62534799173042,945.97925482749,2302.5208668102728,369.98654977616525,365.72029014815894,4136.579490706288,501.93028909345963,309.70004879809363,242.00225830263938,352.9474582500004,476.92260595709115,540.8762384107125,226.2820164140473,446.0008372863008,478.1479216205544,788.3167385151603,297.5156388170892,421.7706447916608,1606.8588346528436,282.92173739931206,325.89830002034944,335.6892886893929,689.7176244671932,214.6540013048593,697.609283133522,527.4492996102267,2981.6316944015666,167.26646081704763,585.3071519627846,496.6784942220087,619.2719128990251,756.3571279114652,1117.8463402331379,1083.4919927382884,330.1286345095673,371.01295877163443,1189.9129764876013,483.3962717075855,574.218518294305,1397.9009184635536,1024.8633605286152,2759.7128254843037,540.3588864188147,1068.9123551958603,1189.9514616433187,582.253033955737,445.1869237267225,405.13167030725737,670.8262238331085,1645.3884535456446,507.21061088132456,627.5523622495098,604.4977226074927,968.7029724950902,85.74427045206383,520.8564486100184,593.948342044458,3748.541299626533,147.12839209393752,434.5276863916788,402.6834423521639,2299.622390620001,592.535568202481,742.4413326003839,4693.518813884785,300.82163509210284,304.58484551644494,307.0895494881168,1008.8009565915329,275.1001583776572,408.796988511258,529.282192440603,1324.20337724968,677.4952028488051,464.6757420900768,1235.562775228379,1072.6490056742798,1049.5445691988639,345.2698758081125
anthony-hamilton_nba-allstar-game_2019,614.3450091268312,1203.3019635790465,889.907441803629,849.2565573090584,881.3967686195932,922.0337379312004,785.6104586059342,747.6821708838652,1349.2650410624638,,957.7883108800952,813.0110823897282,845.7147698080329,1028.0858712335066,2229.305846901242,801.1005089588357,911.9244799926591,719.9321077653639,953.6501664887779,820.9803902640798,1075.6622975870605,1212.0664745564761,1062.0801159258697,1017.9047405751533,824.8798321125099,1270.521033595258,984.1354065719564,1212.6029112413,1339.3265674642266,1050.5286089748424,1321.7736541380282,1034.2050257090536,641.2948059478749,934.8967350472875,687.6186586223105,776.6444167525931,1289.8625129458785,1135.1665510626945,974.5450123912955,626.299048639693,758.9858025898602,1823.7853320415088,1037.7338498437373,794.2045157613039,736.3985413699274,1249.8747919135337,605.2371377149791,961.1337600998501,1147.4240973131534,995.7704446794951,961.7629702091485,864.2025875634774,868.9017319399899,790.5635575824833,1032.3409803839486,3575.657801639819,670.6375054681029,933.7328125517259,896.2937431285774,868.4536548549371,1191.6377325196106,1035.0462084899698,828.4858208927726,2254.836952782767,709.5579001789006,1096.0070868648481,904.6659323992726,1100.3480471398118,952.1718453444109,753.8862822270929,970.55955495229,969.2569294371253,1215.645319634898,1302.6993777701143,939.4978504302723,648.074242941192,1024.2375411019484,777.2150655930735,1043.2367770900244,841.4906520946752,982.314250627406,1129.8048503784735,785.7342093600321,867.7600674980038,2423.1764535713505,1113.9750700091026,637.5413684949629,903.1576503804225,559.5863309229968,1351.448544235925,690.0562501946046,575.503099577384,828.7171952082628,983.449041803447,846.8878975896904,839.5486990809399,818.9438572583131,916.6480584634076,959.5967075785568,1482.7950827595723,703.4159780129464,942.5357349507567,1036.4332060635318,535.8097154095525,871.9574609372862,840.3657553095455,659.7610476748606,889.0394460753305,875.8284643226175,792.5670750850244,910.0518212775206,772.131856526295,1179.9264343849088,853.4086769947572,1582.1084248203736,1905.0821433768717,1290.411027506731,861.7753141353962,987.1035871360963,1504.9170771117956,631.6813705812257,675.3716913558403,2747.228321484178,768.5516729268224,1034.7696446307862,958.8244317138913,859.9402201293749,1004.6965166645414,738.1971316981013,951.9115877427623,820.2888554124743,1056.6038112246724,912.3849718173893,498.8370282486428,944.9035893282734,755.5952100539565,1004.9055092556151
