timestamp,frequency,duration,word
0.232199546,285.81,0.243809524,o
0.481814059,309.349,1.677641723,o
2.165260771,257.566,0.272834467,o
2.792199546,204.004,1.155192744,say
3.9938322,265.881,0.731428571,can
4.73106576,312.029,0.406349206,you
5.42185941,375.962,0.179954649,see
5.607619048,413.956,1.079727891,see
6.693151927,431.769,0.307664399,see
7.227210884,515.573,1.340952381,by-the
8.608798186,412.636,0.748843537,dawns
9.427301587,284.672,0.156734694,dawns
9.653696145,260.424,0.621133787,early
10.28063492,294.98,0.922993197,early
11.20943311,309.63,1.271292517,light
13.03800454,303.351,0.365714286,what
13.65333333,305.373,0.290249433,so
14.05387755,451.677,0.197369615,proudly
14.25705215,523.162,1.039092971,proudly
15.34839002,469.409,0.406349206,proudly
15.76054422,418.731,0.696598639,we
16.46294785,391.147,1.358367347,hailed
18.26829932,337.362,0.446984127,at
18.7385034,379.364,0.156734694,the2
18.98231293,411.405,1.671836735,twilights
20.77605442,307.836,0.487619048,last
21.72226757,224.018,0.232199546,gleaming
21.96027211,259.194,0.371519274,gleaming
22.33759637,221.022,0.145124717,gleaming
22.51755102,206.333,1.097142857,gleaming
23.62049887,206.441,0.127709751,gleaming
24.32870748,265.805,0.17414966,whose
24.50866213,312.475,0.975238095,whose
25.66965986,258.359,0.47600907,broad
26.4707483,202.048,0.557278912,stripes
27.70721088,230.224,0.150929705,and
27.86394558,262.554,0.545668934,and
28.45605442,314.786,0.580498866,bright
29.29197279,413.639,1.596371882,stars
31.04507937,464.348,0.296054422,through
31.34693878,528.205,0.940408163,through
32.29895692,455.068,0.162539683,the3
32.6646712,409.598,0.568888889,perilous
33.34385488,262.446,0.893968254,perilous
34.24362812,299.692,0.377324263,perilous
34.94022676,306.491,1.294512472,fight
36.90231293,284.513,0.116099773,oer
37.02421769,313.414,0.464399093,oer
37.51183674,314.48,0.406349206,the4
37.97623583,464.264,0.133514739,ramparts
38.11555556,520.856,1.282902494,ramparts
39.44489796,478.252,0.359909297,ramparts
39.89188209,413.246,0.806893424,we2
40.7045805,391.601,1.143582766,watched
42.66086168,321.187,0.5630839,were
43.44453515,386.067,0.197369615,so2
43.73478458,398.82,1.422222222,gallantly
45.23247166,307.888,0.754648526,gallantly
46.25414966,231.929,0.191564626,streaming
46.45151927,260.621,0.290249433,streaming
47.00879819,206.812,0.127709751,streaming
47.14231293,201.946,0.835918367,streaming
48.59356009,450.159,0.121904762,and2
48.72126984,510.183,0.516643991,and
49.2553288,516.861,1.149387755,the5-rockets
50.46276644,506.653,0.243809524,rockets
50.71238095,556.923,0.406349206,rockets
51.14195011,618.223,0.946213152,red
52.1229932,566.479,0.267029478,glare
52.39582766,637.209,1.753106576,glare
54.22439909,538.236,0.464399093,the6
54.74684807,494.285,0.423764172,bombs
55.37959184,452.926,0.597913832,bursting
56.22131519,464.066,0.127709751,bursting
56.35482993,513.24,0.684988662,bursting
57.05723356,508.746,0.104489796,in
57.16752835,539.615,0.667573696,in
57.85251701,529.981,0.772063492,air
58.63038549,557.62,1.114557823,air
59.84362812,532.774,0.830113379,gave
60.73759637,481.857,0.191564626,proof
60.99301587,514.925,0.806893424,proof
61.80571429,521.095,0.284444444,proof
62.10176871,523.764,0.133514739,proof
62.26430839,479.792,0.139319728,through2
62.42104308,456.458,0.267029478,through
62.69968254,417.424,0.17414966,the7
62.87963719,407.674,0.232199546,the
63.15827664,379.476,1.329342404,night
65.02167801,333.327,0.684988662,that
65.72408163,382.796,0.371519274,our
66.23492064,411.089,0.986848073,flag
67.31464853,254.469,0.766258503,was
68.40018141,277.757,0.719818594,still
69.12580499,303.72,0.38893424,still
69.61342404,300.702,1.439637188,there
71.56970522,298.08,0.626938776,o2
72.30693878,399.15,0.168344671,o
72.66684807,403.364,0.899773243,say2
73.6246712,374.489,0.145124717,does
73.77560091,407.983,0.661768707,does
74.55346939,387.918,0.568888889,that2
75.37777778,339.18,0.644353741,star
76.12081633,337.018,0.104489796,spangled
76.25433107,334.586,1.288707483,spangled
78.16997732,451.826,0.493424036,banner
78.66920635,506.024,0.731428571,banner
79.40643991,534.385,0.632743764,banner
80.04498866,505.561,0.365714286,banner
80.41650794,443.865,0.499229025,yet
80.92154195,405.326,0.5630839,yet
81.52526077,219.826,0.139319728,wave
81.67038549,365.843,0.238004535,wave
81.91419501,399.283,2.147845805,wave
84.06784581,434.502,0.139319728,wave
84.21297052,382.624,0.992653061,wave
85.42040816,383.971,0.313469388,wave
85.73968254,396.943,0.104489796,wave
85.84997732,401.479,0.127709751,wave
86.09378685,380.146,0.116099773,wave
86.21569161,380.702,0.116099773,wave
86.38403628,389.565,0.185759637,wave
88.54349206,296.054,0.539863946,oer2
89.09496599,302.665,0.365714286,the8
89.46648526,360.914,0.110294785,land
89.58258503,404.327,1.21324263,land
90.80163265,454.858,0.394739229,land
91.56208617,503.678,0.499229025,of
92.08453515,535.906,0.43537415,the9
92.54312925,598.633,0.499229025,free
93.04816327,605.033,0.632743764,free
93.68671202,606.436,0.319274376,free
94.13369615,776.975,0.238004535,free
94.37750567,837.098,3.465578231,free
98.70222222,406.481,0.446984127,and3
99.23047619,430.577,0.412154195,the10
99.71229025,464.398,0.139319728,home
99.85741497,503.375,1.422222222,home
101.2854422,507.669,0.208979592,home
101.5698866,523.654,0.60952381,of2
102.1852154,460.361,0.267029478,of
102.6554195,419.837,0.208979592,the11
102.8702041,446.092,0.963628118,the
103.8396372,457.775,0.290249433,the
104.1763265,431.457,0.17414966,brave
104.3678912,403.219,1.689251701,brave
106.0687528,402.09,0.423764172,brave
106.504127,403.688,0.110294785,brave
106.6202268,402.924,0.307664399,brave
107.009161,399.19,0.313469388,brave
107.3806803,393.983,0.34829932,brave
107.8044444,420.142,0.104489796,brave
108.013424,403.781,0.121904762,brave
